subject,list,item,list_type,category,intrusion,position,trial_type
1,3,Drew Barrymore,light,cel,0,22.0,recall
1,3,Andy Samberg,light,cel,0,23.0,recall
1,4,Kate Winslet,heavy,cel,[],1.0,study
1,4,Britney Spears,heavy,cel,[],2.0,study
1,4,Elton John,heavy,cel,[],3.0,study
1,4,bottle,heavy,obj,[],4.0,study
1,4,calculator,heavy,obj,[],5.0,study
1,4,satellite dish,heavy,obj,[],6.0,study
1,4,Monte Carlo,heavy,loc,[],7.0,study
1,4,Niagara Falls,heavy,loc,[],8.0,study
1,4,Sydney Opera House,heavy,loc,[],9.0,study
1,4,Anne Hathaway,heavy,cel,[],10.0,study
1,4,Amy Poehler,heavy,cel,[],11.0,study
1,4,Beyonce Knowles,heavy,cel,[],12.0,study
1,4,Space Needle,heavy,loc,[],13.0,study
1,4,Petronas Towers,heavy,loc,[],14.0,study
1,4,Hungarian Parliament,heavy,loc,[],15.0,study
1,4,ladder,heavy,obj,[],16.0,study
1,4,speaker,heavy,obj,[],17.0,study
1,4,hurdle,heavy,obj,[],18.0,study
1,4,Hoover Dam,heavy,loc,[],19.0,study
1,4,Carnegie Hall,heavy,loc,[],20.0,study
1,4,Roman Forum,heavy,loc,[],21.0,study
1,4,Jay-Z,heavy,cel,[],22.0,study
1,4,Steven Spielberg,heavy,cel,[],23.0,study
1,4,Ian McKellan,heavy,cel,[],24.0,study
1,4,box,heavy,obj,[],25.0,study
1,4,thermometer,heavy,obj,[],26.0,study
1,4,towel,heavy,obj,[],27.0,study
1,4,towel,heavy,obj,0,1.0,recall
1,4,Ian McKellan,heavy,cel,0,2.0,recall
1,4,Elton John,heavy,cel,0,3.0,recall
1,4,bottle,heavy,obj,0,4.0,recall
1,4,Beyonce Knowles,heavy,cel,0,5.0,recall
1,4,Jay-Z,heavy,cel,0,6.0,recall
1,4,Petronas Towers,heavy,loc,0,7.0,recall
1,4,Carnegie Hall,heavy,loc,0,8.0,recall
1,4,Britney Spears,heavy,cel,0,9.0,recall
1,5,Jonah Hill,light,cel,[],1.0,study
1,5,Oprah Winfrey,light,cel,[],2.0,study
1,5,Sofia Vergara,light,cel,[],3.0,study
1,5,bell,light,obj,[],4.0,study
1,5,mascara,light,obj,[],5.0,study
1,5,brick,light,obj,[],6.0,study
1,5,Ayers Rock,light,loc,[],7.0,study
1,5,Bunker Hill,light,loc,[],8.0,study
1,5,Globe Theater,light,loc,[],9.0,study
1,5,tripod,light,obj,[],10.0,study
1,5,tire,light,obj,[],11.0,study
1,5,purse,light,obj,[],12.0,study
1,5,Eminem,light,cel,[],13.0,study
1,5,Jim Carrey,light,cel,[],14.0,study
1,5,Jessica Simpson,light,cel,[],15.0,study
1,5,Coney Island,light,loc,[],16.0,study
1,5,Monticello,light,loc,[],17.0,study
1,5,Tower of Pisa,light,loc,[],18.0,study
1,5,Jackie Chan,light,cel,[],19.0,study
1,5,Bruce Willis,light,cel,[],20.0,study
1,5,Christian Bale,light,cel,[],21.0,study
1,5,Stonehenge,light,loc,[],22.0,study
1,5,Alamo,light,loc,[],23.0,study
1,5,Oxford,light,loc,[],24.0,study
1,5,shirt,light,obj,[],25.0,study
1,5,anchor,light,obj,[],26.0,study
1,5,candle,light,obj,[],27.0,study
1,5,Christian Bale,light,cel,0,1.0,recall
1,5,Jonah Hill,light,cel,0,2.0,recall
1,5,Oprah Winfrey,light,cel,0,3.0,recall
1,5,Sofia Vergara,light,cel,0,4.0,recall
1,5,mascara,light,obj,0,5.0,recall
1,5,bell,light,obj,0,6.0,recall
1,5,brick,light,obj,0,7.0,recall
1,5,Bunker Hill,light,loc,0,8.0,recall
1,5,Ayers Rock,light,loc,0,9.0,recall
1,5,Globe Theater,light,loc,0,10.0,recall
1,5,tire,light,obj,0,11.0,recall
1,5,tripod,light,obj,0,12.0,recall
1,5,purse,light,obj,0,13.0,recall
1,5,Eminem,light,cel,0,14.0,recall
1,5,Jim Carrey,light,cel,0,15.0,recall
1,5,Coney Island,light,loc,0,16.0,recall
1,5,Jessica Simpson,light,cel,0,17.0,recall
1,5,Monticello,light,loc,0,18.0,recall
1,5,Tower of Pisa,light,loc,0,19.0,recall
1,5,Bruce Willis,light,cel,0,20.0,recall
1,5,Jackie Chan,light,cel,0,21.0,recall
1,5,Christian Bale,light,cel,-1,22.0,recall
1,5,Alamo,light,loc,0,23.0,recall
1,5,Oxford,light,loc,0,24.0,recall
1,5,shirt,light,obj,0,25.0,recall
1,5,Stonehenge,light,loc,0,26.0,recall
1,5,anchor,light,obj,0,27.0,recall
1,5,candle,light,obj,0,28.0,recall
1,6,Great Wall of China,heavy,loc,[],1.0,study
1,6,North Pole,heavy,loc,[],2.0,study
1,6,Giza Pyramids,heavy,loc,[],3.0,study
1,6,football,heavy,obj,[],4.0,study
1,6,brush,heavy,obj,[],5.0,study
1,6,helmet,heavy,obj,[],6.0,study
1,6,Taylor Swift,heavy,cel,[],7.0,study
1,6,Tina Fey,heavy,cel,[],8.0,study
1,6,Julianne Moore,heavy,cel,[],9.0,study
1,6,mango,heavy,obj,[],10.0,study
1,6,skateboard,heavy,obj,[],11.0,study
1,6,crayon,heavy,obj,[],12.0,study
1,6,Morgan Freeman,heavy,cel,[],13.0,study
1,6,Justin Bieber,heavy,cel,[],14.0,study
1,6,Madonna,heavy,cel,[],15.0,study
1,6,Times Square,heavy,loc,[],16.0,study
1,6,United Nations Building,heavy,loc,[],17.0,study
1,6,Churchill Downs,heavy,loc,[],18.0,study
1,6,Russell Crowe,heavy,cel,[],19.0,study
1,6,David Beckham,heavy,cel,[],20.0,study
1,6,Owen Wilson,heavy,cel,[],21.0,study
1,6,Trevi Fountain,heavy,loc,[],22.0,study
1,6,Timbuktu,heavy,loc,[],23.0,study
1,6,Brooklyn Bridge,heavy,loc,[],24.0,study
1,6,perfume,heavy,obj,[],25.0,study
1,6,book,heavy,obj,[],26.0,study
1,6,safe,heavy,obj,[],27.0,study
1,6,book,heavy,obj,0,1.0,recall
1,6,safe,heavy,obj,0,2.0,recall
1,6,Taylor Swift,heavy,cel,0,3.0,recall
1,6,Tina Fey,heavy,cel,0,4.0,recall
1,6,Justin Bieber,heavy,cel,0,5.0,recall
1,6,Morgan Freeman,heavy,cel,0,6.0,recall
1,6,Trevi Fountain,heavy,loc,0,7.0,recall
1,6,Timbuktu,heavy,loc,0,8.0,recall
1,6,Brooklyn Bridge,heavy,loc,0,9.0,recall
1,6,Christian Bale,heavy,cel,-1,10.0,recall
1,7,balloon,light,obj,[],1.0,study
1,7,medal,light,obj,[],2.0,study
1,7,onion,light,obj,[],3.0,study
1,7,Florida Keys,light,loc,[],4.0,study
1,7,Sistine Chapel,light,loc,[],5.0,study
1,7,Hong Kong,light,loc,[],6.0,study
1,7,Matt Damon,light,cel,[],7.0,study
1,7,Hugh Jackman,light,cel,[],8.0,study
1,7,Snoop Dogg,light,cel,[],9.0,study
1,7,Masada,light,loc,[],10.0,study
1,7,Acropolis,light,loc,[],11.0,study
1,7,Florence,light,loc,[],12.0,study
1,7,Orlando Bloom,light,cel,[],13.0,study
1,7,Liam Neeson,light,cel,[],14.0,study
1,7,Gwyneth Paltrow,light,cel,[],15.0,study
1,7,scarf,light,obj,[],16.0,study
1,7,fireplace,light,obj,[],17.0,study
1,7,soap,light,obj,[],18.0,study
1,7,Tobey Maguire,light,cel,[],19.0,study
1,7,Larry King,light,cel,[],20.0,study
1,7,Reese Witherspoon,light,cel,[],21.0,study
1,7,Everglades,light,loc,[],22.0,study
1,7,Indianapolis Speedway,light,loc,[],23.0,study
1,7,Mall of America,light,loc,[],24.0,study
1,7,hammer,light,obj,[],25.0,study
1,7,saucepan,light,obj,[],26.0,study
1,7,earrings,light,obj,[],27.0,study
1,7,Reese Witherspoon,light,cel,0,1.0,recall
1,7,hammer,light,obj,0,2.0,recall
1,7,earrings,light,obj,0,3.0,recall
1,7,Indianapolis Speedway,light,loc,0,4.0,recall
1,7,Florida Keys,light,loc,0,5.0,recall
1,7,Everglades,light,loc,0,6.0,recall
1,7,Matt Damon,light,cel,0,7.0,recall
1,7,Tobey Maguire,light,cel,0,8.0,recall
1,7,balloon,light,obj,0,9.0,recall
1,7,medal,light,obj,0,10.0,recall
1,7,onion,light,obj,0,11.0,recall
1,7,Hugh Jackman,light,cel,0,12.0,recall
1,7,Snoop Dogg,light,cel,0,13.0,recall
1,7,Sistine Chapel,light,loc,0,14.0,recall
1,7,Hong Kong,light,loc,0,15.0,recall
1,7,Acropolis,light,loc,0,16.0,recall
1,7,Masada,light,loc,0,17.0,recall
1,7,Florence,light,loc,0,18.0,recall
1,7,Gwyneth Paltrow,light,cel,0,19.0,recall
1,7,scarf,light,obj,0,20.0,recall
1,7,Liam Neeson,light,cel,0,21.0,recall
1,7,Mall of America,light,loc,0,22.0,recall
1,8,blender,heavy,obj,[],1.0,study
1,8,trash can,heavy,obj,[],2.0,study
1,8,glue stick,heavy,obj,[],3.0,study
1,8,Arc de Triomphe,heavy,loc,[],4.0,study
1,8,Serengeti Plain,heavy,loc,[],5.0,study
1,8,Swiss Alps,heavy,loc,[],6.0,study
1,8,Paul McCartney,heavy,cel,[],7.0,study
1,8,Sylvester Stallone,heavy,cel,[],8.0,study
1,8,Barack Obama,heavy,cel,[],9.0,study
1,8,San Francisco,heavy,loc,[],10.0,study
1,8,Grand Central Station,heavy,loc,[],11.0,study
1,8,Big Ben,heavy,loc,[],12.0,study
1,8,backpack,heavy,obj,[],13.0,study
1,8,globe,heavy,obj,[],14.0,study
1,8,umbrella,heavy,obj,[],15.0,study
1,8,Leonardo DiCaprio,heavy,cel,[],16.0,study
1,8,Angelina Jolie,heavy,cel,[],17.0,study
1,8,Harrison Ford,heavy,cel,[],18.0,study
1,8,shelf,heavy,obj,[],19.0,study
1,8,bicycle,heavy,obj,[],20.0,study
1,8,feather,heavy,obj,[],21.0,study
1,8,Jennifer Lawrence,heavy,cel,[],22.0,study
1,8,Ben Stiller,heavy,cel,[],23.0,study
1,8,Kobe Bryant,heavy,cel,[],24.0,study
1,8,Tahiti,heavy,loc,[],25.0,study
1,8,Prague,heavy,loc,[],26.0,study
1,8,Venice,heavy,loc,[],27.0,study
1,8,Kobe Bryant,heavy,cel,0,1.0,recall
1,8,Ben Stiller,heavy,cel,0,2.0,recall
1,8,Tahiti,heavy,loc,0,3.0,recall
1,8,Serengeti Plain,heavy,loc,0,4.0,recall
1,8,Angelina Jolie,heavy,cel,0,5.0,recall
1,8,globe,heavy,obj,0,6.0,recall
1,8,Leonardo DiCaprio,heavy,cel,0,7.0,recall
1,8,Prague,heavy,loc,0,8.0,recall
2,1,Oprah Winfrey,heavy,cel,[],1.0,study
2,1,Amy Poehler,heavy,cel,[],2.0,study
2,1,Liam Neeson,heavy,cel,[],3.0,study
2,1,Bunker Hill,heavy,loc,[],4.0,study
2,1,United Nations Building,heavy,loc,[],5.0,study
2,1,Everglades,heavy,loc,[],6.0,study
2,1,projector,heavy,obj,[],7.0,study
2,1,backpack,heavy,obj,[],8.0,study
2,1,speaker,heavy,obj,[],9.0,study
2,1,Hungarian Parliament,heavy,loc,[],10.0,study
2,1,Gettysburg,heavy,loc,[],11.0,study
2,1,Serengeti Plain,heavy,loc,[],12.0,study
2,1,pie,heavy,obj,[],13.0,study
2,1,birdhouse,heavy,obj,[],14.0,study
2,1,fireplace,heavy,obj,[],15.0,study
2,1,Julianne Moore,heavy,cel,[],16.0,study
2,1,Justin Bieber,heavy,cel,[],17.0,study
2,1,Kate Winslet,heavy,cel,[],18.0,study
2,1,Space Needle,heavy,loc,[],19.0,study
2,1,Quincy Market,heavy,loc,[],20.0,study
2,1,Acropolis,heavy,loc,[],21.0,study
2,1,skateboard,heavy,obj,[],22.0,study
2,1,onion,heavy,obj,[],23.0,study
2,1,thermometer,heavy,obj,[],24.0,study
2,1,Leonardo DiCaprio,heavy,cel,[],25.0,study
2,1,Jackie Chan,heavy,cel,[],26.0,study
2,1,George Clooney,heavy,cel,[],27.0,study
2,1,Oprah Winfrey,heavy,cel,0,1.0,recall
2,1,Amy Poehler,heavy,cel,0,2.0,recall
2,1,Liam Neeson,heavy,cel,0,3.0,recall
2,1,Justin Bieber,heavy,cel,0,4.0,recall
2,1,George Clooney,heavy,cel,0,5.0,recall
2,1,Quincy Market,heavy,loc,0,6.0,recall
2,1,Lincoln Memorial,heavy,loc,1,7.0,recall
2,1,fireplace,heavy,obj,0,8.0,recall
2,1,birdhouse,heavy,obj,0,9.0,recall
2,1,skateboard,heavy,obj,0,10.0,recall
2,1,United Nations Building,heavy,loc,0,11.0,recall
2,1,Hungarian Parliament,heavy,loc,0,12.0,recall
2,1,brush,heavy,obj,1,13.0,recall
2,1,Jackie Chan,heavy,cel,0,14.0,recall
2,2,Kristen Stewart,light,cel,[],1.0,study
2,2,Ashton Kutcher,light,cel,[],2.0,study
2,2,Jamie Foxx,light,cel,[],3.0,study
2,2,tent,light,obj,[],4.0,study
2,2,satellite dish,light,obj,[],5.0,study
2,2,dollar,light,obj,[],6.0,study
2,2,Redwood Forest,light,loc,[],7.0,study
2,2,Carnegie Hall,light,loc,[],8.0,study
2,2,Grand Central Station,light,loc,[],9.0,study
2,2,David Beckham,light,cel,[],10.0,study
2,2,Scarlett Johansson,light,cel,[],11.0,study
2,2,Tina Fey,light,cel,[],12.0,study
2,2,shelf,light,obj,[],13.0,study
2,2,highlighter,light,obj,[],14.0,study
2,2,tripod,light,obj,[],15.0,study
2,2,Mecca,light,loc,[],16.0,study
2,2,Trevi Fountain,light,loc,[],17.0,study
2,2,Rio de Janeiro,light,loc,[],18.0,study
2,2,Anne Hathaway,light,cel,[],19.0,study
2,2,Johnny Depp,light,cel,[],20.0,study
2,2,Drew Barrymore,light,cel,[],21.0,study
2,2,Hong Kong,light,loc,[],22.0,study
2,2,Roman Forum,light,loc,[],23.0,study
2,2,Times Square,light,loc,[],24.0,study
2,2,box,light,obj,[],25.0,study
2,2,mango,light,obj,[],26.0,study
2,2,glass,light,obj,[],27.0,study
2,2,Tina Fey,light,cel,0,1.0,recall
2,2,Johnny Depp,light,cel,0,2.0,recall
2,2,Scarlett Johansson,light,cel,0,3.0,recall
2,2,mango,light,obj,0,4.0,recall
2,2,dollar,light,obj,0,5.0,recall
2,2,shelf,light,obj,0,6.0,recall
2,2,Mecca,light,loc,0,7.0,recall
2,2,Trevi Fountain,light,loc,0,8.0,recall
2,2,Times Square,light,loc,0,9.0,recall
2,2,tent,light,obj,0,10.0,recall
2,2,Ashton Kutcher,light,cel,0,11.0,recall
2,2,glass,light,obj,0,12.0,recall
2,2,box,light,obj,0,13.0,recall
2,2,Kristen Stewart,light,cel,0,14.0,recall
2,2,Roman Forum,light,loc,0,15.0,recall
2,2,Jamie Foxx,light,cel,0,16.0,recall
2,2,Rio de Janeiro,light,loc,0,17.0,recall
2,2,Hong Kong,light,loc,0,18.0,recall
2,3,Andy Samberg,heavy,cel,[],1.0,study
2,3,Christian Bale,heavy,cel,[],2.0,study
2,3,Bill Gates,heavy,cel,[],3.0,study
2,3,blender,heavy,obj,[],4.0,study
2,3,earrings,heavy,obj,[],5.0,study
2,3,kleenex,heavy,obj,[],6.0,study
2,3,Hoover Dam,heavy,loc,[],7.0,study
2,3,Globe Theater,heavy,loc,[],8.0,study
2,3,Great Wall of China,heavy,loc,[],9.0,study
2,3,Britney Spears,heavy,cel,[],10.0,study
2,3,Jay-Z,heavy,cel,[],11.0,study
2,3,Angelina Jolie,heavy,cel,[],12.0,study
2,3,Prague,heavy,loc,[],13.0,study
2,3,Oxford,heavy,loc,[],14.0,study
2,3,Colosseum,heavy,loc,[],15.0,study
2,3,safe,heavy,obj,[],16.0,study
2,3,globe,heavy,obj,[],17.0,study
2,3,mascara,heavy,obj,[],18.0,study
2,3,North Pole,heavy,loc,[],19.0,study
2,3,Kyoto,heavy,loc,[],20.0,study
2,3,Venice,heavy,loc,[],21.0,study
2,3,perfume,heavy,obj,[],22.0,study
2,3,calculator,heavy,obj,[],23.0,study
2,3,sink,heavy,obj,[],24.0,study
2,3,Ben Stiller,heavy,cel,[],25.0,study
2,3,Elton John,heavy,cel,[],26.0,study
2,3,Alicia Keys,heavy,cel,[],27.0,study
2,3,Andy Samberg,heavy,cel,0,1.0,recall
2,3,Angelina Jolie,heavy,cel,0,2.0,recall
2,3,mascara,heavy,obj,0,3.0,recall
2,3,earrings,heavy,obj,0,4.0,recall
2,3,Kyoto,heavy,loc,0,5.0,recall
2,3,Prague,heavy,loc,0,6.0,recall
2,3,Oxford,heavy,loc,0,7.0,recall
2,3,globe,heavy,loc,0,8.0,recall
2,3,Globe Theater,heavy,obj,0,9.0,recall
2,3,Jay-Z,heavy,cel,0,10.0,recall
2,3,Alicia Keys,heavy,cel,0,11.0,recall
2,3,perfume,heavy,obj,0,12.0,recall
2,3,sink,heavy,obj,0,13.0,recall
2,4,Vatican City,light,loc,[],1.0,study
2,4,Versailles,light,loc,[],2.0,study
2,4,Florida Keys,light,loc,[],3.0,study
2,4,Ricky Martin,light,cel,[],4.0,study
2,4,Larry King,light,cel,[],5.0,study
2,4,Kobe Bryant,light,cel,[],6.0,study
2,4,soap,light,obj,[],7.0,study
2,4,lantern,light,obj,[],8.0,study
2,4,saucepan,light,obj,[],9.0,study
2,4,Simon Cowell,light,cel,[],10.0,study
2,4,Harrison Ford,light,cel,[],11.0,study
2,4,Reese Witherspoon,light,cel,[],12.0,study
2,4,bottle,light,obj,[],13.0,study
2,4,shovel,light,obj,[],14.0,study
2,4,football,light,obj,[],15.0,study
2,4,Tower of Pisa,light,loc,[],16.0,study
2,4,Pompeii,light,loc,[],17.0,study
2,4,Masada,light,loc,[],18.0,study
2,4,Jonah Hill,light,cel,[],19.0,study
2,4,Lindsay Lohan,light,cel,[],20.0,study
2,4,Sofia Vergara,light,cel,[],21.0,study
2,4,Churchill Downs,light,loc,[],22.0,study
2,4,Giza Pyramids,light,loc,[],23.0,study
2,4,Monte Carlo,light,loc,[],24.0,study
2,4,bell,light,obj,[],25.0,study
2,4,feather,light,obj,[],26.0,study
2,4,candle,light,obj,[],27.0,study
2,4,Reese Witherspoon,light,cel,0,1.0,recall
2,4,Harrison Ford,light,cel,0,2.0,recall
2,4,Larry King,light,cel,0,3.0,recall
2,4,Kobe Bryant,light,cel,0,4.0,recall
2,4,Sofia Vergara,light,cel,0,5.0,recall
2,4,Masada,light,loc,0,6.0,recall
2,4,bottle,light,obj,0,7.0,recall
2,4,soap,light,obj,0,8.0,recall
2,4,feather,light,obj,0,9.0,recall
2,4,Vatican City,light,loc,0,10.0,recall
2,4,Versailles,light,loc,0,11.0,recall
2,4,Florida Keys,light,loc,0,12.0,recall
2,4,saucepan,light,obj,0,13.0,recall
2,4,lantern,light,obj,0,14.0,recall
2,5,Machu Picchu,heavy,loc,[],1.0,study
2,5,Timbuktu,heavy,loc,[],2.0,study
2,5,Mall of America,heavy,loc,[],3.0,study
2,5,printer,heavy,obj,[],4.0,study
2,5,bicycle,heavy,obj,[],5.0,study
2,5,scarf,heavy,obj,[],6.0,study
2,5,Mariah Carey,heavy,cel,[],7.0,study
2,5,Taylor Swift,heavy,cel,[],8.0,study
2,5,Ian McKellan,heavy,cel,[],9.0,study
2,5,cigar,heavy,obj,[],10.0,study
2,5,acorn,heavy,obj,[],11.0,study
2,5,hanger,heavy,obj,[],12.0,study
2,5,Owen Wilson,heavy,cel,[],13.0,study
2,5,Tobey Maguire,heavy,cel,[],14.0,study
2,5,Ellen Page,heavy,cel,[],15.0,study
2,5,Lincoln Memorial,heavy,loc,[],16.0,study
2,5,Coney Island,heavy,loc,[],17.0,study
2,5,Petra,heavy,loc,[],18.0,study
2,5,Keira Knightley,heavy,cel,[],19.0,study
2,5,Adam Sandler,heavy,cel,[],20.0,study
2,5,Madonna,heavy,cel,[],21.0,study
2,5,stamp,heavy,obj,[],22.0,study
2,5,flower,heavy,obj,[],23.0,study
2,5,trash can,heavy,obj,[],24.0,study
2,5,San Francisco,heavy,loc,[],25.0,study
2,5,Brooklyn Bridge,heavy,loc,[],26.0,study
2,5,Barcelona Cathedral,heavy,loc,[],27.0,study
2,5,Taylor Swift,heavy,cel,0,1.0,recall
2,5,Keira Knightley,heavy,cel,0,2.0,recall
2,5,Ellen Page,heavy,cel,0,3.0,recall
2,5,Madonna,heavy,cel,0,4.0,recall
2,5,stamp,heavy,obj,0,5.0,recall
2,5,Lincoln Memorial,heavy,loc,0,6.0,recall
2,5,Adam Sandler,heavy,cel,0,7.0,recall
2,5,San Francisco,heavy,loc,0,8.0,recall
2,5,Brooklyn Bridge,heavy,loc,0,9.0,recall
2,5,Petra,heavy,loc,0,10.0,recall
2,5,Machu Picchu,heavy,loc,0,11.0,recall
2,5,Barcelona Cathedral,heavy,loc,0,12.0,recall
2,5,Owen Wilson,heavy,cel,0,13.0,recall
2,6,Alec Baldwin,light,cel,[],1.0,study
2,6,Sylvester Stallone,light,cel,[],2.0,study
2,6,Jennifer Lawrence,light,cel,[],3.0,study
2,6,briefcase,light,obj,[],4.0,study
2,6,basket,light,obj,[],5.0,study
2,6,keychain,light,obj,[],6.0,study
2,6,Florence,light,loc,[],7.0,study
2,6,Salt Flats,light,loc,[],8.0,study
2,6,Alamo,light,loc,[],9.0,study
2,6,ladder,light,obj,[],10.0,study
2,6,teapot,light,obj,[],11.0,study
2,6,anchor,light,obj,[],12.0,study
2,6,Cameron Diaz,light,cel,[],13.0,study
2,6,Emma Watson,light,cel,[],14.0,study
2,6,Brad Pitt,light,cel,[],15.0,study
2,6,Delphi,light,loc,[],16.0,study
2,6,Indianapolis Speedway,light,loc,[],17.0,study
2,6,Petronas Towers,light,loc,[],18.0,study
2,6,book,light,obj,[],19.0,study
2,6,hammer,light,obj,[],20.0,study
2,6,brush,light,obj,[],21.0,study
2,6,Jim Carrey,light,cel,[],22.0,study
2,6,Denzel Washington,light,cel,[],23.0,study
2,6,Russell Crowe,light,cel,[],24.0,study
2,6,Alcatraz,light,loc,[],25.0,study
2,6,Louvre,light,loc,[],26.0,study
2,6,Sistine Chapel,light,loc,[],27.0,study
2,6,Jennifer Lawrence,light,cel,0,1.0,recall
2,6,Emma Watson,light,cel,0,2.0,recall
2,6,Russell Crowe,light,cel,0,3.0,recall
2,6,Alec Baldwin,light,cel,0,4.0,recall
2,6,Sylvester Stallone,light,cel,0,5.0,recall
2,6,basket,light,obj,0,6.0,recall
2,6,briefcase,light,obj,0,7.0,recall
2,6,keychain,light,obj,0,8.0,recall
2,6,Alcatraz,light,loc,0,9.0,recall
2,6,Alamo,light,loc,0,10.0,recall
2,6,Louvre,light,loc,0,11.0,recall
2,6,Sistine Chapel,light,loc,0,12.0,recall
2,6,Denzel Washington,light,cel,0,13.0,recall
2,6,Delphi,light,loc,0,14.0,recall
2,6,brush,light,obj,0,15.0,recall
2,7,Amazon River,heavy,loc,[],1.0,study
2,7,Soho,heavy,loc,[],2.0,study
2,7,Ayers Rock,heavy,loc,[],3.0,study
2,7,Bruce Willis,heavy,cel,[],4.0,study
2,7,Matt Damon,heavy,cel,[],5.0,study
2,7,Barack Obama,heavy,cel,[],6.0,study
2,7,ketchup,heavy,obj,[],7.0,study
2,7,hurdle,heavy,obj,[],8.0,study
2,7,staple remover,heavy,obj,[],9.0,study
2,7,Taj Mahal,heavy,loc,[],10.0,study
2,7,Cinderella Castle,heavy,loc,[],11.0,study
2,7,Monticello,heavy,loc,[],12.0,study
2,7,cradle,heavy,obj,[],13.0,study
2,7,tire,heavy,obj,[],14.0,study
2,7,crayon,heavy,obj,[],15.0,study
2,7,Jessica Simpson,heavy,cel,[],16.0,study
2,7,Eminem,heavy,cel,[],17.0,study
2,7,Steven Spielberg,heavy,cel,[],18.0,study
2,7,Tahiti,heavy,loc,[],19.0,study
2,7,Stonehenge,heavy,loc,[],20.0,study
2,7,Chicago,heavy,loc,[],21.0,study
2,7,Lil Wayne,heavy,cel,[],22.0,study
2,7,Gwyneth Paltrow,heavy,cel,[],23.0,study
2,7,Orlando Bloom,heavy,cel,[],24.0,study
2,7,umbrella,heavy,obj,[],25.0,study
2,7,balloon,heavy,obj,[],26.0,study
2,7,bed,heavy,obj,[],27.0,study
2,7,Barack Obama,heavy,cel,0,1.0,recall
2,7,umbrella,heavy,obj,0,2.0,recall
2,7,balloon,heavy,obj,0,3.0,recall
2,7,bed,heavy,obj,0,4.0,recall
2,7,Lil Wayne,heavy,cel,0,5.0,recall
2,7,Gwyneth Paltrow,heavy,cel,0,6.0,recall
2,7,Monticello,heavy,loc,0,7.0,recall
2,7,Amazon River,heavy,loc,0,8.0,recall
2,7,Mall of America,heavy,loc,1,9.0,recall
2,7,staple remover,heavy,obj,0,10.0,recall
2,7,Eminem,heavy,cel,0,11.0,recall
2,8,Meryl Streep,light,cel,[],1.0,study
2,8,Hugh Jackman,light,cel,[],2.0,study
2,8,Beyonce Knowles,light,cel,[],3.0,study
2,8,medal,light,obj,[],4.0,study
2,8,purse,light,obj,[],5.0,study
2,8,bowling ball,light,obj,[],6.0,study
2,8,Niagara Falls,light,loc,[],7.0,study
2,8,Arc de Triomphe,light,loc,[],8.0,study
2,8,Big Ben,light,loc,[],9.0,study
2,8,towel,light,obj,[],10.0,study
2,8,glue stick,light,obj,[],11.0,study
2,8,helmet,light,obj,[],12.0,study
2,8,Shanghai,light,loc,[],13.0,study
2,8,Swiss Alps,light,loc,[],14.0,study
2,8,Universal Studios,light,loc,[],15.0,study
2,8,Snoop Dogg,light,cel,[],16.0,study
2,8,Lisa Kudrow,light,cel,[],17.0,study
2,8,Drake,light,cel,[],18.0,study
2,8,brick,light,obj,[],19.0,study
2,8,shirt,light,obj,[],20.0,study
2,8,cactus,light,obj,[],21.0,study
2,8,Morgan Freeman,light,cel,[],22.0,study
2,8,Halle Berry,light,cel,[],23.0,study
2,8,Paul McCartney,light,cel,[],24.0,study
2,8,Quebec,light,loc,[],25.0,study
2,8,Atomium,light,loc,[],26.0,study
2,8,Sydney Opera House,light,loc,[],27.0,study
2,8,Beyonce Knowles,light,cel,0,1.0,recall
2,8,Meryl Streep,light,cel,0,2.0,recall
2,8,Hugh Jackman,light,cel,0,3.0,recall
2,8,Halle Berry,light,cel,0,4.0,recall
2,8,Sydney Opera House,light,loc,0,5.0,recall
2,8,purse,light,obj,0,6.0,recall
2,8,bowling ball,light,obj,0,7.0,recall
2,8,brick,light,obj,0,8.0,recall
2,8,cactus,light,obj,0,9.0,recall
2,8,Drake,light,cel,0,10.0,recall
2,8,Snoop Dogg,light,cel,0,11.0,recall
2,8,Quebec,light,loc,0,12.0,recall
2,8,Shanghai,light,loc,0,13.0,recall
2,8,Paul McCartney,light,cel,0,14.0,recall
2,8,Big Ben,light,loc,0,15.0,recall
2,8,Arc de Triomphe,light,loc,0,16.0,recall
2,8,Niagara Falls,light,loc,0,17.0,recall
2,8,shirt,light,obj,0,18.0,recall
3,1,Hugh Jackman,light,cel,[],1.0,study
3,1,Taylor Swift,light,cel,[],2.0,study
3,1,Lil Wayne,light,cel,[],3.0,study
3,1,keychain,light,obj,[],4.0,study
3,1,anchor,light,obj,[],5.0,study
3,1,safe,light,obj,[],6.0,study
3,1,Redwood Forest,light,loc,[],7.0,study
3,1,Ayers Rock,light,loc,[],8.0,study
3,1,Colosseum,light,loc,[],9.0,study
3,1,satellite dish,light,obj,[],10.0,study
3,1,tire,light,obj,[],11.0,study
3,1,medal,light,obj,[],12.0,study
3,1,Gwyneth Paltrow,light,cel,[],13.0,study
3,1,Mariah Carey,light,cel,[],14.0,study
3,1,Owen Wilson,light,cel,[],15.0,study
3,1,Stonehenge,light,loc,[],16.0,study
3,1,Churchill Downs,light,loc,[],17.0,study
3,1,Niagara Falls,light,loc,[],18.0,study
3,1,Brad Pitt,light,cel,[],19.0,study
