subject,list,item,input,output,study,recall,repeat,intrusion,category,list_type,item_string,item_string_index
2,6,20.0,21.0,15.0,True,True,0,False,obj,light,brush,140
2,6,21.0,22.0,,True,False,0,False,cel,light,Jim Carrey,122
2,6,22.0,23.0,13.0,True,True,0,False,cel,light,Denzel Washington,40
2,6,23.0,24.0,3.0,True,True,0,False,cel,light,Russell Crowe,154
2,6,24.0,25.0,9.0,True,True,0,False,loc,light,Alcatraz,55
2,6,25.0,26.0,11.0,True,True,0,False,loc,light,Louvre,50
2,6,26.0,27.0,12.0,True,True,0,False,loc,light,Sistine Chapel,167
2,7,0.0,1.0,8.0,True,True,0,False,loc,heavy,Amazon River,57
2,7,1.0,2.0,,True,False,0,False,loc,heavy,Soho,64
2,7,2.0,3.0,,True,False,0,False,loc,heavy,Ayers Rock,115
2,7,3.0,4.0,,True,False,0,False,cel,heavy,Bruce Willis,128
2,7,4.0,5.0,,True,False,0,False,cel,heavy,Matt Damon,169
2,7,5.0,6.0,1.0,True,True,0,False,cel,heavy,Barack Obama,197
2,7,6.0,7.0,,True,False,0,False,obj,heavy,ketchup,71
2,7,7.0,8.0,,True,False,0,False,obj,heavy,hurdle,99
2,7,8.0,9.0,10.0,True,True,0,False,obj,heavy,staple remover,62
2,7,9.0,10.0,,True,False,0,False,loc,heavy,Taj Mahal,66
2,7,10.0,11.0,,True,False,0,False,loc,heavy,Cinderella Castle,8
2,7,11.0,12.0,7.0,True,True,0,False,loc,heavy,Monticello,125
2,7,12.0,13.0,,True,False,0,False,obj,heavy,cradle,70
2,7,13.0,14.0,,True,False,0,False,obj,heavy,tire,119
2,7,14.0,15.0,,True,False,0,False,obj,heavy,crayon,147
2,7,15.0,16.0,,True,False,0,False,cel,heavy,Jessica Simpson,123
2,7,16.0,17.0,11.0,True,True,0,False,cel,heavy,Eminem,121
2,7,17.0,18.0,,True,False,0,False,cel,heavy,Steven Spielberg,104
2,7,18.0,19.0,,True,False,0,False,loc,heavy,Tahiti,213
2,7,19.0,20.0,,True,False,0,False,loc,heavy,Stonehenge,130
2,7,20.0,21.0,,True,False,0,False,loc,heavy,Chicago,16
2,7,21.0,22.0,5.0,True,True,0,False,cel,heavy,Lil Wayne,13
2,7,22.0,23.0,6.0,True,True,0,False,cel,heavy,Gwyneth Paltrow,176
2,7,23.0,24.0,,True,False,0,False,cel,heavy,Orlando Bloom,174
2,7,24.0,25.0,2.0,True,True,0,False,obj,heavy,umbrella,203
2,7,25.0,26.0,3.0,True,True,0,False,obj,heavy,balloon,163
2,7,26.0,27.0,4.0,True,True,0,False,obj,heavy,bed,78
2,8,0.0,1.0,2.0,True,True,0,False,cel,light,Meryl Streep,14
2,8,1.0,2.0,3.0,True,True,0,False,cel,light,Hugh Jackman,170
2,8,2.0,3.0,1.0,True,True,0,False,cel,light,Beyonce Knowles,93
2,8,3.0,4.0,,True,False,0,False,obj,light,medal,164
2,8,4.0,5.0,6.0,True,True,0,False,obj,light,purse,120
2,8,5.0,6.0,7.0,True,True,0,False,obj,light,bowling ball,39
2,8,6.0,7.0,17.0,True,True,0,False,loc,light,Niagara Falls,89
2,8,7.0,8.0,16.0,True,True,0,False,loc,light,Arc de Triomphe,192
2,8,8.0,9.0,15.0,True,True,0,False,loc,light,Big Ben,200
2,8,9.0,10.0,,True,False,0,False,obj,light,towel,108
2,8,10.0,11.0,,True,False,0,False,obj,light,glue stick,191
2,8,11.0,12.0,,True,False,0,False,obj,light,helmet,141
2,8,12.0,13.0,13.0,True,True,0,False,loc,light,Shanghai,15
2,8,13.0,14.0,,True,False,0,False,loc,light,Swiss Alps,194
2,8,14.0,15.0,,True,False,0,False,loc,light,Universal Studios,51
2,8,15.0,16.0,11.0,True,True,0,False,cel,light,Snoop Dogg,171
2,8,16.0,17.0,,True,False,0,False,cel,light,Lisa Kudrow,80
2,8,17.0,18.0,10.0,True,True,0,False,cel,light,Drake,19
2,8,18.0,19.0,8.0,True,True,0,False,obj,light,brick,114
2,8,19.0,20.0,18.0,True,True,0,False,obj,light,shirt,133
2,8,20.0,21.0,9.0,True,True,0,False,obj,light,cactus,52
2,8,21.0,22.0,,True,False,0,False,cel,light,Morgan Freeman,148
2,8,22.0,23.0,4.0,True,True,0,False,cel,light,Halle Berry,0
2,8,23.0,24.0,14.0,True,True,0,False,cel,light,Paul McCartney,195
2,8,24.0,25.0,12.0,True,True,0,False,loc,light,Quebec,44
2,8,25.0,26.0,,True,False,0,False,loc,light,Atomium,7
2,8,26.0,27.0,5.0,True,True,0,False,loc,light,Sydney Opera House,90
3,1,0.0,1.0,6.0,True,True,0,False,cel,light,Hugh Jackman,170
3,1,1.0,2.0,18.0,True,True,0,False,cel,light,Taylor Swift,142
3,1,2.0,3.0,,True,False,0,False,cel,light,Lil Wayne,13
3,1,3.0,4.0,,True,False,0,False,obj,light,keychain,33
3,1,4.0,5.0,12.0,True,True,0,False,obj,light,anchor,134
3,1,5.0,6.0,,True,False,0,False,obj,light,safe,162
3,1,6.0,7.0,,True,False,0,False,loc,light,Redwood Forest,74
3,1,7.0,8.0,4.0,True,True,0,False,loc,light,Ayers Rock,115
3,1,8.0,9.0,1.0,True,True,0,False,loc,light,Colosseum,21
3,1,9.0,10.0,,True,False,0,False,obj,light,satellite dish,87
3,1,10.0,11.0,3.0,True,True,0,False,obj,light,tire,119
3,1,11.0,12.0,10.0,True,True,0,False,obj,light,medal,164
3,1,12.0,13.0,5.0,True,True,0,False,cel,light,Gwyneth Paltrow,176
3,1,13.0,14.0,,True,False,0,False,cel,light,Mariah Carey,20
3,1,14.0,15.0,8.0,True,True,0,False,cel,light,Owen Wilson,156
3,1,15.0,16.0,,True,False,0,False,loc,light,Stonehenge,130
3,1,16.0,17.0,,True,False,0,False,loc,light,Churchill Downs,153
3,1,17.0,18.0,,True,False,0,False,loc,light,Niagara Falls,89
3,1,18.0,19.0,7.0,True,True,0,False,cel,light,Brad Pitt,48
3,1,19.0,20.0,15.0,True,True,0,False,cel,light,Ellen Page,69
3,1,20.0,21.0,16.0,True,True,0,False,cel,light,Oprah Winfrey,110
3,1,21.0,22.0,2.0,True,True,0,False,loc,light,Delphi,23
3,1,21.0,22.0,19.0,False,True,1,False,loc,light,Delphi,23
3,1,22.0,23.0,14.0,True,True,0,False,loc,light,Machu Picchu,75
3,1,23.0,24.0,,True,False,0,False,loc,light,Florence,173
3,1,24.0,25.0,9.0,True,True,0,False,obj,light,staple remover,62
3,1,25.0,26.0,11.0,True,True,0,False,obj,light,hammer,186
3,1,26.0,27.0,,True,False,0,False,obj,light,cactus,52
3,2,0.0,1.0,9.0,True,True,0,False,loc,heavy,Salt Flats,73
3,2,1.0,2.0,,True,False,0,False,loc,heavy,White House,217
3,2,2.0,3.0,,True,False,0,False,loc,heavy,Mall of America,185
3,2,3.0,4.0,,True,False,0,False,obj,heavy,trash can,190
3,2,4.0,5.0,,True,False,0,False,obj,heavy,blender,189
3,2,5.0,6.0,,True,False,0,False,obj,heavy,lantern,11
3,2,6.0,7.0,,True,False,0,False,cel,heavy,Alicia Keys,42
3,2,7.0,8.0,,True,False,0,False,cel,heavy,Barack Obama,197
3,2,8.0,9.0,11.0,True,True,0,False,cel,heavy,Sylvester Stallone,196
3,2,9.0,10.0,,True,False,0,False,obj,heavy,mango,145
3,2,10.0,11.0,,True,False,0,False,obj,heavy,bed,78
3,2,11.0,12.0,,True,False,0,False,obj,heavy,box,106
3,2,12.0,13.0,,True,False,0,False,cel,heavy,Drew Barrymore,67
3,2,13.0,14.0,8.0,True,True,0,False,cel,heavy,Alec Baldwin,34
3,2,14.0,15.0,1.0,True,True,0,False,cel,heavy,Amy Poehler,92
3,2,14.0,15.0,7.0,False,True,1,False,cel,heavy,Amy Poehler,92
3,2,15.0,16.0,,True,False,0,False,loc,heavy,Globe Theater,117
3,2,16.0,17.0,4.0,True,True,0,False,loc,heavy,Roman Forum,102
3,2,17.0,18.0,,True,False,0,False,loc,heavy,Big Ben,200
3,2,18.0,19.0,5.0,True,True,0,False,cel,heavy,Justin Bieber,149
3,2,19.0,20.0,2.0,True,True,0,False,cel,heavy,Jessica Simpson,123
3,2,20.0,21.0,10.0,True,True,0,False,cel,heavy,Britney Spears,83
3,2,21.0,22.0,,True,False,0,False,loc,heavy,Yankee Stadium,218
3,2,22.0,23.0,3.0,True,True,0,False,loc,heavy,Masada,172
3,2,23.0,24.0,,True,False,0,False,loc,heavy,Walk of Fame,219
3,2,24.0,25.0,,True,False,0,False,obj,heavy,candle,135
3,2,25.0,26.0,,True,False,0,False,obj,heavy,crayon,147
3,2,26.0,27.0,,True,False,0,False,obj,heavy,hurdle,99
3,3,0.0,1.0,,True,False,0,False,loc,light,Amazon River,57
3,3,1.0,2.0,10.0,True,True,0,False,loc,light,Serengeti Plain,193
3,3,2.0,3.0,11.0,True,True,0,False,loc,light,Arc de Triomphe,192
3,3,3.0,4.0,5.0,True,True,0,False,cel,light,Matt Damon,169
3,3,4.0,5.0,,True,False,0,False,cel,light,David Beckham,155
3,3,5.0,6.0,,True,False,0,False,cel,light,Halle Berry,0
3,3,6.0,7.0,,True,False,0,False,obj,light,feather,209
3,3,7.0,8.0,,True,False,0,False,obj,light,towel,108
3,3,8.0,9.0,,True,False,0,False,obj,light,tripod,118
3,3,9.0,10.0,,True,False,0,False,loc,light,Sydney Opera House,90
3,3,10.0,11.0,3.0,True,True,0,False,loc,light,Prague,214
3,3,11.0,12.0,,True,False,0,False,loc,light,United Nations Building,152
3,3,12.0,13.0,,True,False,0,False,cel,light,Elton John,84
3,3,13.0,14.0,4.0,True,True,0,False,cel,light,Angelina Jolie,205
3,3,14.0,15.0,9.0,True,True,0,False,cel,light,Eminem,121
3,3,15.0,16.0,8.0,True,True,0,False,obj,light,dollar,61
3,3,16.0,17.0,7.0,True,True,0,False,obj,light,ladder,97
3,3,17.0,18.0,13.0,True,True,0,False,obj,light,saucepan,187
3,3,18.0,19.0,,True,False,0,False,loc,light,Sistine Chapel,167
3,3,19.0,20.0,,True,False,0,False,loc,light,San Francisco,198
3,3,20.0,21.0,,True,False,0,False,loc,light,Mecca,17
3,3,21.0,22.0,12.0,True,True,0,False,obj,light,speaker,98
3,3,22.0,23.0,6.0,True,True,0,False,obj,light,glass,25
3,3,23.0,24.0,,True,False,0,False,obj,light,bell,112
3,3,24.0,25.0,2.0,True,True,0,False,cel,light,Sofia Vergara,111
3,3,25.0,26.0,,True,False,0,False,cel,light,Meryl Streep,14
3,3,26.0,27.0,1.0,True,True,0,False,cel,light,Larry King,181
3,4,0.0,1.0,9.0,True,True,0,False,cel,heavy,Kristen Stewart,2
3,4,1.0,2.0,,True,False,0,False,cel,heavy,Bruce Willis,128
3,4,2.0,3.0,,True,False,0,False,cel,heavy,Emma Watson,12
3,4,3.0,4.0,,True,False,0,False,obj,heavy,bowling ball,39
3,4,4.0,5.0,,True,False,0,False,obj,heavy,cigar,53
3,4,5.0,6.0,,True,False,0,False,obj,heavy,shirt,133
3,4,6.0,7.0,,True,False,0,False,loc,heavy,North Pole,137
3,4,7.0,8.0,,True,False,0,False,loc,heavy,Petra,65
3,4,8.0,9.0,,True,False,0,False,loc,heavy,Tower of Pisa,126
3,4,9.0,10.0,4.0,True,True,0,False,cel,heavy,Ashton Kutcher,35
3,4,10.0,11.0,,True,False,0,False,cel,heavy,Andy Samberg,68
3,4,11.0,12.0,,True,False,0,False,cel,heavy,Bill Gates,18
3,4,12.0,13.0,,True,False,0,False,loc,heavy,Tahiti,213
3,4,13.0,14.0,2.0,True,True,0,False,loc,heavy,Quebec,44
3,4,14.0,15.0,3.0,True,True,0,False,loc,heavy,Kyoto,22
3,4,15.0,16.0,,True,False,0,False,obj,heavy,mascara,113
3,4,16.0,17.0,,True,False,0,False,obj,heavy,thermometer,107
3,4,17.0,18.0,,True,False,0,False,obj,heavy,kleenex,37
3,4,18.0,19.0,8.0,True,True,0,False,loc,heavy,Indianapolis Speedway,184
3,4,19.0,20.0,7.0,True,True,0,False,loc,heavy,Chicago,16
3,4,20.0,21.0,,True,False,0,False,loc,heavy,Shanghai,15
3,4,21.0,22.0,,True,False,0,False,cel,heavy,Jim Carrey,122
3,4,22.0,23.0,12.0,True,True,0,False,cel,heavy,Tom Cruise,220
3,4,23.0,24.0,1.0,True,True,0,False,cel,heavy,Jay-Z,103
3,4,24.0,25.0,5.0,True,True,0,False,obj,heavy,brick,114
3,4,25.0,26.0,6.0,True,True,0,False,obj,heavy,umbrella,203
3,4,26.0,27.0,10.0,True,True,0,False,obj,heavy,vase,221
3,5,0.0,1.0,10.0,True,True,0,False,cel,light,Kate Winslet,82
3,5,1.0,2.0,1.0,True,True,0,False,cel,light,Reese Witherspoon,182
3,5,2.0,3.0,,True,False,0,False,cel,light,Tobey Maguire,180
3,5,3.0,4.0,7.0,True,True,0,False,obj,light,bicycle,208
3,5,4.0,5.0,,True,False,0,False,obj,light,perfume,160
3,5,5.0,6.0,,True,False,0,False,obj,light,briefcase,26
3,5,6.0,7.0,,True,False,0,False,loc,light,Barcelona Cathedral,45
3,5,7.0,8.0,,True,False,0,False,loc,light,Carnegie Hall,101
3,5,8.0,9.0,,True,False,0,False,loc,light,Great Wall of China,136
3,5,9.0,10.0,,True,False,0,False,obj,light,water gun,222
3,5,10.0,11.0,,True,False,0,False,obj,light,vacuum cleaner,223
3,5,11.0,12.0,,True,False,0,False,obj,light,scarf,177
3,5,12.0,13.0,,True,False,0,False,cel,light,George Clooney,60
3,5,13.0,14.0,8.0,True,True,0,False,cel,light,Julianne Moore,144
3,5,14.0,15.0,4.0,True,True,0,False,cel,light,Jonah Hill,109
3,5,15.0,16.0,,True,False,0,False,loc,light,Everglades,183
3,5,16.0,17.0,11.0,True,True,0,False,loc,light,Oxford,132
3,5,17.0,18.0,,True,False,0,False,loc,light,Venice,215
3,5,18.0,19.0,2.0,True,True,0,False,cel,light,Jennifer Lawrence,210
3,5,18.0,19.0,9.0,False,True,1,False,cel,light,Jennifer Lawrence,210
3,5,19.0,20.0,5.0,True,True,0,False,cel,light,Cameron Diaz,59
3,5,20.0,21.0,6.0,True,True,0,False,cel,light,Denzel Washington,40
3,5,21.0,22.0,3.0,True,True,0,False,loc,light,Timbuktu,158
3,5,22.0,23.0,,True,False,0,False,loc,light,Alcatraz,55
3,5,23.0,24.0,,True,False,0,False,loc,light,Pompeii,6
3,5,24.0,25.0,,True,False,0,False,obj,light,soap,179
3,5,25.0,26.0,,True,False,0,False,obj,light,backpack,201
3,5,26.0,27.0,,True,False,0,False,obj,light,cradle,70
3,6,0.0,1.0,,True,False,0,False,loc,heavy,Hoover Dam,100
3,6,1.0,2.0,,True,False,0,False,loc,heavy,Petronas Towers,95
3,6,2.0,3.0,,True,False,0,False,loc,heavy,Grand Central Station,199
3,6,3.0,4.0,,True,False,0,False,obj,heavy,globe,202
3,6,4.0,5.0,12.0,True,True,0,False,obj,heavy,calculator,86
3,6,5.0,6.0,,True,False,0,False,obj,heavy,ketchup,71
3,6,6.0,7.0,2.0,True,True,0,False,cel,heavy,Usher,224
3,6,7.0,8.0,,True,False,0,False,cel,heavy,Vin Diesel,225
3,6,8.0,9.0,10.0,True,True,0,False,cel,heavy,Keira Knightley,81
3,6,9.0,10.0,4.0,True,True,0,False,obj,heavy,onion,165
3,6,10.0,11.0,,True,False,0,False,obj,heavy,teapot,31
3,6,11.0,12.0,,True,False,0,False,obj,heavy,earrings,188
3,6,12.0,13.0,,True,False,0,False,cel,heavy,Paul McCartney,195
3,6,13.0,14.0,1.0,True,True,0,False,cel,heavy,Kobe Bryant,212
3,6,14.0,15.0,,True,False,0,False,cel,heavy,Morgan Freeman,148
3,6,15.0,16.0,,True,False,0,False,loc,heavy,Vatican City,29
3,6,16.0,17.0,,True,False,0,False,loc,heavy,Vienna,226
3,6,17.0,18.0,,True,False,0,False,loc,heavy,Cinderella Castle,8
3,6,18.0,19.0,,True,False,0,False,cel,heavy,Steven Spielberg,104
3,6,19.0,20.0,3.0,True,True,0,False,cel,heavy,Drake,19
3,6,20.0,21.0,7.0,True,True,0,False,cel,heavy,Scarlett Johansson,36
3,6,21.0,22.0,5.0,True,True,0,False,loc,heavy,Versailles,49
3,6,22.0,23.0,8.0,True,True,0,False,loc,heavy,Universal Studios,51
3,6,23.0,24.0,9.0,True,True,0,False,loc,heavy,Bunker Hill,116
3,6,24.0,25.0,6.0,True,True,0,False,obj,heavy,purse,120
3,6,25.0,26.0,,True,False,0,False,obj,heavy,bottle,85
3,6,26.0,27.0,11.0,True,True,0,False,obj,heavy,shelf,207
3,7,0.0,1.0,,True,False,0,False,obj,light,basket,38
3,7,1.0,2.0,,True,False,0,False,obj,light,printer,9
3,7,2.0,3.0,,True,False,0,False,obj,light,projector,72
3,7,3.0,4.0,,True,False,0,False,loc,light,Giza Pyramids,138
3,7,4.0,5.0,,True,False,0,False,loc,light,Swiss Alps,194
3,7,5.0,6.0,9.0,True,True,0,False,loc,light,Hungarian Parliament,96
3,7,6.0,7.0,,True,False,0,False,cel,light,Orlando Bloom,174
3,7,7.0,8.0,8.0,True,True,0,False,cel,light,Jamie Foxx,47
3,7,8.0,9.0,,True,False,0,False,cel,light,Tina Fey,143
3,7,9.0,10.0,11.0,True,True,0,False,loc,light,Monticello,125
3,7,10.0,11.0,,True,False,0,False,loc,light,Alamo,131
3,7,11.0,12.0,12.0,True,True,0,False,loc,light,Gettysburg,43
3,7,12.0,13.0,,True,False,0,False,cel,light,Ricky Martin,79
3,7,13.0,14.0,7.0,True,True,0,False,cel,light,Madonna,150
3,7,14.0,15.0,,True,False,0,False,cel,light,Harrison Ford,206
3,7,15.0,16.0,,True,False,0,False,obj,light,sink,24
3,7,16.0,17.0,,True,False,0,False,obj,light,football,139
3,7,17.0,18.0,,True,False,0,False,obj,light,tent,63
3,7,18.0,19.0,3.0,True,True,0,False,cel,light,Will Smith,227
3,7,19.0,20.0,1.0,True,True,0,False,cel,light,Lindsay Lohan,58
3,7,20.0,21.0,2.0,True,True,0,False,cel,light,Snoop Dogg,171
3,7,21.0,22.0,,True,False,0,False,loc,light,Florida Keys,166
3,7,22.0,23.0,4.0,True,True,0,False,loc,light,Louvre,50
3,7,23.0,24.0,5.0,True,True,0,False,loc,light,Monte Carlo,88
3,7,24.0,25.0,,True,False,0,False,obj,light,highlighter,3
3,7,25.0,26.0,6.0,True,True,0,False,obj,light,shovel,76
3,7,26.0,27.0,,True,False,0,False,obj,light,fireplace,178
3,8,0.0,1.0,10.0,True,True,0,False,obj,heavy,book,161
3,8,1.0,2.0,,True,False,0,False,obj,heavy,violin,228
3,8,2.0,3.0,,True,False,0,False,obj,heavy,helmet,141
3,8,3.0,4.0,,True,False,0,False,loc,heavy,Atomium,7
3,8,4.0,5.0,,True,False,0,False,loc,heavy,Space Needle,94
3,8,5.0,6.0,11.0,True,True,0,False,loc,heavy,Times Square,151
3,8,6.0,7.0,,True,False,0,False,cel,heavy,Simon Cowell,1
3,8,7.0,8.0,,True,False,0,False,cel,heavy,Uma Thurman,229
3,8,8.0,9.0,,True,False,0,False,cel,heavy,Ben Stiller,211
3,8,9.0,10.0,3.0,True,True,0,False,loc,heavy,Soho,64
3,8,10.0,11.0,14.0,True,True,0,False,loc,heavy,Hong Kong,168
3,8,11.0,12.0,2.0,True,True,0,False,loc,heavy,Brooklyn Bridge,159
3,8,12.0,13.0,7.0,True,True,0,False,obj,heavy,balloon,163
3,8,13.0,14.0,,True,False,0,False,obj,heavy,hanger,54
3,8,14.0,15.0,12.0,True,True,0,False,obj,heavy,whistle,230
3,8,15.0,16.0,1.0,True,True,0,False,cel,heavy,Lisa Kudrow,80
3,8,16.0,17.0,,True,False,0,False,cel,heavy,Anne Hathaway,91
3,8,17.0,18.0,,True,False,0,False,cel,heavy,Ian McKellan,105
3,8,18.0,19.0,,True,False,0,False,obj,heavy,skateboard,146
3,8,19.0,20.0,9.0,True,True,0,False,obj,heavy,birdhouse,32
3,8,20.0,21.0,,True,False,0,False,obj,heavy,flower,77
3,8,21.0,22.0,5.0,True,True,0,False,cel,heavy,Johnny Depp,46
3,8,22.0,23.0,,True,False,0,False,cel,heavy,Beyonce Knowles,93
3,8,23.0,24.0,6.0,True,True,0,False,cel,heavy,Leonardo DiCaprio,204
3,8,24.0,25.0,13.0,True,True,0,False,loc,heavy,Trevi Fountain,157
3,8,25.0,26.0,4.0,True,True,0,False,loc,heavy,Rio de Janeiro,56
3,8,26.0,27.0,8.0,True,True,0,False,loc,heavy,Wimbledon,231
5,1,0.0,1.0,4.0,True,True,0,False,loc,light,Grand Central Station,199
5,1,1.0,2.0,13.0,True,True,0,False,loc,light,Tower of Pisa,126
5,1,2.0,3.0,14.0,True,True,0,False,loc,light,Chicago,16
5,1,3.0,4.0,1.0,True,True,0,False,cel,light,Paul McCartney,195
5,1,4.0,5.0,6.0,True,True,0,False,cel,light,Ian McKellan,105
5,1,5.0,6.0,11.0,True,True,0,False,cel,light,Drake,19
5,1,6.0,7.0,16.0,True,True,0,False,obj,light,hurdle,99
5,1,7.0,8.0,,True,False,0,False,obj,light,bowling ball,39
5,1,8.0,9.0,15.0,True,True,0,False,obj,light,football,139
5,1,9.0,10.0,10.0,True,True,0,False,cel,light,Will Smith,227
5,1,10.0,11.0,7.0,True,True,0,False,cel,light,Angelina Jolie,205
5,1,11.0,12.0,2.0,True,True,0,False,cel,light,Tom Cruise,220
5,1,12.0,13.0,3.0,True,True,0,False,loc,light,Shanghai,15
5,1,13.0,14.0,12.0,True,True,0,False,loc,light,Monte Carlo,88
5,1,14.0,15.0,,True,False,0,False,loc,light,Colosseum,21
5,1,15.0,16.0,,True,False,0,False,obj,light,perfume,160
5,1,16.0,17.0,19.0,True,True,0,False,obj,light,bell,112
5,1,17.0,18.0,,True,False,0,False,obj,light,helmet,141
5,1,18.0,19.0,,True,False,0,False,loc,light,Times Square,151
5,1,19.0,20.0,,True,False,0,False,loc,light,Big Ben,200
5,1,20.0,21.0,5.0,True,True,0,False,loc,light,Hungarian Parliament,96
5,1,20.0,21.0,20.0,False,True,1,False,loc,light,Hungarian Parliament,96
5,1,21.0,22.0,,True,False,0,False,cel,light,Alec Baldwin,34
5,1,22.0,23.0,9.0,True,True,0,False,cel,light,Owen Wilson,156
5,1,23.0,24.0,8.0,True,True,0,False,cel,light,Amy Poehler,92
5,1,24.0,25.0,17.0,True,True,0,False,obj,light,vacuum cleaner,223
5,1,25.0,26.0,,True,False,0,False,obj,light,globe,202
5,1,26.0,27.0,18.0,True,True,0,False,obj,light,balloon,163
5,2,0.0,1.0,17.0,True,True,0,False,obj,heavy,printer,9
5,2,1.0,2.0,16.0,True,True,0,False,obj,heavy,mascara,113
5,2,2.0,3.0,15.0,True,True,0,False,obj,heavy,bed,78
5,2,3.0,4.0,7.0,True,True,0,False,cel,heavy,Andy Samberg,68
5,2,4.0,5.0,4.0,True,True,0,False,cel,heavy,Anne Hathaway,91
5,2,5.0,6.0,1.0,True,True,0,False,cel,heavy,Johnny Depp,46
5,2,6.0,7.0,14.0,True,True,0,False,loc,heavy,Amazon River,57
5,2,7.0,8.0,13.0,True,True,0,False,loc,heavy,Alcatraz,55
5,2,8.0,9.0,,True,False,0,False,loc,heavy,Walk of Fame,219
5,2,9.0,10.0,,True,False,0,False,obj,heavy,onion,165
5,2,10.0,11.0,,True,False,0,False,obj,heavy,medal,164
5,2,11.0,12.0,,True,False,0,False,obj,heavy,anchor,134
5,2,12.0,13.0,,True,False,0,False,loc,heavy,Giza Pyramids,138
5,2,13.0,14.0,,True,False,0,False,loc,heavy,United Nations Building,152
5,2,14.0,15.0,,True,False,0,False,loc,heavy,Swiss Alps,194
5,2,15.0,16.0,19.0,True,True,0,False,cel,heavy,Julianne Moore,144
5,2,16.0,17.0,3.0,True,True,0,False,cel,heavy,Emma Watson,12
5,2,17.0,18.0,18.0,True,True,0,False,cel,heavy,Ashton Kutcher,35
5,2,18.0,19.0,10.0,True,True,0,False,obj,heavy,feather,209
5,2,19.0,20.0,9.0,True,True,0,False,obj,heavy,soap,179
5,2,20.0,21.0,8.0,True,True,0,False,obj,heavy,dollar,61
5,2,21.0,22.0,5.0,True,True,0,False,cel,heavy,Halle Berry,0
5,2,22.0,23.0,2.0,True,True,0,False,cel,heavy,David Beckham,155
5,2,23.0,24.0,6.0,True,True,0,False,cel,heavy,Barack Obama,197
5,2,24.0,25.0,,True,False,0,False,loc,heavy,Mecca,17
5,2,25.0,26.0,12.0,True,True,0,False,loc,heavy,Globe Theater,117
5,2,26.0,27.0,11.0,True,True,0,False,loc,heavy,Mall of America,185
5,3,0.0,1.0,23.0,True,True,0,False,cel,light,Denzel Washington,40
5,3,1.0,2.0,26.0,True,True,0,False,cel,light,Vin Diesel,225
5,3,2.0,3.0,19.0,True,True,0,False,cel,light,Bill Gates,18
5,3,3.0,4.0,25.0,True,True,0,False,obj,light,crayon,147
5,3,4.0,5.0,24.0,True,True,0,False,obj,light,speaker,98
5,3,5.0,6.0,20.0,True,True,0,False,obj,light,sink,24
5,3,6.0,7.0,21.0,True,True,0,False,loc,light,Wimbledon,231
5,3,7.0,8.0,,True,False,0,False,loc,light,Prague,214
5,3,8.0,9.0,14.0,True,True,0,False,loc,light,Everglades,183
5,3,9.0,10.0,16.0,True,True,0,False,obj,light,birdhouse,32
5,3,10.0,11.0,17.0,True,True,0,False,obj,light,safe,162
5,3,11.0,12.0,18.0,True,True,0,False,obj,light,water gun,222
5,3,12.0,13.0,4.0,True,True,0,False,loc,light,Space Needle,94
5,3,13.0,14.0,12.0,True,True,0,False,loc,light,Vatican City,29
5,3,14.0,15.0,8.0,True,True,0,False,loc,light,Timbuktu,158
5,3,15.0,16.0,5.0,True,True,0,False,cel,light,Steven Spielberg,104
5,3,16.0,17.0,7.0,True,True,0,False,cel,light,Brad Pitt,48
5,3,17.0,18.0,10.0,True,True,0,False,cel,light,Harrison Ford,206
5,3,18.0,19.0,9.0,True,True,0,False,obj,light,backpack,201
5,3,19.0,20.0,6.0,True,True,0,False,obj,light,calculator,86
5,3,20.0,21.0,11.0,True,True,0,False,obj,light,book,161
5,3,21.0,22.0,3.0,True,True,0,False,cel,light,Reese Witherspoon,182
5,3,22.0,23.0,2.0,True,True,0,False,cel,light,Kristen Stewart,2
5,3,23.0,24.0,1.0,True,True,0,False,cel,light,Lisa Kudrow,80
5,3,24.0,25.0,22.0,True,True,0,False,loc,light,Petronas Towers,95
5,3,25.0,26.0,15.0,True,True,0,False,loc,light,Florida Keys,166
5,3,26.0,27.0,13.0,True,True,0,False,loc,light,Gettysburg,43
5,4,0.0,1.0,6.0,True,True,0,False,obj,heavy,satellite dish,87
5,4,1.0,2.0,2.0,True,True,0,False,obj,heavy,tent,63
5,4,2.0,3.0,4.0,True,True,0,False,obj,heavy,earrings,188
5,4,3.0,4.0,1.0,True,True,0,False,cel,heavy,Eminem,121
5,4,4.0,5.0,3.0,True,True,0,False,cel,heavy,Beyonce Knowles,93
5,4,5.0,6.0,5.0,True,True,0,False,cel,heavy,Ben Stiller,211
5,4,6.0,7.0,,True,False,0,False,loc,heavy,Petra,65
5,4,7.0,8.0,19.0,True,True,0,False,loc,heavy,Trevi Fountain,157
5,4,8.0,9.0,9.0,True,True,0,False,loc,heavy,Machu Picchu,75
5,4,9.0,10.0,17.0,True,True,0,False,cel,heavy,Ricky Martin,79
5,4,10.0,11.0,18.0,True,True,0,False,cel,heavy,Lindsay Lohan,58
5,4,11.0,12.0,10.0,True,True,0,False,cel,heavy,Keira Knightley,81
5,4,12.0,13.0,,True,False,0,False,obj,heavy,umbrella,203
5,4,13.0,14.0,11.0,True,True,0,False,obj,heavy,teapot,31
5,4,14.0,15.0,,True,False,0,False,obj,heavy,cradle,70
