index,subject,input,recall,source
21,26,22,0.3575,Semantic_CMR
22,26,23,0.3175,Semantic_CMR
23,26,24,0.375,Semantic_CMR
24,26,25,0.5025,Semantic_CMR
25,26,26,0.5475,Semantic_CMR
26,26,27,0.665,Semantic_CMR
0,28,1,0.9325,Semantic_CMR
1,28,2,0.5825,Semantic_CMR
2,28,3,0.585,Semantic_CMR
3,28,4,0.4575,Semantic_CMR
4,28,5,0.455,Semantic_CMR
5,28,6,0.4725,Semantic_CMR
6,28,7,0.4975,Semantic_CMR
7,28,8,0.505,Semantic_CMR
8,28,9,0.525,Semantic_CMR
9,28,10,0.51,Semantic_CMR
10,28,11,0.53,Semantic_CMR
11,28,12,0.5925,Semantic_CMR
12,28,13,0.5125,Semantic_CMR
13,28,14,0.565,Semantic_CMR
14,28,15,0.5275,Semantic_CMR
15,28,16,0.47,Semantic_CMR
16,28,17,0.495,Semantic_CMR
17,28,18,0.545,Semantic_CMR
18,28,19,0.5525,Semantic_CMR
19,28,20,0.5875,Semantic_CMR
20,28,21,0.59,Semantic_CMR
21,28,22,0.4875,Semantic_CMR
22,28,23,0.5525,Semantic_CMR
23,28,24,0.57,Semantic_CMR
24,28,25,0.5275,Semantic_CMR
25,28,26,0.515,Semantic_CMR
26,28,27,0.5475,Semantic_CMR
0,30,1,0.34,Semantic_CMR
1,30,2,0.2275,Semantic_CMR
2,30,3,0.205,Semantic_CMR
3,30,4,0.205,Semantic_CMR
4,30,5,0.205,Semantic_CMR
5,30,6,0.245,Semantic_CMR
6,30,7,0.21,Semantic_CMR
7,30,8,0.23,Semantic_CMR
8,30,9,0.2275,Semantic_CMR
9,30,10,0.195,Semantic_CMR
10,30,11,0.2,Semantic_CMR
11,30,12,0.2175,Semantic_CMR
12,30,13,0.2325,Semantic_CMR
13,30,14,0.225,Semantic_CMR
14,30,15,0.1925,Semantic_CMR
15,30,16,0.175,Semantic_CMR
16,30,17,0.19,Semantic_CMR
17,30,18,0.17,Semantic_CMR
18,30,19,0.1975,Semantic_CMR
19,30,20,0.19,Semantic_CMR
20,30,21,0.2025,Semantic_CMR
21,30,22,0.195,Semantic_CMR
22,30,23,0.1975,Semantic_CMR
23,30,24,0.2125,Semantic_CMR
24,30,25,0.2275,Semantic_CMR
25,30,26,0.285,Semantic_CMR
26,30,27,0.5,Semantic_CMR
0,31,1,0.4075,Semantic_CMR
1,31,2,0.4325,Semantic_CMR
2,31,3,0.3675,Semantic_CMR
3,31,4,0.3025,Semantic_CMR
4,31,5,0.255,Semantic_CMR
5,31,6,0.275,Semantic_CMR
6,31,7,0.255,Semantic_CMR
7,31,8,0.21,Semantic_CMR
8,31,9,0.18,Semantic_CMR
9,31,10,0.2425,Semantic_CMR
10,31,11,0.235,Semantic_CMR
11,31,12,0.2575,Semantic_CMR
12,31,13,0.2825,Semantic_CMR
13,31,14,0.23,Semantic_CMR
14,31,15,0.2675,Semantic_CMR
15,31,16,0.27,Semantic_CMR
16,31,17,0.2875,Semantic_CMR
17,31,18,0.285,Semantic_CMR
18,31,19,0.2075,Semantic_CMR
19,31,20,0.2275,Semantic_CMR
20,31,21,0.26,Semantic_CMR
21,31,22,0.27,Semantic_CMR
22,31,23,0.3675,Semantic_CMR
23,31,24,0.4225,Semantic_CMR
24,31,25,0.6575,Semantic_CMR
25,31,26,0.7825,Semantic_CMR
26,31,27,0.9125,Semantic_CMR
0,32,1,0.655,Semantic_CMR
1,32,2,0.64,Semantic_CMR
2,32,3,0.5625,Semantic_CMR
3,32,4,0.405,Semantic_CMR
4,32,5,0.4325,Semantic_CMR
5,32,6,0.3675,Semantic_CMR
6,32,7,0.285,Semantic_CMR
7,32,8,0.315,Semantic_CMR
8,32,9,0.3575,Semantic_CMR
9,32,10,0.3475,Semantic_CMR
10,32,11,0.3575,Semantic_CMR
11,32,12,0.4,Semantic_CMR
12,32,13,0.35,Semantic_CMR
13,32,14,0.34,Semantic_CMR
14,32,15,0.3475,Semantic_CMR
15,32,16,0.3375,Semantic_CMR
16,32,17,0.365,Semantic_CMR
17,32,18,0.3775,Semantic_CMR
18,32,19,0.365,Semantic_CMR
19,32,20,0.33,Semantic_CMR
20,32,21,0.3275,Semantic_CMR
21,32,22,0.37,Semantic_CMR
22,32,23,0.4275,Semantic_CMR
23,32,24,0.3425,Semantic_CMR
24,32,25,0.3025,Semantic_CMR
25,32,26,0.33,Semantic_CMR
26,32,27,0.4125,Semantic_CMR
0,33,1,0.4075,Semantic_CMR
1,33,2,0.3475,Semantic_CMR
2,33,3,0.3125,Semantic_CMR
3,33,4,0.3275,Semantic_CMR
4,33,5,0.395,Semantic_CMR
5,33,6,0.3375,Semantic_CMR
6,33,7,0.39,Semantic_CMR
7,33,8,0.3925,Semantic_CMR
8,33,9,0.3725,Semantic_CMR
9,33,10,0.3425,Semantic_CMR
10,33,11,0.35,Semantic_CMR
11,33,12,0.375,Semantic_CMR
12,33,13,0.3925,Semantic_CMR
13,33,14,0.37,Semantic_CMR
14,33,15,0.3825,Semantic_CMR
15,33,16,0.36,Semantic_CMR
16,33,17,0.385,Semantic_CMR
17,33,18,0.3625,Semantic_CMR
18,33,19,0.395,Semantic_CMR
19,33,20,0.3825,Semantic_CMR
20,33,21,0.355,Semantic_CMR
21,33,22,0.35,Semantic_CMR
22,33,23,0.3375,Semantic_CMR
23,33,24,0.3725,Semantic_CMR
24,33,25,0.38,Semantic_CMR
25,33,26,0.42,Semantic_CMR
26,33,27,0.3875,Semantic_CMR
0,34,1,0.2725,Semantic_CMR
1,34,2,0.27,Semantic_CMR
2,34,3,0.26,Semantic_CMR
3,34,4,0.2625,Semantic_CMR
4,34,5,0.28,Semantic_CMR
5,34,6,0.335,Semantic_CMR
6,34,7,0.285,Semantic_CMR
7,34,8,0.32,Semantic_CMR
8,34,9,0.3375,Semantic_CMR
9,34,10,0.29,Semantic_CMR
10,34,11,0.3225,Semantic_CMR
11,34,12,0.2875,Semantic_CMR
12,34,13,0.3425,Semantic_CMR
13,34,14,0.375,Semantic_CMR
14,34,15,0.345,Semantic_CMR
15,34,16,0.3825,Semantic_CMR
16,34,17,0.4,Semantic_CMR
17,34,18,0.4,Semantic_CMR
18,34,19,0.3575,Semantic_CMR
19,34,20,0.415,Semantic_CMR
20,34,21,0.4125,Semantic_CMR
21,34,22,0.415,Semantic_CMR
22,34,23,0.4375,Semantic_CMR
23,34,24,0.4775,Semantic_CMR
24,34,25,0.51,Semantic_CMR
25,34,26,0.515,Semantic_CMR
26,34,27,0.5325,Semantic_CMR
0,35,1,0.4,Semantic_CMR
1,35,2,0.4825,Semantic_CMR
2,35,3,0.4275,Semantic_CMR
3,35,4,0.3775,Semantic_CMR
4,35,5,0.4375,Semantic_CMR
5,35,6,0.39,Semantic_CMR
6,35,7,0.4275,Semantic_CMR
7,35,8,0.395,Semantic_CMR
8,35,9,0.3975,Semantic_CMR
9,35,10,0.45,Semantic_CMR
10,35,11,0.415,Semantic_CMR
11,35,12,0.43,Semantic_CMR
12,35,13,0.4175,Semantic_CMR
13,35,14,0.405,Semantic_CMR
14,35,15,0.4075,Semantic_CMR
15,35,16,0.41,Semantic_CMR
16,35,17,0.3875,Semantic_CMR
17,35,18,0.3775,Semantic_CMR
18,35,19,0.3925,Semantic_CMR
19,35,20,0.4325,Semantic_CMR
20,35,21,0.4075,Semantic_CMR
21,35,22,0.3775,Semantic_CMR
22,35,23,0.3975,Semantic_CMR
23,35,24,0.3675,Semantic_CMR
24,35,25,0.4,Semantic_CMR
25,35,26,0.4025,Semantic_CMR
26,35,27,0.3875,Semantic_CMR
0,36,1,0.135,Semantic_CMR
1,36,2,0.0475,Semantic_CMR
2,36,3,0.0925,Semantic_CMR
3,36,4,0.075,Semantic_CMR
4,36,5,0.0875,Semantic_CMR
5,36,6,0.07,Semantic_CMR
6,36,7,0.1075,Semantic_CMR
7,36,8,0.105,Semantic_CMR
8,36,9,0.1275,Semantic_CMR
9,36,10,0.115,Semantic_CMR
10,36,11,0.1325,Semantic_CMR
11,36,12,0.1325,Semantic_CMR
12,36,13,0.125,Semantic_CMR
13,36,14,0.1675,Semantic_CMR
14,36,15,0.1975,Semantic_CMR
15,36,16,0.27,Semantic_CMR
16,36,17,0.3225,Semantic_CMR
17,36,18,0.325,Semantic_CMR
18,36,19,0.3025,Semantic_CMR
19,36,20,0.3,Semantic_CMR
20,36,21,0.3575,Semantic_CMR
21,36,22,0.3875,Semantic_CMR
22,36,23,0.4675,Semantic_CMR
23,36,24,0.48,Semantic_CMR
24,36,25,0.5925,Semantic_CMR
25,36,26,0.6475,Semantic_CMR
26,36,27,0.675,Semantic_CMR
0,38,1,0.9925,Semantic_CMR
1,38,2,0.26,Semantic_CMR
2,38,3,0.315,Semantic_CMR
3,38,4,0.2975,Semantic_CMR
4,38,5,0.265,Semantic_CMR
5,38,6,0.295,Semantic_CMR
6,38,7,0.2875,Semantic_CMR
7,38,8,0.305,Semantic_CMR
8,38,9,0.285,Semantic_CMR
9,38,10,0.2525,Semantic_CMR
10,38,11,0.27,Semantic_CMR
11,38,12,0.3075,Semantic_CMR
12,38,13,0.2975,Semantic_CMR
13,38,14,0.2875,Semantic_CMR
14,38,15,0.2625,Semantic_CMR
15,38,16,0.2775,Semantic_CMR
16,38,17,0.3125,Semantic_CMR
17,38,18,0.3,Semantic_CMR
18,38,19,0.305,Semantic_CMR
19,38,20,0.32,Semantic_CMR
20,38,21,0.325,Semantic_CMR
21,38,22,0.2725,Semantic_CMR
22,38,23,0.29,Semantic_CMR
23,38,24,0.2575,Semantic_CMR
24,38,25,0.3275,Semantic_CMR
25,38,26,0.3075,Semantic_CMR
26,38,27,0.28,Semantic_CMR
0,39,1,0.3525,Semantic_CMR
1,39,2,0.27,Semantic_CMR
2,39,3,0.245,Semantic_CMR
3,39,4,0.1975,Semantic_CMR
4,39,5,0.2675,Semantic_CMR
5,39,6,0.24,Semantic_CMR
6,39,7,0.225,Semantic_CMR
7,39,8,0.2075,Semantic_CMR
8,39,9,0.2175,Semantic_CMR
9,39,10,0.2525,Semantic_CMR
10,39,11,0.2725,Semantic_CMR
11,39,12,0.225,Semantic_CMR
12,39,13,0.285,Semantic_CMR
13,39,14,0.2675,Semantic_CMR
14,39,15,0.265,Semantic_CMR
15,39,16,0.2075,Semantic_CMR
16,39,17,0.215,Semantic_CMR
17,39,18,0.2075,Semantic_CMR
18,39,19,0.2675,Semantic_CMR
19,39,20,0.26,Semantic_CMR
20,39,21,0.3175,Semantic_CMR
21,39,22,0.2325,Semantic_CMR
22,39,23,0.22,Semantic_CMR
23,39,24,0.255,Semantic_CMR
24,39,25,0.26,Semantic_CMR
25,39,26,0.235,Semantic_CMR
26,39,27,0.29,Semantic_CMR
0,40,1,0.73,Semantic_CMR
1,40,2,0.555,Semantic_CMR
2,40,3,0.5775,Semantic_CMR
3,40,4,0.5125,Semantic_CMR
4,40,5,0.545,Semantic_CMR
5,40,6,0.4975,Semantic_CMR
6,40,7,0.5225,Semantic_CMR
7,40,8,0.525,Semantic_CMR
8,40,9,0.5275,Semantic_CMR
9,40,10,0.6025,Semantic_CMR
10,40,11,0.555,Semantic_CMR
11,40,12,0.565,Semantic_CMR
12,40,13,0.5475,Semantic_CMR
13,40,14,0.5375,Semantic_CMR
14,40,15,0.5525,Semantic_CMR
15,40,16,0.555,Semantic_CMR
16,40,17,0.555,Semantic_CMR
17,40,18,0.545,Semantic_CMR
18,40,19,0.5275,Semantic_CMR
19,40,20,0.57,Semantic_CMR
20,40,21,0.5425,Semantic_CMR
21,40,22,0.57,Semantic_CMR
22,40,23,0.57,Semantic_CMR
23,40,24,0.5825,Semantic_CMR
24,40,25,0.53,Semantic_CMR
25,40,26,0.5275,Semantic_CMR
26,40,27,0.5375,Semantic_CMR
0,41,1,0.3775,Semantic_CMR
1,41,2,0.3975,Semantic_CMR
2,41,3,0.4625,Semantic_CMR
3,41,4,0.4575,Semantic_CMR
4,41,5,0.4775,Semantic_CMR
5,41,6,0.5,Semantic_CMR
6,41,7,0.48,Semantic_CMR
7,41,8,0.465,Semantic_CMR
8,41,9,0.475,Semantic_CMR
9,41,10,0.4525,Semantic_CMR
10,41,11,0.475,Semantic_CMR
11,41,12,0.52,Semantic_CMR
12,41,13,0.485,Semantic_CMR
13,41,14,0.45,Semantic_CMR
14,41,15,0.4575,Semantic_CMR
15,41,16,0.4375,Semantic_CMR
16,41,17,0.4625,Semantic_CMR
17,41,18,0.4525,Semantic_CMR
18,41,19,0.4975,Semantic_CMR
19,41,20,0.43,Semantic_CMR
20,41,21,0.46,Semantic_CMR
21,41,22,0.44,Semantic_CMR
22,41,23,0.44,Semantic_CMR
23,41,24,0.44,Semantic_CMR
24,41,25,0.465,Semantic_CMR
25,41,26,0.52,Semantic_CMR
26,41,27,0.58,Semantic_CMR
0,42,1,0.76,Semantic_CMR
1,42,2,0.3375,Semantic_CMR
2,42,3,0.335,Semantic_CMR
3,42,4,0.2125,Semantic_CMR
4,42,5,0.1975,Semantic_CMR
5,42,6,0.1925,Semantic_CMR
6,42,7,0.175,Semantic_CMR
7,42,8,0.1775,Semantic_CMR
8,42,9,0.17,Semantic_CMR
9,42,10,0.325,Semantic_CMR
10,42,11,0.3225,Semantic_CMR
11,42,12,0.3625,Semantic_CMR
12,42,13,0.17,Semantic_CMR
13,42,14,0.195,Semantic_CMR
14,42,15,0.19,Semantic_CMR
15,42,16,0.2025,Semantic_CMR
16,42,17,0.195,Semantic_CMR
17,42,18,0.1875,Semantic_CMR
18,42,19,0.285,Semantic_CMR
19,42,20,0.31,Semantic_CMR
20,42,21,0.3225,Semantic_CMR
21,42,22,0.195,Semantic_CMR
22,42,23,0.2175,Semantic_CMR
23,42,24,0.18,Semantic_CMR
24,42,25,0.2425,Semantic_CMR
25,42,26,0.2675,Semantic_CMR
26,42,27,0.24,Semantic_CMR
0,43,1,0.065,Semantic_CMR
1,43,2,0.0625,Semantic_CMR
2,43,3,0.065,Semantic_CMR
3,43,4,0.07,Semantic_CMR
4,43,5,0.095,Semantic_CMR
5,43,6,0.0925,Semantic_CMR
6,43,7,0.1325,Semantic_CMR
7,43,8,0.14,Semantic_CMR
8,43,9,0.1425,Semantic_CMR
9,43,10,0.155,Semantic_CMR
10,43,11,0.19,Semantic_CMR
11,43,12,0.2325,Semantic_CMR
12,43,13,0.245,Semantic_CMR
13,43,14,0.28,Semantic_CMR
14,43,15,0.3225,Semantic_CMR
15,43,16,0.2675,Semantic_CMR
16,43,17,0.3625,Semantic_CMR
17,43,18,0.3375,Semantic_CMR
18,43,19,0.325,Semantic_CMR
19,43,20,0.38,Semantic_CMR
20,43,21,0.405,Semantic_CMR
21,43,22,0.4325,Semantic_CMR
22,43,23,0.4425,Semantic_CMR
23,43,24,0.4925,Semantic_CMR
24,43,25,0.475,Semantic_CMR
25,43,26,0.47,Semantic_CMR
26,43,27,0.4775,Semantic_CMR
0,44,1,0.2975,Semantic_CMR
1,44,2,0.1825,Semantic_CMR
2,44,3,0.1375,Semantic_CMR
3,44,4,0.095,Semantic_CMR
4,44,5,0.075,Semantic_CMR
5,44,6,0.07,Semantic_CMR
6,44,7,0.075,Semantic_CMR
7,44,8,0.085,Semantic_CMR
8,44,9,0.1,Semantic_CMR
9,44,10,0.065,Semantic_CMR
10,44,11,0.115,Semantic_CMR
11,44,12,0.0975,Semantic_CMR
12,44,13,0.095,Semantic_CMR
13,44,14,0.1275,Semantic_CMR
14,44,15,0.12,Semantic_CMR
15,44,16,0.13,Semantic_CMR
16,44,17,0.165,Semantic_CMR
17,44,18,0.1675,Semantic_CMR
18,44,19,0.1875,Semantic_CMR
19,44,20,0.1875,Semantic_CMR
20,44,21,0.205,Semantic_CMR
21,44,22,0.2525,Semantic_CMR
22,44,23,0.2975,Semantic_CMR
23,44,24,0.3075,Semantic_CMR
24,44,25,0.335,Semantic_CMR
25,44,26,0.4,Semantic_CMR
26,44,27,0.41,Semantic_CMR
0,45,1,0.315,Semantic_CMR
1,45,2,0.3075,Semantic_CMR
2,45,3,0.305,Semantic_CMR
3,45,4,0.2975,Semantic_CMR
4,45,5,0.3275,Semantic_CMR
5,45,6,0.32,Semantic_CMR
6,45,7,0.2825,Semantic_CMR
7,45,8,0.3125,Semantic_CMR
8,45,9,0.245,Semantic_CMR
9,45,10,0.345,Semantic_CMR
10,45,11,0.28,Semantic_CMR
11,45,12,0.3425,Semantic_CMR
12,45,13,0.29,Semantic_CMR
13,45,14,0.3325,Semantic_CMR
14,45,15,0.3275,Semantic_CMR
15,45,16,0.3225,Semantic_CMR
16,45,17,0.3125,Semantic_CMR
17,45,18,0.295,Semantic_CMR
18,45,19,0.325,Semantic_CMR
19,45,20,0.325,Semantic_CMR
20,45,21,0.3475,Semantic_CMR
21,45,22,0.355,Semantic_CMR
22,45,23,0.3075,Semantic_CMR
23,45,24,0.36,Semantic_CMR
24,45,25,0.335,Semantic_CMR
25,45,26,0.305,Semantic_CMR
26,45,27,0.29,Semantic_CMR
0,46,1,0.6425,Semantic_CMR
1,46,2,0.4525,Semantic_CMR
2,46,3,0.445,Semantic_CMR
3,46,4,0.4025,Semantic_CMR
4,46,5,0.3775,Semantic_CMR
5,46,6,0.375,Semantic_CMR
6,46,7,0.42,Semantic_CMR
7,46,8,0.3625,Semantic_CMR
8,46,9,0.4,Semantic_CMR
9,46,10,0.415,Semantic_CMR
10,46,11,0.43,Semantic_CMR
11,46,12,0.4025,Semantic_CMR
12,46,13,0.4175,Semantic_CMR
13,46,14,0.4425,Semantic_CMR
14,46,15,0.4525,Semantic_CMR
15,46,16,0.435,Semantic_CMR
16,46,17,0.41,Semantic_CMR
17,46,18,0.4375,Semantic_CMR
18,46,19,0.3925,Semantic_CMR
19,46,20,0.4175,Semantic_CMR
20,46,21,0.4725,Semantic_CMR
21,46,22,0.4475,Semantic_CMR
22,46,23,0.4625,Semantic_CMR
23,46,24,0.51,Semantic_CMR
24,46,25,0.405,Semantic_CMR
25,46,26,0.425,Semantic_CMR
26,46,27,0.4275,Semantic_CMR
0,47,1,0.3225,Semantic_CMR
1,47,2,0.3375,Semantic_CMR
2,47,3,0.385,Semantic_CMR
3,47,4,0.4225,Semantic_CMR
4,47,5,0.4425,Semantic_CMR
5,47,6,0.45,Semantic_CMR
6,47,7,0.42,Semantic_CMR
7,47,8,0.435,Semantic_CMR
8,47,9,0.4275,Semantic_CMR
9,47,10,0.48,Semantic_CMR
10,47,11,0.41,Semantic_CMR
11,47,12,0.4225,Semantic_CMR
12,47,13,0.4025,Semantic_CMR
13,47,14,0.43,Semantic_CMR
14,47,15,0.44,Semantic_CMR
15,47,16,0.3725,Semantic_CMR
16,47,17,0.3625,Semantic_CMR
17,47,18,0.385,Semantic_CMR
18,47,19,0.37,Semantic_CMR
19,47,20,0.325,Semantic_CMR
20,47,21,0.32,Semantic_CMR
21,47,22,0.3525,Semantic_CMR
22,47,23,0.315,Semantic_CMR
23,47,24,0.325,Semantic_CMR
24,47,25,0.31,Semantic_CMR
25,47,26,0.25,Semantic_CMR
26,47,27,0.23,Semantic_CMR
0,48,1,0.565,Semantic_CMR
1,48,2,0.285,Semantic_CMR
2,48,3,0.2825,Semantic_CMR
3,48,4,0.23,Semantic_CMR
4,48,5,0.2225,Semantic_CMR
5,48,6,0.235,Semantic_CMR
6,48,7,0.1925,Semantic_CMR
7,48,8,0.2525,Semantic_CMR
8,48,9,0.2275,Semantic_CMR
9,48,10,0.29,Semantic_CMR
10,48,11,0.2675,Semantic_CMR
11,48,12,0.2875,Semantic_CMR
12,48,13,0.2625,Semantic_CMR
13,48,14,0.285,Semantic_CMR
14,48,15,0.2475,Semantic_CMR
15,48,16,0.245,Semantic_CMR
16,48,17,0.23,Semantic_CMR
17,48,18,0.265,Semantic_CMR
18,48,19,0.2925,Semantic_CMR
19,48,20,0.2525,Semantic_CMR
20,48,21,0.2975,Semantic_CMR
21,48,22,0.2625,Semantic_CMR
22,48,23,0.2725,Semantic_CMR
23,48,24,0.28,Semantic_CMR
24,48,25,0.26,Semantic_CMR
25,48,26,0.255,Semantic_CMR
26,48,27,0.26,Semantic_CMR
0,49,1,0.545,Semantic_CMR
1,49,2,0.1675,Semantic_CMR
2,49,3,0.155,Semantic_CMR
3,49,4,0.17,Semantic_CMR
4,49,5,0.17,Semantic_CMR
5,49,6,0.155,Semantic_CMR
6,49,7,0.175,Semantic_CMR
7,49,8,0.165,Semantic_CMR
8,49,9,0.1575,Semantic_CMR
9,49,10,0.1225,Semantic_CMR
10,49,11,0.1225,Semantic_CMR
11,49,12,0.1675,Semantic_CMR
12,49,13,0.165,Semantic_CMR
13,49,14,0.1825,Semantic_CMR
14,49,15,0.1625,Semantic_CMR
15,49,16,0.1825,Semantic_CMR
16,49,17,0.1875,Semantic_CMR
17,49,18,0.155,Semantic_CMR
18,49,19,0.115,Semantic_CMR
19,49,20,0.16,Semantic_CMR
20,49,21,0.1425,Semantic_CMR
21,49,22,0.095,Semantic_CMR
22,49,23,0.1175,Semantic_CMR
23,49,24,0.1,Semantic_CMR
24,49,25,0.1925,Semantic_CMR
25,49,26,0.315,Semantic_CMR
26,49,27,0.9875,Semantic_CMR
0,50,1,0.46,Semantic_CMR
1,50,2,0.4175,Semantic_CMR
2,50,3,0.4725,Semantic_CMR
3,50,4,0.4225,Semantic_CMR
4,50,5,0.4225,Semantic_CMR
5,50,6,0.455,Semantic_CMR
6,50,7,0.415,Semantic_CMR
7,50,8,0.4425,Semantic_CMR
8,50,9,0.4675,Semantic_CMR
9,50,10,0.445,Semantic_CMR
10,50,11,0.395,Semantic_CMR
11,50,12,0.4325,Semantic_CMR
12,50,13,0.4225,Semantic_CMR
13,50,14,0.465,Semantic_CMR
14,50,15,0.4525,Semantic_CMR
15,50,16,0.4525,Semantic_CMR
16,50,17,0.395,Semantic_CMR
17,50,18,0.4375,Semantic_CMR
18,50,19,0.43,Semantic_CMR
19,50,20,0.4825,Semantic_CMR
20,50,21,0.4375,Semantic_CMR
21,50,22,0.45,Semantic_CMR
22,50,23,0.455,Semantic_CMR
23,50,24,0.44,Semantic_CMR
24,50,25,0.4225,Semantic_CMR
25,50,26,0.475,Semantic_CMR
26,50,27,0.4275,Semantic_CMR
0,51,1,0.41,Semantic_CMR
1,51,2,0.17,Semantic_CMR
2,51,3,0.2125,Semantic_CMR
3,51,4,0.1425,Semantic_CMR
4,51,5,0.1675,Semantic_CMR
5,51,6,0.2475,Semantic_CMR
6,51,7,0.145,Semantic_CMR
7,51,8,0.225,Semantic_CMR
8,51,9,0.2375,Semantic_CMR
9,51,10,0.285,Semantic_CMR
10,51,11,0.2925,Semantic_CMR
11,51,12,0.295,Semantic_CMR
12,51,13,0.28,Semantic_CMR
13,51,14,0.3025,Semantic_CMR
14,51,15,0.3175,Semantic_CMR
15,51,16,0.2675,Semantic_CMR
16,51,17,0.34,Semantic_CMR
17,51,18,0.345,Semantic_CMR
18,51,19,0.31,Semantic_CMR
19,51,20,0.3325,Semantic_CMR
20,51,21,0.355,Semantic_CMR
21,51,22,0.3575,Semantic_CMR
22,51,23,0.37,Semantic_CMR
23,51,24,0.5025,Semantic_CMR
24,51,25,0.3475,Semantic_CMR
25,51,26,0.4325,Semantic_CMR
26,51,27,0.4425,Semantic_CMR
0,52,1,0.85,Semantic_CMR
1,52,2,0.365,Semantic_CMR
2,52,3,0.31,Semantic_CMR
3,52,4,0.35,Semantic_CMR
4,52,5,0.345,Semantic_CMR
5,52,6,0.335,Semantic_CMR
6,52,7,0.395,Semantic_CMR
7,52,8,0.3475,Semantic_CMR
8,52,9,0.3425,Semantic_CMR
9,52,10,0.325,Semantic_CMR
10,52,11,0.3175,Semantic_CMR
11,52,12,0.3175,Semantic_CMR
12,52,13,0.345,Semantic_CMR
13,52,14,0.3475,Semantic_CMR
14,52,15,0.3325,Semantic_CMR
15,52,16,0.3475,Semantic_CMR
16,52,17,0.3375,Semantic_CMR
17,52,18,0.3275,Semantic_CMR
18,52,19,0.3525,Semantic_CMR
19,52,20,0.3125,Semantic_CMR
20,52,21,0.31,Semantic_CMR
21,52,22,0.3225,Semantic_CMR
22,52,23,0.34,Semantic_CMR
23,52,24,0.3325,Semantic_CMR
24,52,25,0.365,Semantic_CMR
25,52,26,0.375,Semantic_CMR
26,52,27,0.3375,Semantic_CMR
0,53,1,0.975,Semantic_CMR
1,53,2,0.515,Semantic_CMR
2,53,3,0.57,Semantic_CMR
3,53,4,0.345,Semantic_CMR
4,53,5,0.41,Semantic_CMR
5,53,6,0.43,Semantic_CMR
6,53,7,0.3225,Semantic_CMR
7,53,8,0.3825,Semantic_CMR
8,53,9,0.4475,Semantic_CMR
9,53,10,0.505,Semantic_CMR
10,53,11,0.5375,Semantic_CMR
11,53,12,0.5,Semantic_CMR
12,53,13,0.475,Semantic_CMR
13,53,14,0.5375,Semantic_CMR
14,53,15,0.5,Semantic_CMR
15,53,16,0.485,Semantic_CMR
16,53,17,0.4975,Semantic_CMR
17,53,18,0.52,Semantic_CMR
18,53,19,0.57,Semantic_CMR
19,53,20,0.57,Semantic_CMR
20,53,21,0.6,Semantic_CMR
21,53,22,0.53,Semantic_CMR
22,53,23,0.5125,Semantic_CMR
23,53,24,0.5275,Semantic_CMR
24,53,25,0.475,Semantic_CMR
25,53,26,0.525,Semantic_CMR
26,53,27,0.51,Semantic_CMR
0,54,1,0.6975,Semantic_CMR
1,54,2,0.2725,Semantic_CMR
2,54,3,0.29,Semantic_CMR
3,54,4,0.2325,Semantic_CMR
4,54,5,0.32,Semantic_CMR
5,54,6,0.3225,Semantic_CMR
6,54,7,0.225,Semantic_CMR
7,54,8,0.2475,Semantic_CMR
8,54,9,0.2975,Semantic_CMR
9,54,10,0.255,Semantic_CMR
10,54,11,0.27,Semantic_CMR
11,54,12,0.2325,Semantic_CMR
12,54,13,0.2675,Semantic_CMR
13,54,14,0.2175,Semantic_CMR
14,54,15,0.2675,Semantic_CMR
15,54,16,0.25,Semantic_CMR
16,54,17,0.2575,Semantic_CMR
17,54,18,0.2775,Semantic_CMR
18,54,19,0.28,Semantic_CMR
19,54,20,0.2575,Semantic_CMR
20,54,21,0.2675,Semantic_CMR
21,54,22,0.255,Semantic_CMR
22,54,23,0.2675,Semantic_CMR
23,54,24,0.2175,Semantic_CMR
24,54,25,0.255,Semantic_CMR
25,54,26,0.28,Semantic_CMR
26,54,27,0.31,Semantic_CMR
0,55,1,0.8175,Semantic_CMR
1,55,2,0.5575,Semantic_CMR
2,55,3,0.4025,Semantic_CMR
3,55,4,0.37,Semantic_CMR
4,55,5,0.31,Semantic_CMR
5,55,6,0.3475,Semantic_CMR
6,55,7,0.3375,Semantic_CMR
7,55,8,0.32,Semantic_CMR
8,55,9,0.3225,Semantic_CMR
9,55,10,0.4,Semantic_CMR
10,55,11,0.3525,Semantic_CMR
11,55,12,0.395,Semantic_CMR
12,55,13,0.32,Semantic_CMR
13,55,14,0.3475,Semantic_CMR
14,55,15,0.3325,Semantic_CMR
15,55,16,0.355,Semantic_CMR
16,55,17,0.355,Semantic_CMR
17,55,18,0.345,Semantic_CMR
18,55,19,0.325,Semantic_CMR
19,55,20,0.3575,Semantic_CMR
20,55,21,0.34,Semantic_CMR
21,55,22,0.37,Semantic_CMR
22,55,23,0.325,Semantic_CMR
23,55,24,0.3725,Semantic_CMR
24,55,25,0.34,Semantic_CMR
25,55,26,0.3625,Semantic_CMR
26,55,27,0.345,Semantic_CMR
0,56,1,0.7575,Semantic_CMR
1,56,2,0.305,Semantic_CMR
2,56,3,0.3025,Semantic_CMR
3,56,4,0.24,Semantic_CMR
4,56,5,0.265,Semantic_CMR
5,56,6,0.21,Semantic_CMR
6,56,7,0.2575,Semantic_CMR
7,56,8,0.2525,Semantic_CMR
8,56,9,0.27,Semantic_CMR
