subject,list,item,input,output,study,recall,repeat,intrusion,first_input,item_string_index,session,session_list,task,prior_list,prior_input
131,10,5,6,7.0,True,True,0,False,6,778.4375,3.0,1.0,-1.0,,
131,10,6,7,8.0,True,True,0,False,7,778.4375,3.0,1.0,-1.0,,
131,10,7,8,3.0,True,True,0,False,8,778.4375,3.0,1.0,-1.0,,
131,10,8,9,1.0,True,True,0,False,9,778.4375,3.0,1.0,-1.0,,
131,10,9,10,,True,False,0,False,10,778.4375,3.0,1.0,-1.0,,
131,10,10,11,9.0,True,True,0,False,11,778.4375,3.0,1.0,-1.0,,
131,10,11,12,4.0,True,True,0,False,12,778.4375,3.0,1.0,-1.0,,
131,10,12,13,,True,False,0,False,13,778.4375,3.0,1.0,-1.0,,
131,10,13,14,,True,False,0,False,14,778.4375,3.0,1.0,-1.0,,
131,10,14,15,,True,False,0,False,15,778.4375,3.0,1.0,-1.0,,
131,10,15,16,,True,False,0,False,16,778.4375,3.0,1.0,-1.0,,
131,11,0,1,10.0,True,True,0,False,1,1018.375,3.0,1.0,-1.0,,
131,11,1,2,9.0,True,True,0,False,2,1018.375,3.0,1.0,-1.0,,
131,11,2,3,,True,False,0,False,3,1018.375,3.0,1.0,-1.0,,
131,11,3,4,,True,False,0,False,4,1018.375,3.0,1.0,-1.0,,
131,11,4,5,,True,False,0,False,5,1018.375,3.0,1.0,-1.0,,
131,11,5,6,,True,False,0,False,6,1018.375,3.0,1.0,-1.0,,
131,11,6,7,6.0,True,True,0,False,7,1018.375,3.0,1.0,-1.0,,
131,11,7,8,2.0,True,True,0,False,8,1018.375,3.0,1.0,-1.0,,
131,11,8,9,7.0,True,True,0,False,9,1018.375,3.0,1.0,-1.0,,
131,11,9,10,3.0,True,True,0,False,10,1018.375,3.0,1.0,-1.0,,
131,11,10,11,4.0,True,True,0,False,11,1018.375,3.0,1.0,-1.0,,
131,11,11,12,,True,False,0,False,12,1018.375,3.0,1.0,-1.0,,
131,11,12,13,,True,False,0,False,13,1018.375,3.0,1.0,-1.0,,
131,11,13,14,5.0,True,True,0,False,14,1018.375,3.0,1.0,-1.0,,
131,11,14,15,1.0,True,True,0,False,15,1018.375,3.0,1.0,-1.0,,
131,11,15,16,8.0,True,True,0,False,16,1018.375,3.0,1.0,-1.0,,
131,12,0,1,,True,False,0,False,1,901.5625,4.0,1.0,-1.0,,
131,12,1,2,1.0,True,True,0,False,2,901.5625,4.0,1.0,-1.0,,
131,12,2,3,3.0,True,True,0,False,3,901.5625,4.0,1.0,-1.0,,
131,12,3,4,2.0,True,True,0,False,4,901.5625,4.0,1.0,-1.0,,
131,12,4,5,14.0,True,True,0,False,5,901.5625,4.0,1.0,-1.0,,
131,12,5,6,,True,False,0,False,6,901.5625,4.0,1.0,-1.0,,
131,12,6,7,7.0,True,True,0,False,7,901.5625,4.0,1.0,-1.0,,
131,12,7,8,8.0,True,True,0,False,8,901.5625,4.0,1.0,-1.0,,
131,12,8,9,6.0,True,True,0,False,9,901.5625,4.0,1.0,-1.0,,
131,12,9,10,9.0,True,True,0,False,10,901.5625,4.0,1.0,-1.0,,
131,12,10,11,13.0,True,True,0,False,11,901.5625,4.0,1.0,-1.0,,
131,12,11,12,11.0,True,True,0,False,12,901.5625,4.0,1.0,-1.0,,
131,12,12,13,10.0,True,True,0,False,13,901.5625,4.0,1.0,-1.0,,
131,12,13,14,5.0,True,True,0,False,14,901.5625,4.0,1.0,-1.0,,
131,12,14,15,4.0,True,True,0,False,15,901.5625,4.0,1.0,-1.0,,
131,12,15,16,12.0,True,True,0,False,16,901.5625,4.0,1.0,-1.0,,
131,13,0,1,3.0,True,True,0,False,1,784.3125,4.0,1.0,-1.0,,
131,13,1,2,,True,False,0,False,2,784.3125,4.0,1.0,-1.0,,
131,13,2,3,2.0,True,True,0,False,3,784.3125,4.0,1.0,-1.0,,
131,13,3,4,4.0,True,True,0,False,4,784.3125,4.0,1.0,-1.0,,
131,13,4,5,7.0,True,True,0,False,5,784.3125,4.0,1.0,-1.0,,
131,13,5,6,1.0,True,True,0,False,6,784.3125,4.0,1.0,-1.0,,
131,13,6,7,,True,False,0,False,7,784.3125,4.0,1.0,-1.0,,
131,13,7,8,,True,False,0,False,8,784.3125,4.0,1.0,-1.0,,
131,13,8,9,,True,False,0,False,9,784.3125,4.0,1.0,-1.0,,
131,13,9,10,6.0,True,True,0,False,10,784.3125,4.0,1.0,-1.0,,
131,13,10,11,5.0,True,True,0,False,11,784.3125,4.0,1.0,-1.0,,
131,13,11,12,,True,False,0,False,12,784.3125,4.0,1.0,-1.0,,
131,13,12,13,11.0,True,True,0,False,13,784.3125,4.0,1.0,-1.0,,
131,13,13,14,8.0,True,True,0,False,14,784.3125,4.0,1.0,-1.0,,
131,13,14,15,9.0,True,True,0,False,15,784.3125,4.0,1.0,-1.0,,
131,13,15,16,10.0,True,True,0,False,16,784.3125,4.0,1.0,-1.0,,
131,14,0,1,7.0,True,True,0,False,1,1004.0,4.0,1.0,-1.0,,
131,14,1,2,,True,False,0,False,2,1004.0,4.0,1.0,-1.0,,
131,14,2,3,,True,False,0,False,3,1004.0,4.0,1.0,-1.0,,
131,14,3,4,,True,False,0,False,4,1004.0,4.0,1.0,-1.0,,
131,14,4,5,,True,False,0,False,5,1004.0,4.0,1.0,-1.0,,
131,14,5,6,8.0,True,True,0,False,6,1004.0,4.0,1.0,-1.0,,
131,14,6,7,9.0,True,True,0,False,7,1004.0,4.0,1.0,-1.0,,
131,14,7,8,10.0,True,True,0,False,8,1004.0,4.0,1.0,-1.0,,
131,14,8,9,6.0,True,True,0,False,9,1004.0,4.0,1.0,-1.0,,
131,14,9,10,4.0,True,True,0,False,10,1004.0,4.0,1.0,-1.0,,
131,14,10,11,5.0,True,True,0,False,11,1004.0,4.0,1.0,-1.0,,
131,14,11,12,,True,False,0,False,12,1004.0,4.0,1.0,-1.0,,
131,14,12,13,11.0,True,True,0,False,13,1004.0,4.0,1.0,-1.0,,
131,14,13,14,2.0,True,True,0,False,14,1004.0,4.0,1.0,-1.0,,
131,14,14,15,3.0,True,True,0,False,15,1004.0,4.0,1.0,-1.0,,
131,14,15,16,1.0,True,True,0,False,16,1004.0,4.0,1.0,-1.0,,
131,15,0,1,6.0,True,True,0,False,1,815.25,4.0,1.0,-1.0,,
131,15,1,2,10.0,True,True,0,False,2,815.25,4.0,1.0,-1.0,,
131,15,2,3,,True,False,0,False,3,815.25,4.0,1.0,-1.0,,
131,15,3,4,,True,False,0,False,4,815.25,4.0,1.0,-1.0,,
131,15,4,5,11.0,True,True,0,False,5,815.25,4.0,1.0,-1.0,,
131,15,5,6,12.0,True,True,0,False,6,815.25,4.0,1.0,-1.0,,
131,15,6,7,7.0,True,True,0,False,7,815.25,4.0,1.0,-1.0,,
131,15,7,8,3.0,True,True,0,False,8,815.25,4.0,1.0,-1.0,,
131,15,8,9,4.0,True,True,0,False,9,815.25,4.0,1.0,-1.0,,
131,15,9,10,13.0,True,True,0,False,10,815.25,4.0,1.0,-1.0,,
131,15,10,11,9.0,True,True,0,False,11,815.25,4.0,1.0,-1.0,,
131,15,11,12,8.0,True,True,0,False,12,815.25,4.0,1.0,-1.0,,
131,15,12,13,,True,False,0,False,13,815.25,4.0,1.0,-1.0,,
131,15,13,14,2.0,True,True,0,False,14,815.25,4.0,1.0,-1.0,,
131,15,14,15,1.0,True,True,0,False,15,815.25,4.0,1.0,-1.0,,
131,15,15,16,5.0,True,True,0,False,16,815.25,4.0,1.0,-1.0,,
131,16,0,1,,True,False,0,False,1,771.75,5.0,1.0,-1.0,,
131,16,1,2,,True,False,0,False,2,771.75,5.0,1.0,-1.0,,
131,16,2,3,7.0,True,True,0,False,3,771.75,5.0,1.0,-1.0,,
131,16,3,4,6.0,True,True,0,False,4,771.75,5.0,1.0,-1.0,,
131,16,4,5,9.0,True,True,0,False,5,771.75,5.0,1.0,-1.0,,
131,16,5,6,,True,False,0,False,6,771.75,5.0,1.0,-1.0,,
131,16,6,7,,True,False,0,False,7,771.75,5.0,1.0,-1.0,,
131,16,7,8,12.0,True,True,0,False,8,771.75,5.0,1.0,-1.0,,
131,16,8,9,2.0,True,True,0,False,9,771.75,5.0,1.0,-1.0,,
131,16,9,10,3.0,True,True,0,False,10,771.75,5.0,1.0,-1.0,,
131,16,10,11,8.0,True,True,0,False,11,771.75,5.0,1.0,-1.0,,
131,16,11,12,4.0,True,True,0,False,12,771.75,5.0,1.0,-1.0,,
131,16,12,13,5.0,True,True,0,False,13,771.75,5.0,1.0,-1.0,,
131,16,13,14,10.0,True,True,0,False,14,771.75,5.0,1.0,-1.0,,
131,16,14,15,11.0,True,True,0,False,15,771.75,5.0,1.0,-1.0,,
131,16,15,16,1.0,True,True,0,False,16,771.75,5.0,1.0,-1.0,,
131,17,0,1,4.0,True,True,0,False,1,865.8125,5.0,1.0,-1.0,,
131,17,1,2,5.0,True,True,0,False,2,865.8125,5.0,1.0,-1.0,,
131,17,2,3,,True,False,0,False,3,865.8125,5.0,1.0,-1.0,,
131,17,3,4,8.0,True,True,0,False,4,865.8125,5.0,1.0,-1.0,,
131,17,4,5,,True,False,0,False,5,865.8125,5.0,1.0,-1.0,,
131,17,5,6,,True,False,0,False,6,865.8125,5.0,1.0,-1.0,,
131,17,6,7,6.0,True,True,0,False,7,865.8125,5.0,1.0,-1.0,,
131,17,7,8,,True,False,0,False,8,865.8125,5.0,1.0,-1.0,,
131,17,8,9,7.0,True,True,0,False,9,865.8125,5.0,1.0,-1.0,,
131,17,9,10,9.0,True,True,0,False,10,865.8125,5.0,1.0,-1.0,,
131,17,10,11,,True,False,0,False,11,865.8125,5.0,1.0,-1.0,,
131,17,11,12,,True,False,0,False,12,865.8125,5.0,1.0,-1.0,,
131,17,12,13,3.0,True,True,0,False,13,865.8125,5.0,1.0,-1.0,,
131,17,13,14,2.0,True,True,0,False,14,865.8125,5.0,1.0,-1.0,,
131,17,14,15,,True,False,0,False,15,865.8125,5.0,1.0,-1.0,,
131,17,15,16,1.0,True,True,0,False,16,865.8125,5.0,1.0,-1.0,,
131,18,0,1,,True,False,0,False,1,708.8125,5.0,1.0,-1.0,,
131,18,1,2,,True,False,0,False,2,708.8125,5.0,1.0,-1.0,,
131,18,2,3,,True,False,0,False,3,708.8125,5.0,1.0,-1.0,,
131,18,3,4,,True,False,0,False,4,708.8125,5.0,1.0,-1.0,,
131,18,4,5,8.0,True,True,0,False,5,708.8125,5.0,1.0,-1.0,,
131,18,5,6,9.0,True,True,0,False,6,708.8125,5.0,1.0,-1.0,,
131,18,6,7,6.0,True,True,0,False,7,708.8125,5.0,1.0,-1.0,,
131,18,7,8,1.0,True,True,0,False,8,708.8125,5.0,1.0,-1.0,,
131,18,8,9,,True,False,0,False,9,708.8125,5.0,1.0,-1.0,,
131,18,9,10,4.0,True,True,0,False,10,708.8125,5.0,1.0,-1.0,,
131,18,10,11,,True,False,0,False,11,708.8125,5.0,1.0,-1.0,,
131,18,11,12,2.0,True,True,0,False,12,708.8125,5.0,1.0,-1.0,,
131,18,12,13,3.0,True,True,0,False,13,708.8125,5.0,1.0,-1.0,,
131,18,13,14,5.0,True,True,0,False,14,708.8125,5.0,1.0,-1.0,,
131,18,14,15,,True,False,0,False,15,708.8125,5.0,1.0,-1.0,,
131,18,15,16,7.0,True,True,0,False,16,708.8125,5.0,1.0,-1.0,,
131,19,0,1,9.0,True,True,0,False,1,613.125,5.0,1.0,-1.0,,
131,19,1,2,,True,False,0,False,2,613.125,5.0,1.0,-1.0,,
131,19,2,3,13.0,True,True,0,False,3,613.125,5.0,1.0,-1.0,,
131,19,3,4,,True,False,0,False,4,613.125,5.0,1.0,-1.0,,
131,19,4,5,8.0,True,True,0,False,5,613.125,5.0,1.0,-1.0,,
131,19,5,6,4.0,True,True,0,False,6,613.125,5.0,1.0,-1.0,,
131,19,6,7,6.0,True,True,0,False,7,613.125,5.0,1.0,-1.0,,
131,19,7,8,3.0,True,True,0,False,8,613.125,5.0,1.0,-1.0,,
131,19,8,9,5.0,True,True,0,False,9,613.125,5.0,1.0,-1.0,,
131,19,9,10,7.0,True,True,0,False,10,613.125,5.0,1.0,-1.0,,
131,19,10,11,10.0,True,True,0,False,11,613.125,5.0,1.0,-1.0,,
131,19,11,12,11.0,True,True,0,False,12,613.125,5.0,1.0,-1.0,,
131,19,12,13,,True,False,0,False,13,613.125,5.0,1.0,-1.0,,
131,19,13,14,12.0,True,True,0,False,14,613.125,5.0,1.0,-1.0,,
131,19,14,15,2.0,True,True,0,False,15,613.125,5.0,1.0,-1.0,,
131,19,15,16,1.0,True,True,0,False,16,613.125,5.0,1.0,-1.0,,
131,20,0,1,,True,False,0,False,1,870.0,6.0,1.0,-1.0,,
131,20,1,2,11.0,True,True,0,False,2,870.0,6.0,1.0,-1.0,,
131,20,2,3,8.0,True,True,0,False,3,870.0,6.0,1.0,-1.0,,
131,20,3,4,9.0,True,True,0,False,4,870.0,6.0,1.0,-1.0,,
131,20,4,5,10.0,True,True,0,False,5,870.0,6.0,1.0,-1.0,,
131,20,5,6,7.0,True,True,0,False,6,870.0,6.0,1.0,-1.0,,
131,20,6,7,,True,False,0,False,7,870.0,6.0,1.0,-1.0,,
131,20,7,8,6.0,True,True,0,False,8,870.0,6.0,1.0,-1.0,,
131,20,8,9,,True,False,0,False,9,870.0,6.0,1.0,-1.0,,
131,20,9,10,,True,False,0,False,10,870.0,6.0,1.0,-1.0,,
131,20,10,11,,True,False,0,False,11,870.0,6.0,1.0,-1.0,,
131,20,11,12,5.0,True,True,0,False,12,870.0,6.0,1.0,-1.0,,
131,20,12,13,3.0,True,True,0,False,13,870.0,6.0,1.0,-1.0,,
131,20,13,14,4.0,True,True,0,False,14,870.0,6.0,1.0,-1.0,,
131,20,14,15,2.0,True,True,0,False,15,870.0,6.0,1.0,-1.0,,
131,20,15,16,1.0,True,True,0,False,16,870.0,6.0,1.0,-1.0,,
131,21,0,1,10.0,True,True,0,False,1,615.25,6.0,1.0,-1.0,,
131,21,1,2,11.0,True,True,0,False,2,615.25,6.0,1.0,-1.0,,
131,21,2,3,8.0,True,True,0,False,3,615.25,6.0,1.0,-1.0,,
131,21,3,4,9.0,True,True,0,False,4,615.25,6.0,1.0,-1.0,,
131,21,4,5,4.0,True,True,0,False,5,615.25,6.0,1.0,-1.0,,
131,21,5,6,12.0,True,True,0,False,6,615.25,6.0,1.0,-1.0,,
131,21,6,7,5.0,True,True,0,False,7,615.25,6.0,1.0,-1.0,,
131,21,7,8,13.0,True,True,0,False,8,615.25,6.0,1.0,-1.0,,
131,21,8,9,14.0,True,True,0,False,9,615.25,6.0,1.0,-1.0,,
131,21,9,10,7.0,True,True,0,False,10,615.25,6.0,1.0,-1.0,,
131,21,10,11,6.0,True,True,0,False,11,615.25,6.0,1.0,-1.0,,
131,21,11,12,2.0,True,True,0,False,12,615.25,6.0,1.0,-1.0,,
131,21,12,13,3.0,True,True,0,False,13,615.25,6.0,1.0,-1.0,,
131,21,13,14,1.0,True,True,0,False,14,615.25,6.0,1.0,-1.0,,
131,21,14,15,,True,False,0,False,15,615.25,6.0,1.0,-1.0,,
131,21,15,16,,True,False,0,False,16,615.25,6.0,1.0,-1.0,,
131,22,0,1,2.0,True,True,0,False,1,677.5625,6.0,1.0,-1.0,,
131,22,1,2,,True,False,0,False,2,677.5625,6.0,1.0,-1.0,,
131,22,2,3,12.0,True,True,0,False,3,677.5625,6.0,1.0,-1.0,,
131,22,3,4,,True,False,0,False,4,677.5625,6.0,1.0,-1.0,,
131,22,4,5,,True,False,0,False,5,677.5625,6.0,1.0,-1.0,,
131,22,5,6,,True,False,0,False,6,677.5625,6.0,1.0,-1.0,,
131,22,6,7,3.0,True,True,0,False,7,677.5625,6.0,1.0,-1.0,,
131,22,7,8,4.0,True,True,0,False,8,677.5625,6.0,1.0,-1.0,,
131,22,8,9,5.0,True,True,0,False,9,677.5625,6.0,1.0,-1.0,,
131,22,9,10,7.0,True,True,0,False,10,677.5625,6.0,1.0,-1.0,,
131,22,10,11,8.0,True,True,0,False,11,677.5625,6.0,1.0,-1.0,,
131,22,11,12,6.0,True,True,0,False,12,677.5625,6.0,1.0,-1.0,,
131,22,12,13,9.0,True,True,0,False,13,677.5625,6.0,1.0,-1.0,,
131,22,13,14,10.0,True,True,0,False,14,677.5625,6.0,1.0,-1.0,,
131,22,14,15,11.0,True,True,0,False,15,677.5625,6.0,1.0,-1.0,,
131,22,15,16,1.0,True,True,0,False,16,677.5625,6.0,1.0,-1.0,,
131,23,0,1,,True,False,0,False,1,747.9375,6.0,1.0,-1.0,,
131,23,1,2,,True,False,0,False,2,747.9375,6.0,1.0,-1.0,,
131,23,2,3,,True,False,0,False,3,747.9375,6.0,1.0,-1.0,,
131,23,3,4,9.0,True,True,0,False,4,747.9375,6.0,1.0,-1.0,,
131,23,4,5,8.0,True,True,0,False,5,747.9375,6.0,1.0,-1.0,,
131,23,5,6,,True,False,0,False,6,747.9375,6.0,1.0,-1.0,,
131,23,6,7,11.0,True,True,0,False,7,747.9375,6.0,1.0,-1.0,,
131,23,7,8,10.0,True,True,0,False,8,747.9375,6.0,1.0,-1.0,,
131,23,8,9,3.0,True,True,0,False,9,747.9375,6.0,1.0,-1.0,,
131,23,9,10,2.0,True,True,0,False,10,747.9375,6.0,1.0,-1.0,,
131,23,10,11,1.0,True,True,0,False,11,747.9375,6.0,1.0,-1.0,,
131,23,11,12,4.0,True,True,0,False,12,747.9375,6.0,1.0,-1.0,,
131,23,12,13,5.0,True,True,0,False,13,747.9375,6.0,1.0,-1.0,,
131,23,13,14,6.0,True,True,0,False,14,747.9375,6.0,1.0,-1.0,,
131,23,14,15,7.0,True,True,0,False,15,747.9375,6.0,1.0,-1.0,,
131,23,15,16,,True,False,0,False,16,747.9375,6.0,1.0,-1.0,,
131,24,0,1,8.0,True,True,0,False,1,787.1875,7.0,1.0,-1.0,,
131,24,1,2,10.0,True,True,0,False,2,787.1875,7.0,1.0,-1.0,,
131,24,2,3,5.0,True,True,0,False,3,787.1875,7.0,1.0,-1.0,,
131,24,3,4,7.0,True,True,0,False,4,787.1875,7.0,1.0,-1.0,,
131,24,4,5,6.0,True,True,0,False,5,787.1875,7.0,1.0,-1.0,,
131,24,5,6,3.0,True,True,0,False,6,787.1875,7.0,1.0,-1.0,,
131,24,6,7,4.0,True,True,0,False,7,787.1875,7.0,1.0,-1.0,,
131,24,7,8,,True,False,0,False,8,787.1875,7.0,1.0,-1.0,,
131,24,8,9,12.0,True,True,0,False,9,787.1875,7.0,1.0,-1.0,,
131,24,9,10,13.0,True,True,0,False,10,787.1875,7.0,1.0,-1.0,,
131,24,10,11,,True,False,0,False,11,787.1875,7.0,1.0,-1.0,,
131,24,11,12,,True,False,0,False,12,787.1875,7.0,1.0,-1.0,,
131,24,12,13,9.0,True,True,0,False,13,787.1875,7.0,1.0,-1.0,,
131,24,13,14,11.0,True,True,0,False,14,787.1875,7.0,1.0,-1.0,,
131,24,14,15,2.0,True,True,0,False,15,787.1875,7.0,1.0,-1.0,,
131,24,15,16,1.0,True,True,0,False,16,787.1875,7.0,1.0,-1.0,,
131,25,0,1,10.0,True,True,0,False,1,1008.6875,7.0,1.0,-1.0,,
131,25,1,2,9.0,True,True,0,False,2,1008.6875,7.0,1.0,-1.0,,
131,25,2,3,,True,False,0,False,3,1008.6875,7.0,1.0,-1.0,,
131,25,3,4,,True,False,0,False,4,1008.6875,7.0,1.0,-1.0,,
131,25,4,5,2.0,True,True,0,False,5,1008.6875,7.0,1.0,-1.0,,
131,25,5,6,5.0,True,True,0,False,6,1008.6875,7.0,1.0,-1.0,,
131,25,6,7,,True,False,0,False,7,1008.6875,7.0,1.0,-1.0,,
131,25,7,8,,True,False,0,False,8,1008.6875,7.0,1.0,-1.0,,
131,25,8,9,3.0,True,True,0,False,9,1008.6875,7.0,1.0,-1.0,,
131,25,9,10,6.0,True,True,0,False,10,1008.6875,7.0,1.0,-1.0,,
131,25,10,11,4.0,True,True,0,False,11,1008.6875,7.0,1.0,-1.0,,
131,25,11,12,7.0,True,True,0,False,12,1008.6875,7.0,1.0,-1.0,,
131,25,12,13,8.0,True,True,0,False,13,1008.6875,7.0,1.0,-1.0,,
131,25,13,14,,True,False,0,False,14,1008.6875,7.0,1.0,-1.0,,
131,25,14,15,,True,False,0,False,15,1008.6875,7.0,1.0,-1.0,,
131,25,15,16,1.0,True,True,0,False,16,1008.6875,7.0,1.0,-1.0,,
131,26,0,1,4.0,True,True,0,False,1,896.8125,7.0,1.0,-1.0,,
131,26,1,2,,True,False,0,False,2,896.8125,7.0,1.0,-1.0,,
131,26,2,3,6.0,True,True,0,False,3,896.8125,7.0,1.0,-1.0,,
131,26,3,4,5.0,True,True,0,False,4,896.8125,7.0,1.0,-1.0,,
131,26,4,5,7.0,True,True,0,False,5,896.8125,7.0,1.0,-1.0,,
131,26,5,6,9.0,True,True,0,False,6,896.8125,7.0,1.0,-1.0,,
131,26,6,7,13.0,True,True,0,False,7,896.8125,7.0,1.0,-1.0,,
131,26,7,8,14.0,True,True,0,False,8,896.8125,7.0,1.0,-1.0,,
131,26,8,9,10.0,True,True,0,False,9,896.8125,7.0,1.0,-1.0,,
131,26,9,10,11.0,True,True,0,False,10,896.8125,7.0,1.0,-1.0,,
131,26,10,11,8.0,True,True,0,False,11,896.8125,7.0,1.0,-1.0,,
131,26,11,12,12.0,True,True,0,False,12,896.8125,7.0,1.0,-1.0,,
131,26,12,13,,True,False,0,False,13,896.8125,7.0,1.0,-1.0,,
131,26,13,14,2.0,True,True,0,False,14,896.8125,7.0,1.0,-1.0,,
131,26,14,15,3.0,True,True,0,False,15,896.8125,7.0,1.0,-1.0,,
131,26,15,16,1.0,True,True,0,False,16,896.8125,7.0,1.0,-1.0,,
131,27,0,1,7.0,True,True,0,False,1,776.6875,7.0,1.0,-1.0,,
131,27,1,2,8.0,True,True,0,False,2,776.6875,7.0,1.0,-1.0,,
131,27,2,3,6.0,True,True,0,False,3,776.6875,7.0,1.0,-1.0,,
131,27,3,4,5.0,True,True,0,False,4,776.6875,7.0,1.0,-1.0,,
131,27,4,5,,True,False,0,False,5,776.6875,7.0,1.0,-1.0,,
131,27,5,6,3.0,True,True,0,False,6,776.6875,7.0,1.0,-1.0,,
131,27,6,7,14.0,True,True,0,False,7,776.6875,7.0,1.0,-1.0,,
131,27,7,8,13.0,True,True,0,False,8,776.6875,7.0,1.0,-1.0,,
131,27,8,9,12.0,True,True,0,False,9,776.6875,7.0,1.0,-1.0,,
131,27,9,10,2.0,True,True,0,False,10,776.6875,7.0,1.0,-1.0,,
131,27,10,11,11.0,True,True,0,False,11,776.6875,7.0,1.0,-1.0,,
131,27,11,12,9.0,True,True,0,False,12,776.6875,7.0,1.0,-1.0,,
131,27,12,13,,True,False,0,False,13,776.6875,7.0,1.0,-1.0,,
131,27,13,14,10.0,True,True,0,False,14,776.6875,7.0,1.0,-1.0,,
131,27,14,15,4.0,True,True,0,False,15,776.6875,7.0,1.0,-1.0,,
131,27,15,16,1.0,True,True,0,False,16,776.6875,7.0,1.0,-1.0,,
132,0,0,1,4.0,True,True,0,False,1,848.0,1.0,1.0,-1.0,,
132,0,1,2,6.0,True,True,0,False,2,848.0,1.0,1.0,-1.0,,
132,0,2,3,3.0,True,True,0,False,3,848.0,1.0,1.0,-1.0,,
132,0,3,4,,True,False,0,False,4,848.0,1.0,1.0,-1.0,,
132,0,4,5,,True,False,0,False,5,848.0,1.0,1.0,-1.0,,
132,0,5,6,,True,False,0,False,6,848.0,1.0,1.0,-1.0,,
132,0,6,7,,True,False,0,False,7,848.0,1.0,1.0,-1.0,,
132,0,7,8,,True,False,0,False,8,848.0,1.0,1.0,-1.0,,
132,0,8,9,,True,False,0,False,9,848.0,1.0,1.0,-1.0,,
132,0,9,10,,True,False,0,False,10,848.0,1.0,1.0,-1.0,,
132,0,10,11,,True,False,0,False,11,848.0,1.0,1.0,-1.0,,
132,0,11,12,5.0,True,True,0,False,12,848.0,1.0,1.0,-1.0,,
132,0,12,13,,True,False,0,False,13,848.0,1.0,1.0,-1.0,,
132,0,13,14,,True,False,0,False,14,848.0,1.0,1.0,-1.0,,
132,0,14,15,2.0,True,True,0,False,15,848.0,1.0,1.0,-1.0,,
132,0,15,16,1.0,True,True,0,False,16,848.0,1.0,1.0,-1.0,,
132,1,0,1,,True,False,0,False,1,1154.625,1.0,2.0,-1.0,,
132,1,1,2,,True,False,0,False,2,1154.625,1.0,2.0,-1.0,,
132,1,2,3,3.0,True,True,0,False,3,1154.625,1.0,2.0,-1.0,,
132,1,3,4,4.0,True,True,0,False,4,1154.625,1.0,2.0,-1.0,,
132,1,4,5,7.0,True,True,0,False,5,1154.625,1.0,2.0,-1.0,,
132,1,5,6,,True,False,0,False,6,1154.625,1.0,2.0,-1.0,,
132,1,6,7,,True,False,0,False,7,1154.625,1.0,2.0,-1.0,,
132,1,7,8,,True,False,0,False,8,1154.625,1.0,2.0,-1.0,,
132,1,8,9,,True,False,0,False,9,1154.625,1.0,2.0,-1.0,,
132,1,9,10,5.0,True,True,0,False,10,1154.625,1.0,2.0,-1.0,,
132,1,10,11,,True,False,0,False,11,1154.625,1.0,2.0,-1.0,,
132,1,11,12,,True,False,0,False,12,1154.625,1.0,2.0,-1.0,,
132,1,12,13,,True,False,0,False,13,1154.625,1.0,2.0,-1.0,,
132,1,13,14,6.0,True,True,0,False,14,1154.625,1.0,2.0,-1.0,,
132,1,14,15,2.0,True,True,0,False,15,1154.625,1.0,2.0,-1.0,,
132,1,15,16,1.0,True,True,0,False,16,1154.625,1.0,2.0,-1.0,,
132,2,0,1,2.0,True,True,0,False,1,880.625,1.0,1.0,-1.0,,
132,2,1,2,8.0,True,True,0,False,2,880.625,1.0,1.0,-1.0,,
132,2,2,3,,True,False,0,False,3,880.625,1.0,1.0,-1.0,,
132,2,3,4,4.0,True,True,0,False,4,880.625,1.0,1.0,-1.0,,
132,2,4,5,,True,False,0,False,5,880.625,1.0,1.0,-1.0,,
132,2,5,6,3.0,True,True,0,False,6,880.625,1.0,1.0,-1.0,,
132,2,6,7,,True,False,0,False,7,880.625,1.0,1.0,-1.0,,
132,2,7,8,7.0,True,True,0,False,8,880.625,1.0,1.0,-1.0,,
132,2,8,9,,True,False,0,False,9,880.625,1.0,1.0,-1.0,,
132,2,9,10,,True,False,0,False,10,880.625,1.0,1.0,-1.0,,
132,2,10,11,,True,False,0,False,11,880.625,1.0,1.0,-1.0,,
132,2,11,12,5.0,True,True,0,False,12,880.625,1.0,1.0,-1.0,,
132,2,12,13,6.0,True,True,0,False,13,880.625,1.0,1.0,-1.0,,
132,2,13,14,,True,False,0,False,14,880.625,1.0,1.0,-1.0,,
132,2,14,15,,True,False,0,False,15,880.625,1.0,1.0,-1.0,,
132,2,15,16,1.0,True,True,0,False,16,880.625,1.0,1.0,-1.0,,
132,3,0,1,4.0,True,True,0,False,1,915.625,1.0,1.0,-1.0,,
132,3,1,2,5.0,True,True,0,False,2,915.625,1.0,1.0,-1.0,,
132,3,2,3,7.0,True,True,0,False,3,915.625,1.0,1.0,-1.0,,
132,3,3,4,12.0,True,True,0,False,4,915.625,1.0,1.0,-1.0,,
132,3,4,5,11.0,True,True,0,False,5,915.625,1.0,1.0,-1.0,,
132,3,5,6,,True,False,0,False,6,915.625,1.0,1.0,-1.0,,
132,3,6,7,13.0,True,True,0,False,7,915.625,1.0,1.0,-1.0,,
132,3,7,8,,True,False,0,False,8,915.625,1.0,1.0,-1.0,,
132,3,8,9,10.0,True,True,0,False,9,915.625,1.0,1.0,-1.0,,
132,3,9,10,9.0,True,True,0,False,10,915.625,1.0,1.0,-1.0,,
132,3,10,11,6.0,True,True,0,False,11,915.625,1.0,1.0,-1.0,,
