index,subject,input,recall,source
3,107,4,0.0,Semantic_CMR
4,107,5,0.0,Semantic_CMR
5,107,6,0.0,Semantic_CMR
6,107,7,0.0,Semantic_CMR
7,107,8,0.0,Semantic_CMR
8,107,9,0.0,Semantic_CMR
9,107,10,0.0,Semantic_CMR
10,107,11,0.0,Semantic_CMR
11,107,12,0.0,Semantic_CMR
12,107,13,0.0,Semantic_CMR
13,107,14,0.00035714285714285714,Semantic_CMR
14,107,15,0.005,Semantic_CMR
15,107,16,0.9803571428571428,Semantic_CMR
0,108,1,0.06035714285714286,Semantic_CMR
1,108,2,0.008571428571428572,Semantic_CMR
2,108,3,0.0067857142857142855,Semantic_CMR
3,108,4,0.005714285714285714,Semantic_CMR
4,108,5,0.005714285714285714,Semantic_CMR
5,108,6,0.005714285714285714,Semantic_CMR
6,108,7,0.0075,Semantic_CMR
7,108,8,0.006071428571428571,Semantic_CMR
8,108,9,0.004285714285714286,Semantic_CMR
9,108,10,0.006071428571428571,Semantic_CMR
10,108,11,0.011785714285714287,Semantic_CMR
11,108,12,0.012857142857142857,Semantic_CMR
12,108,13,0.03321428571428572,Semantic_CMR
13,108,14,0.0625,Semantic_CMR
14,108,15,0.15857142857142856,Semantic_CMR
15,108,16,0.5885714285714285,Semantic_CMR
0,110,1,0.1757142857142857,Semantic_CMR
1,110,2,0.02214285714285714,Semantic_CMR
2,110,3,0.015714285714285715,Semantic_CMR
3,110,4,0.015,Semantic_CMR
4,110,5,0.013928571428571429,Semantic_CMR
5,110,6,0.0175,Semantic_CMR
6,110,7,0.015714285714285715,Semantic_CMR
7,110,8,0.0125,Semantic_CMR
8,110,9,0.013571428571428571,Semantic_CMR
9,110,10,0.016428571428571428,Semantic_CMR
10,110,11,0.015357142857142857,Semantic_CMR
11,110,12,0.02,Semantic_CMR
12,110,13,0.031071428571428573,Semantic_CMR
13,110,14,0.0575,Semantic_CMR
14,110,15,0.13035714285714287,Semantic_CMR
15,110,16,0.42642857142857143,Semantic_CMR
0,111,1,0.11357142857142857,Semantic_CMR
1,111,2,0.02142857142857143,Semantic_CMR
2,111,3,0.015357142857142857,Semantic_CMR
3,111,4,0.014642857142857143,Semantic_CMR
4,111,5,0.01607142857142857,Semantic_CMR
5,111,6,0.017857142857142856,Semantic_CMR
6,111,7,0.017857142857142856,Semantic_CMR
7,111,8,0.015357142857142857,Semantic_CMR
8,111,9,0.015357142857142857,Semantic_CMR
9,111,10,0.018571428571428572,Semantic_CMR
10,111,11,0.025,Semantic_CMR
11,111,12,0.03785714285714286,Semantic_CMR
12,111,13,0.03535714285714286,Semantic_CMR
13,111,14,0.085,Semantic_CMR
14,111,15,0.1632142857142857,Semantic_CMR
15,111,16,0.3867857142857143,Semantic_CMR
0,112,1,0.02892857142857143,Semantic_CMR
1,112,2,0.013214285714285715,Semantic_CMR
2,112,3,0.013214285714285715,Semantic_CMR
3,112,4,0.010714285714285714,Semantic_CMR
4,112,5,0.012142857142857143,Semantic_CMR
5,112,6,0.012857142857142857,Semantic_CMR
6,112,7,0.015,Semantic_CMR
7,112,8,0.015714285714285715,Semantic_CMR
8,112,9,0.012857142857142857,Semantic_CMR
9,112,10,0.024285714285714285,Semantic_CMR
10,112,11,0.021785714285714287,Semantic_CMR
11,112,12,0.026785714285714284,Semantic_CMR
12,112,13,0.038214285714285715,Semantic_CMR
13,112,14,0.08571428571428572,Semantic_CMR
14,112,15,0.16857142857142857,Semantic_CMR
15,112,16,0.47035714285714286,Semantic_CMR
0,113,1,0.005357142857142857,Semantic_CMR
1,113,2,0.0010714285714285715,Semantic_CMR
2,113,3,0.0,Semantic_CMR
3,113,4,0.0,Semantic_CMR
4,113,5,0.0010714285714285715,Semantic_CMR
5,113,6,0.0010714285714285715,Semantic_CMR
6,113,7,0.0,Semantic_CMR
7,113,8,0.0014285714285714286,Semantic_CMR
8,113,9,0.00035714285714285714,Semantic_CMR
9,113,10,0.0017857142857142857,Semantic_CMR
10,113,11,0.0010714285714285715,Semantic_CMR
11,113,12,0.0010714285714285715,Semantic_CMR
12,113,13,0.002857142857142857,Semantic_CMR
13,113,14,0.010357142857142856,Semantic_CMR
14,113,15,0.08392857142857142,Semantic_CMR
15,113,16,0.8525,Semantic_CMR
0,114,1,0.047857142857142855,Semantic_CMR
1,114,2,0.014285714285714285,Semantic_CMR
2,114,3,0.014642857142857143,Semantic_CMR
3,114,4,0.008571428571428572,Semantic_CMR
4,114,5,0.012857142857142857,Semantic_CMR
5,114,6,0.009285714285714286,Semantic_CMR
6,114,7,0.011428571428571429,Semantic_CMR
7,114,8,0.010714285714285714,Semantic_CMR
8,114,9,0.01107142857142857,Semantic_CMR
9,114,10,0.016428571428571428,Semantic_CMR
10,114,11,0.015,Semantic_CMR
11,114,12,0.0275,Semantic_CMR
12,114,13,0.03642857142857143,Semantic_CMR
13,114,14,0.06107142857142857,Semantic_CMR
14,114,15,0.16464285714285715,Semantic_CMR
15,114,16,0.5182142857142857,Semantic_CMR
0,115,1,0.0007142857142857143,Semantic_CMR
1,115,2,0.0,Semantic_CMR
2,115,3,0.0,Semantic_CMR
3,115,4,0.00035714285714285714,Semantic_CMR
4,115,5,0.0,Semantic_CMR
5,115,6,0.0,Semantic_CMR
6,115,7,0.0,Semantic_CMR
7,115,8,0.0,Semantic_CMR
8,115,9,0.0,Semantic_CMR
9,115,10,0.00035714285714285714,Semantic_CMR
10,115,11,0.00035714285714285714,Semantic_CMR
11,115,12,0.00035714285714285714,Semantic_CMR
12,115,13,0.0025,Semantic_CMR
13,115,14,0.005714285714285714,Semantic_CMR
14,115,15,0.06285714285714286,Semantic_CMR
15,115,16,0.9228571428571428,Semantic_CMR
0,117,1,0.007857142857142858,Semantic_CMR
1,117,2,0.0014285714285714286,Semantic_CMR
2,117,3,0.002142857142857143,Semantic_CMR
3,117,4,0.005714285714285714,Semantic_CMR
4,117,5,0.004285714285714286,Semantic_CMR
5,117,6,0.009285714285714286,Semantic_CMR
6,117,7,0.011428571428571429,Semantic_CMR
7,117,8,0.013571428571428571,Semantic_CMR
8,117,9,0.019285714285714285,Semantic_CMR
9,117,10,0.026071428571428572,Semantic_CMR
10,117,11,0.04607142857142857,Semantic_CMR
11,117,12,0.0575,Semantic_CMR
12,117,13,0.07964285714285714,Semantic_CMR
13,117,14,0.12785714285714286,Semantic_CMR
14,117,15,0.22142857142857142,Semantic_CMR
15,117,16,0.3610714285714286,Semantic_CMR
0,118,1,0.06285714285714286,Semantic_CMR
1,118,2,0.00035714285714285714,Semantic_CMR
2,118,3,0.0,Semantic_CMR
3,118,4,0.0,Semantic_CMR
4,118,5,0.0,Semantic_CMR
5,118,6,0.00035714285714285714,Semantic_CMR
6,118,7,0.0,Semantic_CMR
7,118,8,0.0,Semantic_CMR
8,118,9,0.00035714285714285714,Semantic_CMR
9,118,10,0.0,Semantic_CMR
10,118,11,0.0,Semantic_CMR
11,118,12,0.0,Semantic_CMR
12,118,13,0.0,Semantic_CMR
13,118,14,0.0007142857142857143,Semantic_CMR
14,118,15,0.009642857142857142,Semantic_CMR
15,118,16,0.8989285714285714,Semantic_CMR
0,119,1,0.0625,Semantic_CMR
1,119,2,0.004285714285714286,Semantic_CMR
2,119,3,0.0067857142857142855,Semantic_CMR
3,119,4,0.010714285714285714,Semantic_CMR
4,119,5,0.0075,Semantic_CMR
5,119,6,0.0075,Semantic_CMR
6,119,7,0.006071428571428571,Semantic_CMR
7,119,8,0.0035714285714285713,Semantic_CMR
8,119,9,0.004285714285714286,Semantic_CMR
9,119,10,0.007857142857142858,Semantic_CMR
10,119,11,0.0075,Semantic_CMR
11,119,12,0.008928571428571428,Semantic_CMR
12,119,13,0.012142857142857143,Semantic_CMR
13,119,14,0.025357142857142856,Semantic_CMR
14,119,15,0.08392857142857142,Semantic_CMR
15,119,16,0.7385714285714285,Semantic_CMR
0,120,1,0.055357142857142855,Semantic_CMR
1,120,2,0.02214285714285714,Semantic_CMR
2,120,3,0.02,Semantic_CMR
3,120,4,0.023214285714285715,Semantic_CMR
4,120,5,0.02035714285714286,Semantic_CMR
5,120,6,0.02107142857142857,Semantic_CMR
6,120,7,0.025357142857142856,Semantic_CMR
7,120,8,0.02142857142857143,Semantic_CMR
8,120,9,0.0175,Semantic_CMR
9,120,10,0.02642857142857143,Semantic_CMR
10,120,11,0.036071428571428574,Semantic_CMR
11,120,12,0.033928571428571426,Semantic_CMR
12,120,13,0.03464285714285714,Semantic_CMR
13,120,14,0.06785714285714285,Semantic_CMR
14,120,15,0.14392857142857143,Semantic_CMR
15,120,16,0.4135714285714286,Semantic_CMR
0,122,1,0.09107142857142857,Semantic_CMR
1,122,2,0.017857142857142856,Semantic_CMR
2,122,3,0.016428571428571428,Semantic_CMR
3,122,4,0.009642857142857142,Semantic_CMR
4,122,5,0.018214285714285714,Semantic_CMR
5,122,6,0.011428571428571429,Semantic_CMR
6,122,7,0.013571428571428571,Semantic_CMR
7,122,8,0.011428571428571429,Semantic_CMR
8,122,9,0.013571428571428571,Semantic_CMR
9,122,10,0.019285714285714285,Semantic_CMR
10,122,11,0.018214285714285714,Semantic_CMR
11,122,12,0.0275,Semantic_CMR
12,122,13,0.040357142857142855,Semantic_CMR
13,122,14,0.06928571428571428,Semantic_CMR
14,122,15,0.1725,Semantic_CMR
15,122,16,0.44571428571428573,Semantic_CMR
0,123,1,0.0007142857142857143,Semantic_CMR
1,123,2,0.0,Semantic_CMR
2,123,3,0.0,Semantic_CMR
3,123,4,0.0,Semantic_CMR
4,123,5,0.0,Semantic_CMR
5,123,6,0.0,Semantic_CMR
6,123,7,0.00035714285714285714,Semantic_CMR
7,123,8,0.0,Semantic_CMR
8,123,9,0.0,Semantic_CMR
9,123,10,0.0,Semantic_CMR
10,123,11,0.0,Semantic_CMR
11,123,12,0.0007142857142857143,Semantic_CMR
12,123,13,0.0010714285714285715,Semantic_CMR
13,123,14,0.005,Semantic_CMR
14,123,15,0.040357142857142855,Semantic_CMR
15,123,16,0.9478571428571428,Semantic_CMR
0,124,1,0.01107142857142857,Semantic_CMR
1,124,2,0.0,Semantic_CMR
2,124,3,0.0,Semantic_CMR
3,124,4,0.0,Semantic_CMR
4,124,5,0.00035714285714285714,Semantic_CMR
5,124,6,0.00035714285714285714,Semantic_CMR
6,124,7,0.0,Semantic_CMR
7,124,8,0.00035714285714285714,Semantic_CMR
8,124,9,0.0,Semantic_CMR
9,124,10,0.0,Semantic_CMR
10,124,11,0.0,Semantic_CMR
11,124,12,0.0,Semantic_CMR
12,124,13,0.00035714285714285714,Semantic_CMR
13,124,14,0.002142857142857143,Semantic_CMR
14,124,15,0.021785714285714287,Semantic_CMR
15,124,16,0.9621428571428572,Semantic_CMR
0,125,1,0.06,Semantic_CMR
1,125,2,0.025714285714285714,Semantic_CMR
2,125,3,0.02214285714285714,Semantic_CMR
3,125,4,0.02,Semantic_CMR
4,125,5,0.015357142857142857,Semantic_CMR
5,125,6,0.02214285714285714,Semantic_CMR
6,125,7,0.0175,Semantic_CMR
7,125,8,0.014285714285714285,Semantic_CMR
8,125,9,0.016428571428571428,Semantic_CMR
9,125,10,0.019285714285714285,Semantic_CMR
10,125,11,0.01892857142857143,Semantic_CMR
11,125,12,0.023928571428571428,Semantic_CMR
12,125,13,0.033928571428571426,Semantic_CMR
13,125,14,0.05678571428571429,Semantic_CMR
14,125,15,0.14464285714285716,Semantic_CMR
15,125,16,0.48642857142857143,Semantic_CMR
0,127,1,0.015,Semantic_CMR
1,127,2,0.0125,Semantic_CMR
2,127,3,0.007142857142857143,Semantic_CMR
3,127,4,0.0067857142857142855,Semantic_CMR
4,127,5,0.008928571428571428,Semantic_CMR
5,127,6,0.005,Semantic_CMR
6,127,7,0.0125,Semantic_CMR
7,127,8,0.011428571428571429,Semantic_CMR
8,127,9,0.013214285714285715,Semantic_CMR
9,127,10,0.016428571428571428,Semantic_CMR
10,127,11,0.018571428571428572,Semantic_CMR
11,127,12,0.026071428571428572,Semantic_CMR
12,127,13,0.03642857142857143,Semantic_CMR
13,127,14,0.07035714285714285,Semantic_CMR
14,127,15,0.19321428571428573,Semantic_CMR
15,127,16,0.5421428571428571,Semantic_CMR
0,128,1,0.055714285714285716,Semantic_CMR
1,128,2,0.011428571428571429,Semantic_CMR
2,128,3,0.006071428571428571,Semantic_CMR
3,128,4,0.011428571428571429,Semantic_CMR
4,128,5,0.005357142857142857,Semantic_CMR
5,128,6,0.005714285714285714,Semantic_CMR
6,128,7,0.009642857142857142,Semantic_CMR
7,128,8,0.008214285714285714,Semantic_CMR
8,128,9,0.01,Semantic_CMR
9,128,10,0.011785714285714287,Semantic_CMR
10,128,11,0.015,Semantic_CMR
11,128,12,0.023928571428571428,Semantic_CMR
12,128,13,0.04285714285714286,Semantic_CMR
13,128,14,0.08357142857142857,Semantic_CMR
14,128,15,0.1725,Semantic_CMR
15,128,16,0.5260714285714285,Semantic_CMR
0,130,1,0.085,Semantic_CMR
1,130,2,0.017857142857142856,Semantic_CMR
2,130,3,0.020714285714285713,Semantic_CMR
3,130,4,0.013214285714285715,Semantic_CMR
4,130,5,0.019285714285714285,Semantic_CMR
5,130,6,0.018214285714285714,Semantic_CMR
6,130,7,0.024285714285714285,Semantic_CMR
7,130,8,0.018571428571428572,Semantic_CMR
8,130,9,0.012857142857142857,Semantic_CMR
9,130,10,0.02142857142857143,Semantic_CMR
10,130,11,0.025,Semantic_CMR
11,130,12,0.03571428571428571,Semantic_CMR
12,130,13,0.0325,Semantic_CMR
13,130,14,0.056428571428571425,Semantic_CMR
14,130,15,0.13714285714285715,Semantic_CMR
15,130,16,0.4575,Semantic_CMR
0,131,1,0.1025,Semantic_CMR
1,131,2,0.013928571428571429,Semantic_CMR
2,131,3,0.015357142857142857,Semantic_CMR
3,131,4,0.015714285714285715,Semantic_CMR
4,131,5,0.017857142857142856,Semantic_CMR
5,131,6,0.028214285714285713,Semantic_CMR
6,131,7,0.02107142857142857,Semantic_CMR
7,131,8,0.025357142857142856,Semantic_CMR
8,131,9,0.019642857142857142,Semantic_CMR
9,131,10,0.02142857142857143,Semantic_CMR
10,131,11,0.0275,Semantic_CMR
11,131,12,0.039285714285714285,Semantic_CMR
12,131,13,0.0625,Semantic_CMR
13,131,14,0.09464285714285714,Semantic_CMR
14,131,15,0.16178571428571428,Semantic_CMR
15,131,16,0.33,Semantic_CMR
0,132,1,0.0925,Semantic_CMR
1,132,2,0.007142857142857143,Semantic_CMR
2,132,3,0.008571428571428572,Semantic_CMR
3,132,4,0.0075,Semantic_CMR
4,132,5,0.005,Semantic_CMR
5,132,6,0.008928571428571428,Semantic_CMR
6,132,7,0.008928571428571428,Semantic_CMR
7,132,8,0.0067857142857142855,Semantic_CMR
8,132,9,0.005,Semantic_CMR
9,132,10,0.008571428571428572,Semantic_CMR
10,132,11,0.010357142857142856,Semantic_CMR
11,132,12,0.010714285714285714,Semantic_CMR
12,132,13,0.018214285714285714,Semantic_CMR
13,132,14,0.04428571428571428,Semantic_CMR
14,132,15,0.135,Semantic_CMR
15,132,16,0.6053571428571428,Semantic_CMR
0,133,1,0.00035714285714285714,Semantic_CMR
1,133,2,0.0010714285714285715,Semantic_CMR
2,133,3,0.0007142857142857143,Semantic_CMR
3,133,4,0.00035714285714285714,Semantic_CMR
4,133,5,0.00035714285714285714,Semantic_CMR
5,133,6,0.0007142857142857143,Semantic_CMR
6,133,7,0.0,Semantic_CMR
7,133,8,0.0,Semantic_CMR
8,133,9,0.0,Semantic_CMR
9,133,10,0.0,Semantic_CMR
10,133,11,0.0010714285714285715,Semantic_CMR
11,133,12,0.00035714285714285714,Semantic_CMR
12,133,13,0.0007142857142857143,Semantic_CMR
13,133,14,0.0035714285714285713,Semantic_CMR
14,133,15,0.025357142857142856,Semantic_CMR
15,133,16,0.9596428571428571,Semantic_CMR
0,134,1,0.11892857142857143,Semantic_CMR
1,134,2,0.0075,Semantic_CMR
2,134,3,0.004285714285714286,Semantic_CMR
3,134,4,0.002142857142857143,Semantic_CMR
4,134,5,0.0025,Semantic_CMR
5,134,6,0.0017857142857142857,Semantic_CMR
6,134,7,0.00035714285714285714,Semantic_CMR
7,134,8,0.0032142857142857142,Semantic_CMR
8,134,9,0.0014285714285714286,Semantic_CMR
9,134,10,0.004285714285714286,Semantic_CMR
10,134,11,0.0035714285714285713,Semantic_CMR
11,134,12,0.0064285714285714285,Semantic_CMR
12,134,13,0.012142857142857143,Semantic_CMR
13,134,14,0.04357142857142857,Semantic_CMR
14,134,15,0.14642857142857144,Semantic_CMR
15,134,16,0.6403571428571428,Semantic_CMR
0,135,1,0.07071428571428572,Semantic_CMR
1,135,2,0.0064285714285714285,Semantic_CMR
2,135,3,0.002142857142857143,Semantic_CMR
3,135,4,0.0010714285714285715,Semantic_CMR
4,135,5,0.0010714285714285715,Semantic_CMR
5,135,6,0.00035714285714285714,Semantic_CMR
6,135,7,0.0032142857142857142,Semantic_CMR
7,135,8,0.002857142857142857,Semantic_CMR
8,135,9,0.002142857142857143,Semantic_CMR
9,135,10,0.0025,Semantic_CMR
10,135,11,0.002857142857142857,Semantic_CMR
11,135,12,0.0035714285714285713,Semantic_CMR
12,135,13,0.006071428571428571,Semantic_CMR
13,135,14,0.010357142857142856,Semantic_CMR
14,135,15,0.060714285714285714,Semantic_CMR
15,135,16,0.8117857142857143,Semantic_CMR
0,136,1,0.06142857142857143,Semantic_CMR
1,136,2,0.01892857142857143,Semantic_CMR
2,136,3,0.020714285714285713,Semantic_CMR
3,136,4,0.019642857142857142,Semantic_CMR
4,136,5,0.02142857142857143,Semantic_CMR
5,136,6,0.025357142857142856,Semantic_CMR
6,136,7,0.027857142857142858,Semantic_CMR
7,136,8,0.030357142857142857,Semantic_CMR
8,136,9,0.0275,Semantic_CMR
9,136,10,0.03357142857142857,Semantic_CMR
10,136,11,0.047857142857142855,Semantic_CMR
11,136,12,0.05607142857142857,Semantic_CMR
12,136,13,0.0775,Semantic_CMR
13,136,14,0.10071428571428571,Semantic_CMR
14,136,15,0.15535714285714286,Semantic_CMR
15,136,16,0.25892857142857145,Semantic_CMR
0,137,1,0.14392857142857143,Semantic_CMR
1,137,2,0.03892857142857143,Semantic_CMR
2,137,3,0.021785714285714287,Semantic_CMR
3,137,4,0.023928571428571428,Semantic_CMR
4,137,5,0.02035714285714286,Semantic_CMR
5,137,6,0.023928571428571428,Semantic_CMR
6,137,7,0.025714285714285714,Semantic_CMR
7,137,8,0.03,Semantic_CMR
8,137,9,0.02642857142857143,Semantic_CMR
9,137,10,0.025,Semantic_CMR
10,137,11,0.030357142857142857,Semantic_CMR
11,137,12,0.0375,Semantic_CMR
12,137,13,0.05,Semantic_CMR
13,137,14,0.07071428571428572,Semantic_CMR
14,137,15,0.13607142857142857,Semantic_CMR
15,137,16,0.29392857142857143,Semantic_CMR
0,138,1,0.03892857142857143,Semantic_CMR
1,138,2,0.010714285714285714,Semantic_CMR
2,138,3,0.010714285714285714,Semantic_CMR
3,138,4,0.013928571428571429,Semantic_CMR
4,138,5,0.007857142857142858,Semantic_CMR
5,138,6,0.008214285714285714,Semantic_CMR
6,138,7,0.008571428571428572,Semantic_CMR
7,138,8,0.010714285714285714,Semantic_CMR
8,138,9,0.010357142857142856,Semantic_CMR
9,138,10,0.014285714285714285,Semantic_CMR
10,138,11,0.012142857142857143,Semantic_CMR
11,138,12,0.023214285714285715,Semantic_CMR
12,138,13,0.03642857142857143,Semantic_CMR
13,138,14,0.06464285714285714,Semantic_CMR
14,138,15,0.1692857142857143,Semantic_CMR
15,138,16,0.5542857142857143,Semantic_CMR
0,139,1,0.025,Semantic_CMR
1,139,2,0.020714285714285713,Semantic_CMR
2,139,3,0.025357142857142856,Semantic_CMR
3,139,4,0.018571428571428572,Semantic_CMR
4,139,5,0.024642857142857143,Semantic_CMR
5,139,6,0.018214285714285714,Semantic_CMR
6,139,7,0.02107142857142857,Semantic_CMR
7,139,8,0.02035714285714286,Semantic_CMR
8,139,9,0.023214285714285715,Semantic_CMR
9,139,10,0.023928571428571428,Semantic_CMR
10,139,11,0.030357142857142857,Semantic_CMR
11,139,12,0.04535714285714286,Semantic_CMR
12,139,13,0.05607142857142857,Semantic_CMR
13,139,14,0.095,Semantic_CMR
14,139,15,0.18178571428571427,Semantic_CMR
15,139,16,0.36642857142857144,Semantic_CMR
0,140,1,0.3482142857142857,Semantic_CMR
1,140,2,0.07464285714285715,Semantic_CMR
2,140,3,0.031071428571428573,Semantic_CMR
3,140,4,0.017142857142857144,Semantic_CMR
4,140,5,0.01,Semantic_CMR
5,140,6,0.013214285714285715,Semantic_CMR
6,140,7,0.010357142857142856,Semantic_CMR
7,140,8,0.0125,Semantic_CMR
8,140,9,0.0125,Semantic_CMR
9,140,10,0.0075,Semantic_CMR
10,140,11,0.01,Semantic_CMR
11,140,12,0.011785714285714287,Semantic_CMR
12,140,13,0.0175,Semantic_CMR
13,140,14,0.03321428571428572,Semantic_CMR
14,140,15,0.07821428571428571,Semantic_CMR
15,140,16,0.30142857142857143,Semantic_CMR
0,141,1,0.0007142857142857143,Semantic_CMR
1,141,2,0.0007142857142857143,Semantic_CMR
2,141,3,0.0007142857142857143,Semantic_CMR
3,141,4,0.0,Semantic_CMR
4,141,5,0.00035714285714285714,Semantic_CMR
5,141,6,0.00035714285714285714,Semantic_CMR
6,141,7,0.0,Semantic_CMR
7,141,8,0.0014285714285714286,Semantic_CMR
8,141,9,0.0010714285714285715,Semantic_CMR
9,141,10,0.00035714285714285714,Semantic_CMR
10,141,11,0.00035714285714285714,Semantic_CMR
11,141,12,0.0010714285714285715,Semantic_CMR
12,141,13,0.002857142857142857,Semantic_CMR
13,141,14,0.014285714285714285,Semantic_CMR
14,141,15,0.07714285714285714,Semantic_CMR
15,141,16,0.8896428571428572,Semantic_CMR
0,142,1,0.02142857142857143,Semantic_CMR
1,142,2,0.0014285714285714286,Semantic_CMR
2,142,3,0.002857142857142857,Semantic_CMR
3,142,4,0.0010714285714285715,Semantic_CMR
4,142,5,0.0010714285714285715,Semantic_CMR
5,142,6,0.0010714285714285715,Semantic_CMR
6,142,7,0.0014285714285714286,Semantic_CMR
7,142,8,0.002142857142857143,Semantic_CMR
8,142,9,0.0010714285714285715,Semantic_CMR
9,142,10,0.002142857142857143,Semantic_CMR
10,142,11,0.0017857142857142857,Semantic_CMR
11,142,12,0.002142857142857143,Semantic_CMR
12,142,13,0.012142857142857143,Semantic_CMR
13,142,14,0.03357142857142857,Semantic_CMR
14,142,15,0.14214285714285715,Semantic_CMR
15,142,16,0.77,Semantic_CMR
0,143,1,0.065,Semantic_CMR
1,143,2,0.0007142857142857143,Semantic_CMR
2,143,3,0.0010714285714285715,Semantic_CMR
3,143,4,0.00035714285714285714,Semantic_CMR
4,143,5,0.002142857142857143,Semantic_CMR
5,143,6,0.0025,Semantic_CMR
6,143,7,0.002142857142857143,Semantic_CMR
7,143,8,0.002142857142857143,Semantic_CMR
8,143,9,0.0025,Semantic_CMR
9,143,10,0.006071428571428571,Semantic_CMR
10,143,11,0.005714285714285714,Semantic_CMR
11,143,12,0.010357142857142856,Semantic_CMR
12,143,13,0.023571428571428573,Semantic_CMR
13,143,14,0.0525,Semantic_CMR
14,143,15,0.15178571428571427,Semantic_CMR
15,143,16,0.6285714285714286,Semantic_CMR
0,144,1,0.12857142857142856,Semantic_CMR
1,144,2,0.03892857142857143,Semantic_CMR
2,144,3,0.026071428571428572,Semantic_CMR
3,144,4,0.017857142857142856,Semantic_CMR
4,144,5,0.015,Semantic_CMR
5,144,6,0.015357142857142857,Semantic_CMR
6,144,7,0.02,Semantic_CMR
7,144,8,0.016428571428571428,Semantic_CMR
8,144,9,0.015,Semantic_CMR
9,144,10,0.018571428571428572,Semantic_CMR
10,144,11,0.014642857142857143,Semantic_CMR
11,144,12,0.018571428571428572,Semantic_CMR
12,144,13,0.025714285714285714,Semantic_CMR
13,144,14,0.039285714285714285,Semantic_CMR
14,144,15,0.085,Semantic_CMR
15,144,16,0.4982142857142857,Semantic_CMR
0,145,1,0.1632142857142857,Semantic_CMR
1,145,2,0.026785714285714284,Semantic_CMR
2,145,3,0.02107142857142857,Semantic_CMR
3,145,4,0.022857142857142857,Semantic_CMR
4,145,5,0.0225,Semantic_CMR
5,145,6,0.015357142857142857,Semantic_CMR
6,145,7,0.015357142857142857,Semantic_CMR
7,145,8,0.015357142857142857,Semantic_CMR
8,145,9,0.01892857142857143,Semantic_CMR
9,145,10,0.016785714285714286,Semantic_CMR
10,145,11,0.019642857142857142,Semantic_CMR
11,145,12,0.022857142857142857,Semantic_CMR
12,145,13,0.03678571428571428,Semantic_CMR
13,145,14,0.04428571428571428,Semantic_CMR
14,145,15,0.12428571428571429,Semantic_CMR
15,145,16,0.4117857142857143,Semantic_CMR
0,146,1,0.06892857142857142,Semantic_CMR
1,146,2,0.015,Semantic_CMR
2,146,3,0.009285714285714286,Semantic_CMR
3,146,4,0.013928571428571429,Semantic_CMR
4,146,5,0.009642857142857142,Semantic_CMR
5,146,6,0.010714285714285714,Semantic_CMR
6,146,7,0.012142857142857143,Semantic_CMR
7,146,8,0.010714285714285714,Semantic_CMR
8,146,9,0.012142857142857143,Semantic_CMR
9,146,10,0.014285714285714285,Semantic_CMR
10,146,11,0.014285714285714285,Semantic_CMR
11,146,12,0.022857142857142857,Semantic_CMR
12,146,13,0.021785714285714287,Semantic_CMR
13,146,14,0.05107142857142857,Semantic_CMR
14,146,15,0.1407142857142857,Semantic_CMR
15,146,16,0.5592857142857143,Semantic_CMR
0,147,1,0.09035714285714286,Semantic_CMR
1,147,2,0.013571428571428571,Semantic_CMR
2,147,3,0.0075,Semantic_CMR
3,147,4,0.005357142857142857,Semantic_CMR
4,147,5,0.002857142857142857,Semantic_CMR
5,147,6,0.002142857142857143,Semantic_CMR
6,147,7,0.0032142857142857142,Semantic_CMR
7,147,8,0.0064285714285714285,Semantic_CMR
8,147,9,0.004285714285714286,Semantic_CMR
9,147,10,0.005357142857142857,Semantic_CMR
10,147,11,0.004642857142857143,Semantic_CMR
11,147,12,0.005357142857142857,Semantic_CMR
12,147,13,0.0075,Semantic_CMR
13,147,14,0.018214285714285714,Semantic_CMR
14,147,15,0.06964285714285715,Semantic_CMR
15,147,16,0.7503571428571428,Semantic_CMR
0,148,1,0.005,Semantic_CMR
1,148,2,0.002142857142857143,Semantic_CMR
2,148,3,0.0014285714285714286,Semantic_CMR
3,148,4,0.0010714285714285715,Semantic_CMR
4,148,5,0.002857142857142857,Semantic_CMR
5,148,6,0.0014285714285714286,Semantic_CMR
6,148,7,0.0010714285714285715,Semantic_CMR
7,148,8,0.0007142857142857143,Semantic_CMR
8,148,9,0.0032142857142857142,Semantic_CMR
9,148,10,0.0014285714285714286,Semantic_CMR
10,148,11,0.004285714285714286,Semantic_CMR
11,148,12,0.004642857142857143,Semantic_CMR
12,148,13,0.011428571428571429,Semantic_CMR
13,148,14,0.037142857142857144,Semantic_CMR
14,148,15,0.13785714285714284,Semantic_CMR
15,148,16,0.7682142857142857,Semantic_CMR
0,149,1,0.07714285714285714,Semantic_CMR
1,149,2,0.004285714285714286,Semantic_CMR
2,149,3,0.002142857142857143,Semantic_CMR
3,149,4,0.0014285714285714286,Semantic_CMR
4,149,5,0.002142857142857143,Semantic_CMR
5,149,6,0.0025,Semantic_CMR
6,149,7,0.0017857142857142857,Semantic_CMR
7,149,8,0.0017857142857142857,Semantic_CMR
8,149,9,0.0010714285714285715,Semantic_CMR
9,149,10,0.0017857142857142857,Semantic_CMR
10,149,11,0.002142857142857143,Semantic_CMR
11,149,12,0.0010714285714285715,Semantic_CMR
12,149,13,0.0075,Semantic_CMR
13,149,14,0.015357142857142857,Semantic_CMR
14,149,15,0.07928571428571428,Semantic_CMR
