subject,list,item,input,output,study,recall,repeat,intrusion,first_input,prior_list,prior_input,list_length
209,6,35,36,,True,False,0,False,36,,,60
209,6,36,37,,True,False,0,False,37,,,60
209,6,37,38,,True,False,0,False,38,,,60
209,6,38,39,12.0,True,True,0,False,39,,,60
209,6,39,40,,True,False,0,False,40,,,60
209,6,40,41,,True,False,0,False,41,,,60
209,6,41,42,,True,False,0,False,42,,,60
209,6,42,43,8.0,True,True,0,False,43,,,60
209,6,43,44,,True,False,0,False,44,,,60
209,6,44,45,,True,False,0,False,45,,,60
209,6,45,46,7.0,True,True,0,False,46,,,60
209,6,46,47,,True,False,0,False,47,,,60
209,6,47,48,,True,False,0,False,48,,,60
209,6,48,49,,True,False,0,False,49,,,60
209,6,49,50,,True,False,0,False,50,,,60
209,6,50,51,,True,False,0,False,51,,,60
209,6,51,52,5.0,True,True,0,False,52,,,60
209,6,52,53,,True,False,0,False,53,,,60
209,6,53,54,,True,False,0,False,54,,,60
209,6,54,55,10.0,True,True,0,False,55,,,60
209,6,55,56,,True,False,0,False,56,,,60
209,6,56,57,,True,False,0,False,57,,,60
209,6,57,58,,True,False,0,False,58,,,60
209,6,58,59,,True,False,0,False,59,,,60
209,6,59,60,1.0,True,True,0,False,60,,,60
209,7,0,1,,True,False,0,False,1,,,60
209,7,1,2,,True,False,0,False,2,,,60
209,7,2,3,,True,False,0,False,3,,,60
209,7,3,4,,True,False,0,False,4,,,60
209,7,4,5,,True,False,0,False,5,,,60
209,7,5,6,,True,False,0,False,6,,,60
209,7,6,7,,True,False,0,False,7,,,60
209,7,7,8,,True,False,0,False,8,,,60
209,7,8,9,,True,False,0,False,9,,,60
209,7,9,10,7.0,True,True,0,False,10,,,60
209,7,10,11,,True,False,0,False,11,,,60
209,7,11,12,,True,False,0,False,12,,,60
209,7,12,13,,True,False,0,False,13,,,60
209,7,13,14,,True,False,0,False,14,,,60
209,7,14,15,,True,False,0,False,15,,,60
209,7,15,16,,True,False,0,False,16,,,60
209,7,16,17,6.0,True,True,0,False,17,,,60
209,7,17,18,,True,False,0,False,18,,,60
209,7,18,19,,True,False,0,False,19,,,60
209,7,19,20,,True,False,0,False,20,,,60
209,7,20,21,,True,False,0,False,21,,,60
209,7,21,22,,True,False,0,False,22,,,60
209,7,22,23,10.0,True,True,0,False,23,,,60
209,7,23,24,8.0,True,True,0,False,24,,,60
209,7,24,25,,True,False,0,False,25,,,60
209,7,25,26,,True,False,0,False,26,,,60
209,7,26,27,14.0,True,True,0,False,27,,,60
209,7,27,28,11.0,True,True,0,False,28,,,60
209,7,28,29,,True,False,0,False,29,,,60
209,7,29,30,,True,False,0,False,30,,,60
209,7,30,31,,True,False,0,False,31,,,60
209,7,31,32,,True,False,0,False,32,,,60
209,7,32,33,5.0,True,True,0,False,33,,,60
209,7,33,34,12.0,True,True,0,False,34,,,60
209,7,34,35,13.0,True,True,0,False,35,,,60
209,7,35,36,9.0,True,True,0,False,36,,,60
209,7,36,37,,True,False,0,False,37,,,60
209,7,37,38,2.0,True,True,0,False,38,,,60
209,7,38,39,,True,False,0,False,39,,,60
209,7,39,40,,True,False,0,False,40,,,60
209,7,40,41,,True,False,0,False,41,,,60
209,7,41,42,,True,False,0,False,42,,,60
209,7,42,43,4.0,True,True,0,False,43,,,60
209,7,43,44,,True,False,0,False,44,,,60
209,7,44,45,3.0,True,True,0,False,45,,,60
209,7,45,46,,True,False,0,False,46,,,60
209,7,46,47,,True,False,0,False,47,,,60
209,7,47,48,,True,False,0,False,48,,,60
209,7,48,49,,True,False,0,False,49,,,60
209,7,49,50,,True,False,0,False,50,,,60
209,7,50,51,,True,False,0,False,51,,,60
209,7,51,52,,True,False,0,False,52,,,60
209,7,52,53,,True,False,0,False,53,,,60
209,7,53,54,,True,False,0,False,54,,,60
209,7,54,55,,True,False,0,False,55,,,60
209,7,55,56,,True,False,0,False,56,,,60
209,7,56,57,,True,False,0,False,57,,,60
209,7,57,58,,True,False,0,False,58,,,60
209,7,58,59,,True,False,0,False,59,,,60
209,7,59,60,1.0,True,True,0,False,60,,,60
209,8,0,1,,True,False,0,False,1,,,60
209,8,1,2,,True,False,0,False,2,,,60
209,8,2,3,,True,False,0,False,3,,,60
209,8,3,4,,True,False,0,False,4,,,60
209,8,4,5,,True,False,0,False,5,,,60
209,8,5,6,,True,False,0,False,6,,,60
209,8,6,7,9.0,True,True,0,False,7,,,60
209,8,7,8,8.0,True,True,0,False,8,,,60
209,8,8,9,,True,False,0,False,9,,,60
209,8,9,10,,True,False,0,False,10,,,60
209,8,10,11,2.0,True,True,0,False,11,,,60
209,8,11,12,,True,False,0,False,12,,,60
209,8,12,13,,True,False,0,False,13,,,60
209,8,13,14,12.0,True,True,0,False,14,,,60
209,8,14,15,13.0,True,True,0,False,15,,,60
209,8,15,16,,True,False,0,False,16,,,60
209,8,16,17,,True,False,0,False,17,,,60
209,8,17,18,,True,False,0,False,18,,,60
209,8,18,19,,True,False,0,False,19,,,60
209,8,19,20,4.0,True,True,0,False,20,,,60
209,8,20,21,10.0,True,True,0,False,21,,,60
209,8,21,22,6.0,True,True,0,False,22,,,60
209,8,22,23,,True,False,0,False,23,,,60
209,8,23,24,,True,False,0,False,24,,,60
209,8,24,25,,True,False,0,False,25,,,60
209,8,25,26,,True,False,0,False,26,,,60
209,8,26,27,,True,False,0,False,27,,,60
209,8,27,28,,True,False,0,False,28,,,60
209,8,28,29,,True,False,0,False,29,,,60
209,8,29,30,,True,False,0,False,30,,,60
209,8,30,31,,True,False,0,False,31,,,60
209,8,31,32,,True,False,0,False,32,,,60
209,8,32,33,5.0,True,True,0,False,33,,,60
209,8,33,34,3.0,True,True,0,False,34,,,60
209,8,34,35,,True,False,0,False,35,,,60
209,8,35,36,,True,False,0,False,36,,,60
209,8,36,37,7.0,True,True,0,False,37,,,60
209,8,37,38,,True,False,0,False,38,,,60
209,8,38,39,,True,False,0,False,39,,,60
209,8,39,40,,True,False,0,False,40,,,60
209,8,40,41,,True,False,0,False,41,,,60
209,8,41,42,,True,False,0,False,42,,,60
209,8,42,43,,True,False,0,False,43,,,60
209,8,43,44,,True,False,0,False,44,,,60
209,8,44,45,,True,False,0,False,45,,,60
209,8,45,46,,True,False,0,False,46,,,60
209,8,46,47,,True,False,0,False,47,,,60
209,8,47,48,,True,False,0,False,48,,,60
209,8,48,49,,True,False,0,False,49,,,60
209,8,49,50,,True,False,0,False,50,,,60
209,8,50,51,,True,False,0,False,51,,,60
209,8,51,52,,True,False,0,False,52,,,60
209,8,52,53,,True,False,0,False,53,,,60
209,8,53,54,,True,False,0,False,54,,,60
209,8,54,55,,True,False,0,False,55,,,60
209,8,55,56,,True,False,0,False,56,,,60
209,8,56,57,11.0,True,True,0,False,57,,,60
209,8,57,58,,True,False,0,False,58,,,60
209,8,58,59,,True,False,0,False,59,,,60
209,8,59,60,1.0,True,True,0,False,60,,,60
209,9,0,1,,True,False,0,False,1,,,60
209,9,1,2,,True,False,0,False,2,,,60
209,9,2,3,,True,False,0,False,3,,,60
209,9,3,4,,True,False,0,False,4,,,60
209,9,4,5,,True,False,0,False,5,,,60
209,9,5,6,,True,False,0,False,6,,,60
209,9,6,7,,True,False,0,False,7,,,60
209,9,7,8,,True,False,0,False,8,,,60
209,9,8,9,,True,False,0,False,9,,,60
209,9,9,10,,True,False,0,False,10,,,60
209,9,10,11,,True,False,0,False,11,,,60
209,9,11,12,,True,False,0,False,12,,,60
209,9,12,13,,True,False,0,False,13,,,60
209,9,13,14,,True,False,0,False,14,,,60
209,9,14,15,,True,False,0,False,15,,,60
209,9,15,16,,True,False,0,False,16,,,60
209,9,16,17,,True,False,0,False,17,,,60
209,9,17,18,,True,False,0,False,18,,,60
209,9,18,19,,True,False,0,False,19,,,60
209,9,19,20,,True,False,0,False,20,,,60
209,9,20,21,,True,False,0,False,21,,,60
209,9,21,22,,True,False,0,False,22,,,60
209,9,22,23,,True,False,0,False,23,,,60
209,9,23,24,,True,False,0,False,24,,,60
209,9,24,25,,True,False,0,False,25,,,60
209,9,25,26,,True,False,0,False,26,,,60
209,9,26,27,,True,False,0,False,27,,,60
209,9,27,28,,True,False,0,False,28,,,60
209,9,28,29,,True,False,0,False,29,,,60
209,9,29,30,10.0,True,True,0,False,30,,,60
209,9,30,31,7.0,True,True,0,False,31,,,60
209,9,31,32,,True,False,0,False,32,,,60
209,9,32,33,,True,False,0,False,33,,,60
209,9,33,34,,True,False,0,False,34,,,60
209,9,34,35,,True,False,0,False,35,,,60
209,9,35,36,3.0,True,True,0,False,36,,,60
209,9,36,37,,True,False,0,False,37,,,60
209,9,37,38,2.0,True,True,0,False,38,,,60
209,9,38,39,6.0,True,True,0,False,39,,,60
209,9,39,40,8.0,True,True,0,False,40,,,60
209,9,40,41,,True,False,0,False,41,,,60
209,9,41,42,,True,False,0,False,42,,,60
209,9,42,43,,True,False,0,False,43,,,60
209,9,43,44,,True,False,0,False,44,,,60
209,9,44,45,,True,False,0,False,45,,,60
209,9,45,46,9.0,True,True,0,False,46,,,60
209,9,46,47,,True,False,0,False,47,,,60
209,9,47,48,,True,False,0,False,48,,,60
209,9,48,49,,True,False,0,False,49,,,60
209,9,49,50,,True,False,0,False,50,,,60
209,9,50,51,,True,False,0,False,51,,,60
209,9,51,52,,True,False,0,False,52,,,60
209,9,52,53,,True,False,0,False,53,,,60
209,9,53,54,,True,False,0,False,54,,,60
209,9,54,55,,True,False,0,False,55,,,60
209,9,55,56,,True,False,0,False,56,,,60
209,9,56,57,,True,False,0,False,57,,,60
209,9,57,58,5.0,True,True,0,False,58,,,60
209,9,58,59,4.0,True,True,0,False,59,,,60
209,9,59,60,1.0,True,True,0,False,60,,,60
210,0,0,1,,True,False,0,False,1,,,60
210,0,1,2,,True,False,0,False,2,,,60
210,0,2,3,,True,False,0,False,3,,,60
210,0,3,4,,True,False,0,False,4,,,60
210,0,4,5,,True,False,0,False,5,,,60
210,0,5,6,,True,False,0,False,6,,,60
210,0,6,7,,True,False,0,False,7,,,60
210,0,7,8,,True,False,0,False,8,,,60
210,0,8,9,6.0,True,True,0,False,9,,,60
210,0,9,10,,True,False,0,False,10,,,60
210,0,10,11,,True,False,0,False,11,,,60
210,0,11,12,,True,False,0,False,12,,,60
210,0,12,13,,True,False,0,False,13,,,60
210,0,13,14,,True,False,0,False,14,,,60
210,0,14,15,,True,False,0,False,15,,,60
210,0,15,16,9.0,True,True,0,False,16,,,60
210,0,16,17,,True,False,0,False,17,,,60
210,0,17,18,,True,False,0,False,18,,,60
210,0,18,19,,True,False,0,False,19,,,60
210,0,19,20,,True,False,0,False,20,,,60
210,0,20,21,,True,False,0,False,21,,,60
210,0,21,22,,True,False,0,False,22,,,60
210,0,22,23,,True,False,0,False,23,,,60
210,0,23,24,,True,False,0,False,24,,,60
210,0,24,25,,True,False,0,False,25,,,60
210,0,25,26,,True,False,0,False,26,,,60
210,0,26,27,8.0,True,True,0,False,27,,,60
210,0,27,28,,True,False,0,False,28,,,60
210,0,28,29,,True,False,0,False,29,,,60
210,0,29,30,,True,False,0,False,30,,,60
210,0,30,31,,True,False,0,False,31,,,60
210,0,31,32,,True,False,0,False,32,,,60
210,0,32,33,,True,False,0,False,33,,,60
210,0,33,34,,True,False,0,False,34,,,60
210,0,34,35,,True,False,0,False,35,,,60
210,0,35,36,,True,False,0,False,36,,,60
210,0,36,37,,True,False,0,False,37,,,60
210,0,37,38,,True,False,0,False,38,,,60
210,0,38,39,5.0,True,True,0,False,39,,,60
210,0,39,40,3.0,True,True,0,False,40,,,60
210,0,40,41,4.0,True,True,0,False,41,,,60
210,0,41,42,7.0,True,True,0,False,42,,,60
210,0,42,43,,True,False,0,False,43,,,60
210,0,43,44,,True,False,0,False,44,,,60
210,0,44,45,,True,False,0,False,45,,,60
210,0,45,46,,True,False,0,False,46,,,60
210,0,46,47,11.0,True,True,0,False,47,,,60
210,0,47,48,,True,False,0,False,48,,,60
210,0,48,49,12.0,True,True,0,False,49,,,60
210,0,49,50,,True,False,0,False,50,,,60
210,0,50,51,,True,False,0,False,51,,,60
210,0,51,52,,True,False,0,False,52,,,60
210,0,52,53,,True,False,0,False,53,,,60
210,0,53,54,,True,False,0,False,54,,,60
210,0,54,55,,True,False,0,False,55,,,60
210,0,55,56,10.0,True,True,0,False,56,,,60
210,0,56,57,,True,False,0,False,57,,,60
210,0,57,58,,True,False,0,False,58,,,60
210,0,58,59,1.0,True,True,0,False,59,,,60
210,0,59,60,2.0,True,True,0,False,60,,,60
210,1,0,1,,True,False,0,False,1,,,60
210,1,1,2,,True,False,0,False,2,,,60
210,1,2,3,,True,False,0,False,3,,,60
210,1,3,4,,True,False,0,False,4,,,60
210,1,4,5,,True,False,0,False,5,,,60
210,1,5,6,5.0,True,True,0,False,6,,,60
210,1,6,7,,True,False,0,False,7,,,60
210,1,7,8,,True,False,0,False,8,,,60
210,1,8,9,,True,False,0,False,9,,,60
210,1,9,10,,True,False,0,False,10,,,60
210,1,10,11,,True,False,0,False,11,,,60
210,1,11,12,,True,False,0,False,12,,,60
210,1,12,13,,True,False,0,False,13,,,60
210,1,13,14,,True,False,0,False,14,,,60
210,1,14,15,,True,False,0,False,15,,,60
210,1,15,16,,True,False,0,False,16,,,60
210,1,16,17,,True,False,0,False,17,,,60
210,1,17,18,,True,False,0,False,18,,,60
210,1,18,19,,True,False,0,False,19,,,60
210,1,19,20,,True,False,0,False,20,,,60
210,1,20,21,,True,False,0,False,21,,,60
210,1,21,22,,True,False,0,False,22,,,60
210,1,22,23,,True,False,0,False,23,,,60
210,1,23,24,,True,False,0,False,24,,,60
210,1,24,25,,True,False,0,False,25,,,60
210,1,25,26,,True,False,0,False,26,,,60
210,1,26,27,,True,False,0,False,27,,,60
210,1,27,28,,True,False,0,False,28,,,60
210,1,28,29,,True,False,0,False,29,,,60
210,1,29,30,,True,False,0,False,30,,,60
210,1,30,31,,True,False,0,False,31,,,60
210,1,31,32,2.0,True,True,0,False,32,,,60
210,1,32,33,4.0,True,True,0,False,33,,,60
210,1,33,34,8.0,True,True,0,False,34,,,60
210,1,34,35,,True,False,0,False,35,,,60
210,1,35,36,,True,False,0,False,36,,,60
210,1,36,37,,True,False,0,False,37,,,60
210,1,37,38,,True,False,0,False,38,,,60
210,1,38,39,,True,False,0,False,39,,,60
210,1,39,40,,True,False,0,False,40,,,60
210,1,40,41,,True,False,0,False,41,,,60
210,1,41,42,,True,False,0,False,42,,,60
210,1,42,43,,True,False,0,False,43,,,60
210,1,43,44,6.0,True,True,0,False,44,,,60
210,1,44,45,,True,False,0,False,45,,,60
210,1,45,46,7.0,True,True,0,False,46,,,60
210,1,46,47,,True,False,0,False,47,,,60
210,1,47,48,,True,False,0,False,48,,,60
210,1,48,49,,True,False,0,False,49,,,60
210,1,49,50,,True,False,0,False,50,,,60
210,1,50,51,,True,False,0,False,51,,,60
210,1,51,52,,True,False,0,False,52,,,60
210,1,52,53,,True,False,0,False,53,,,60
210,1,53,54,,True,False,0,False,54,,,60
210,1,54,55,,True,False,0,False,55,,,60
210,1,55,56,,True,False,0,False,56,,,60
210,1,56,57,,True,False,0,False,57,,,60
210,1,57,58,3.0,True,True,0,False,58,,,60
210,1,58,59,1.0,True,True,0,False,59,,,60
210,1,59,60,,True,False,0,False,60,,,60
210,2,0,1,,True,False,0,False,1,,,60
210,2,1,2,,True,False,0,False,2,,,60
210,2,2,3,,True,False,0,False,3,,,60
210,2,3,4,,True,False,0,False,4,,,60
210,2,4,5,9.0,True,True,0,False,5,,,60
210,2,5,6,,True,False,0,False,6,,,60
210,2,6,7,7.0,True,True,0,False,7,,,60
210,2,7,8,8.0,True,True,0,False,8,,,60
210,2,8,9,,True,False,0,False,9,,,60
210,2,9,10,,True,False,0,False,10,,,60
210,2,10,11,4.0,True,True,0,False,11,,,60
210,2,11,12,,True,False,0,False,12,,,60
210,2,12,13,,True,False,0,False,13,,,60
210,2,13,14,,True,False,0,False,14,,,60
210,2,14,15,,True,False,0,False,15,,,60
210,2,15,16,,True,False,0,False,16,,,60
210,2,16,17,,True,False,0,False,17,,,60
210,2,17,18,,True,False,0,False,18,,,60
210,2,18,19,,True,False,0,False,19,,,60
210,2,19,20,,True,False,0,False,20,,,60
210,2,20,21,,True,False,0,False,21,,,60
210,2,21,22,,True,False,0,False,22,,,60
210,2,22,23,,True,False,0,False,23,,,60
210,2,23,24,,True,False,0,False,24,,,60
210,2,24,25,,True,False,0,False,25,,,60
210,2,25,26,,True,False,0,False,26,,,60
210,2,26,27,,True,False,0,False,27,,,60
210,2,27,28,,True,False,0,False,28,,,60
210,2,28,29,,True,False,0,False,29,,,60
210,2,29,30,,True,False,0,False,30,,,60
210,2,30,31,,True,False,0,False,31,,,60
210,2,31,32,,True,False,0,False,32,,,60
210,2,32,33,6.0,True,True,0,False,33,,,60
210,2,33,34,,True,False,0,False,34,,,60
210,2,34,35,,True,False,0,False,35,,,60
210,2,35,36,,True,False,0,False,36,,,60
210,2,36,37,2.0,True,True,0,False,37,,,60
210,2,37,38,,True,False,0,False,38,,,60
210,2,38,39,,True,False,0,False,39,,,60
210,2,39,40,,True,False,0,False,40,,,60
210,2,40,41,,True,False,0,False,41,,,60
210,2,41,42,,True,False,0,False,42,,,60
210,2,42,43,,True,False,0,False,43,,,60
210,2,43,44,,True,False,0,False,44,,,60
210,2,44,45,,True,False,0,False,45,,,60
210,2,45,46,3.0,True,True,0,False,46,,,60
210,2,46,47,5.0,True,True,0,False,47,,,60
210,2,47,48,,True,False,0,False,48,,,60
210,2,48,49,,True,False,0,False,49,,,60
210,2,49,50,,True,False,0,False,50,,,60
210,2,50,51,,True,False,0,False,51,,,60
210,2,51,52,,True,False,0,False,52,,,60
210,2,52,53,,True,False,0,False,53,,,60
210,2,53,54,,True,False,0,False,54,,,60
210,2,54,55,,True,False,0,False,55,,,60
210,2,55,56,,True,False,0,False,56,,,60
210,2,56,57,10.0,True,True,0,False,57,,,60
210,2,57,58,,True,False,0,False,58,,,60
210,2,58,59,,True,False,0,False,59,,,60
210,2,59,60,1.0,True,True,0,False,60,,,60
210,3,0,1,,True,False,0,False,1,,,60
210,3,1,2,,True,False,0,False,2,,,60
210,3,2,3,,True,False,0,False,3,,,60
210,3,3,4,6.0,True,True,0,False,4,,,60
210,3,4,5,5.0,True,True,0,False,5,,,60
210,3,5,6,,True,False,0,False,6,,,60
210,3,6,7,,True,False,0,False,7,,,60
210,3,7,8,,True,False,0,False,8,,,60
210,3,8,9,,True,False,0,False,9,,,60
210,3,9,10,,True,False,0,False,10,,,60
210,3,10,11,,True,False,0,False,11,,,60
210,3,11,12,,True,False,0,False,12,,,60
210,3,12,13,,True,False,0,False,13,,,60
210,3,13,14,,True,False,0,False,14,,,60
210,3,14,15,,True,False,0,False,15,,,60
210,3,15,16,,True,False,0,False,16,,,60
210,3,16,17,,True,False,0,False,17,,,60
210,3,17,18,,True,False,0,False,18,,,60
210,3,18,19,,True,False,0,False,19,,,60
210,3,19,20,,True,False,0,False,20,,,60
210,3,20,21,,True,False,0,False,21,,,60
210,3,21,22,,True,False,0,False,22,,,60
210,3,22,23,,True,False,0,False,23,,,60
210,3,23,24,,True,False,0,False,24,,,60
210,3,24,25,,True,False,0,False,25,,,60
210,3,25,26,,True,False,0,False,26,,,60
210,3,26,27,,True,False,0,False,27,,,60
210,3,27,28,,True,False,0,False,28,,,60
210,3,28,29,,True,False,0,False,29,,,60
210,3,29,30,,True,False,0,False,30,,,60
210,3,30,31,,True,False,0,False,31,,,60
210,3,31,32,3.0,True,True,0,False,32,,,60
210,3,32,33,4.0,True,True,0,False,33,,,60
210,3,33,34,,True,False,0,False,34,,,60
210,3,34,35,,True,False,0,False,35,,,60
210,3,35,36,,True,False,0,False,36,,,60
210,3,36,37,,True,False,0,False,37,,,60
210,3,37,38,,True,False,0,False,38,,,60
210,3,38,39,,True,False,0,False,39,,,60
210,3,39,40,,True,False,0,False,40,,,60
210,3,40,41,,True,False,0,False,41,,,60
210,3,41,42,,True,False,0,False,42,,,60
210,3,42,43,,True,False,0,False,43,,,60
210,3,43,44,,True,False,0,False,44,,,60
210,3,44,45,,True,False,0,False,45,,,60
210,3,45,46,,True,False,0,False,46,,,60
210,3,46,47,,True,False,0,False,47,,,60
210,3,47,48,7.0,True,True,0,False,48,,,60
210,3,48,49,,True,False,0,False,49,,,60
210,3,49,50,,True,False,0,False,50,,,60
210,3,50,51,,True,False,0,False,51,,,60
210,3,51,52,,True,False,0,False,52,,,60
210,3,52,53,,True,False,0,False,53,,,60
210,3,53,54,,True,False,0,False,54,,,60
210,3,54,55,8.0,True,True,0,False,55,,,60
210,3,55,56,,True,False,0,False,56,,,60
210,3,56,57,,True,False,0,False,57,,,60
210,3,57,58,,True,False,0,False,58,,,60
210,3,58,59,1.0,True,True,0,False,59,,,60
210,3,59,60,2.0,True,True,0,False,60,,,60
210,4,0,1,,True,False,0,False,1,,,60
210,4,1,2,,True,False,0,False,2,,,60
210,4,2,3,,True,False,0,False,3,,,60
210,4,3,4,,True,False,0,False,4,,,60
210,4,4,5,,True,False,0,False,5,,,60
210,4,5,6,12.0,True,True,0,False,6,,,60
210,4,6,7,,True,False,0,False,7,,,60
210,4,7,8,7.0,True,True,0,False,8,,,60
210,4,8,9,9.0,True,True,0,False,9,,,60
210,4,9,10,,True,False,0,False,10,,,60
210,4,10,11,,True,False,0,False,11,,,60
210,4,11,12,,True,False,0,False,12,,,60
210,4,12,13,,True,False,0,False,13,,,60
210,4,13,14,,True,False,0,False,14,,,60
210,4,14,15,,True,False,0,False,15,,,60
210,4,15,16,,True,False,0,False,16,,,60
210,4,16,17,,True,False,0,False,17,,,60
210,4,17,18,,True,False,0,False,18,,,60
210,4,18,19,,True,False,0,False,19,,,60
210,4,19,20,,True,False,0,False,20,,,60
210,4,20,21,,True,False,0,False,21,,,60
210,4,21,22,,True,False,0,False,22,,,60
210,4,22,23,,True,False,0,False,23,,,60
210,4,23,24,,True,False,0,False,24,,,60
210,4,24,25,,True,False,0,False,25,,,60
210,4,25,26,,True,False,0,False,26,,,60
210,4,26,27,,True,False,0,False,27,,,60
210,4,27,28,6.0,True,True,0,False,28,,,60
210,4,28,29,,True,False,0,False,29,,,60
210,4,29,30,5.0,True,True,0,False,30,,,60
210,4,30,31,,True,False,0,False,31,,,60
210,4,31,32,,True,False,0,False,32,,,60
210,4,32,33,,True,False,0,False,33,,,60
210,4,33,34,1.0,True,True,0,False,34,,,60
210,4,34,35,,True,False,0,False,35,,,60
210,4,35,36,,True,False,0,False,36,,,60
210,4,36,37,3.0,True,True,0,False,37,,,60
210,4,37,38,,True,False,0,False,38,,,60
210,4,38,39,,True,False,0,False,39,,,60
210,4,39,40,,True,False,0,False,40,,,60
210,4,40,41,,True,False,0,False,41,,,60
210,4,41,42,,True,False,0,False,42,,,60
210,4,42,43,,True,False,0,False,43,,,60
210,4,43,44,2.0,True,True,0,False,44,,,60
210,4,44,45,,True,False,0,False,45,,,60
210,4,45,46,4.0,True,True,0,False,46,,,60
210,4,46,47,,True,False,0,False,47,,,60
210,4,47,48,,True,False,0,False,48,,,60
210,4,48,49,8.0,True,True,0,False,49,,,60
210,4,49,50,,True,False,0,False,50,,,60
210,4,50,51,,True,False,0,False,51,,,60
210,4,51,52,,True,False,0,False,52,,,60
210,4,52,53,,True,False,0,False,53,,,60
210,4,53,54,11.0,True,True,0,False,54,,,60
210,4,54,55,10.0,True,True,0,False,55,,,60
210,4,55,56,,True,False,0,False,56,,,60
210,4,56,57,,True,False,0,False,57,,,60
210,4,57,58,,True,False,0,False,58,,,60
210,4,58,59,13.0,True,True,0,False,59,,,60
210,4,59,60,,True,False,0,False,60,,,60
210,5,0,1,,True,False,0,False,1,,,60
210,5,1,2,,True,False,0,False,2,,,60
210,5,2,3,,True,False,0,False,3,,,60
210,5,3,4,,True,False,0,False,4,,,60
210,5,4,5,,True,False,0,False,5,,,60
210,5,5,6,,True,False,0,False,6,,,60
210,5,6,7,,True,False,0,False,7,,,60
210,5,7,8,,True,False,0,False,8,,,60
210,5,8,9,,True,False,0,False,9,,,60
210,5,9,10,,True,False,0,False,10,,,60
210,5,10,11,,True,False,0,False,11,,,60
210,5,11,12,,True,False,0,False,12,,,60
210,5,12,13,,True,False,0,False,13,,,60
210,5,13,14,,True,False,0,False,14,,,60
210,5,14,15,,True,False,0,False,15,,,60
210,5,15,16,,True,False,0,False,16,,,60
210,5,16,17,,True,False,0,False,17,,,60
210,5,17,18,5.0,True,True,0,False,18,,,60
210,5,18,19,3.0,True,True,0,False,19,,,60
210,5,19,20,,True,False,0,False,20,,,60
210,5,20,21,,True,False,0,False,21,,,60
210,5,21,22,,True,False,0,False,22,,,60
210,5,22,23,,True,False,0,False,23,,,60
210,5,23,24,,True,False,0,False,24,,,60
210,5,24,25,,True,False,0,False,25,,,60
210,5,25,26,,True,False,0,False,26,,,60
210,5,26,27,2.0,True,True,0,False,27,,,60
210,5,27,28,,True,False,0,False,28,,,60
210,5,28,29,,True,False,0,False,29,,,60
210,5,29,30,,True,False,0,False,30,,,60
210,5,30,31,,True,False,0,False,31,,,60
210,5,31,32,,True,False,0,False,32,,,60
210,5,32,33,,True,False,0,False,33,,,60
210,5,33,34,,True,False,0,False,34,,,60
210,5,34,35,,True,False,0,False,35,,,60
210,5,35,36,,True,False,0,False,36,,,60
210,5,36,37,,True,False,0,False,37,,,60
210,5,37,38,,True,False,0,False,38,,,60
210,5,38,39,,True,False,0,False,39,,,60
210,5,39,40,4.0,True,True,0,False,40,,,60
210,5,40,41,,True,False,0,False,41,,,60
210,5,41,42,,True,False,0,False,42,,,60
210,5,42,43,,True,False,0,False,43,,,60
210,5,43,44,,True,False,0,False,44,,,60
210,5,44,45,,True,False,0,False,45,,,60
210,5,45,46,,True,False,0,False,46,,,60
210,5,46,47,,True,False,0,False,47,,,60
210,5,47,48,,True,False,0,False,48,,,60
210,5,48,49,,True,False,0,False,49,,,60
210,5,49,50,,True,False,0,False,50,,,60
210,5,50,51,,True,False,0,False,51,,,60
210,5,51,52,,True,False,0,False,52,,,60
210,5,52,53,,True,False,0,False,53,,,60
210,5,53,54,1.0,True,True,0,False,54,,,60
210,5,54,55,,True,False,0,False,55,,,60
210,5,55,56,,True,False,0,False,56,,,60
210,5,56,57,,True,False,0,False,57,,,60
210,5,57,58,,True,False,0,False,58,,,60
210,5,58,59,,True,False,0,False,59,,,60
210,5,59,60,,True,False,0,False,60,,,60
210,6,0,1,,True,False,0,False,1,,,60
210,6,1,2,,True,False,0,False,2,,,60
210,6,2,3,,True,False,0,False,3,,,60
210,6,3,4,,True,False,0,False,4,,,60
210,6,4,5,10.0,True,True,0,False,5,,,60
210,6,5,6,5.0,True,True,0,False,6,,,60
210,6,6,7,,True,False,0,False,7,,,60
210,6,7,8,,True,False,0,False,8,,,60
210,6,8,9,,True,False,0,False,9,,,60
210,6,9,10,,True,False,0,False,10,,,60
210,6,10,11,,True,False,0,False,11,,,60
210,6,11,12,,True,False,0,False,12,,,60
210,6,12,13,7.0,True,True,0,False,13,,,60
210,6,13,14,,True,False,0,False,14,,,60
210,6,14,15,,True,False,0,False,15,,,60
210,6,15,16,,True,False,0,False,16,,,60
210,6,16,17,,True,False,0,False,17,,,60
210,6,17,18,,True,False,0,False,18,,,60
210,6,18,19,9.0,True,True,0,False,19,,,60
210,6,19,20,,True,False,0,False,20,,,60
210,6,20,21,,True,False,0,False,21,,,60
210,6,21,22,,True,False,0,False,22,,,60
210,6,22,23,,True,False,0,False,23,,,60
210,6,23,24,,True,False,0,False,24,,,60
210,6,24,25,,True,False,0,False,25,,,60
210,6,25,26,,True,False,0,False,26,,,60
210,6,26,27,,True,False,0,False,27,,,60
210,6,27,28,,True,False,0,False,28,,,60
