subject,trial_count,likelihood,model,encoding_drift_rate,start_drift_rate,recall_drift_rate,shared_support,item_support,learning_rate,primacy_scale,primacy_decay,stop_probability_scale,stop_probability_growth,choice_sensitivity,delay_drift_rate,sampling_rule,mfc_familiarity_scale,mcf_familiarity_scale,drift_familiarity_scale,context_sensitivity,feature_sensitivity
140,84,2014.0888163996144,InstanceCMR,0.8064728291710606,0.3794157401996933,0.9708507794667293,0.02833574679467943,0.9056715028446296,0.4256641147405899,1.2056784761032373,0.9840010507864008,0.0036412315194827216,0.3743621505092773,2.2478677013334116,0.807899023561268,,0,0,0,1,1
141,84,1400.360628866295,InstanceCMR,0.924158636907666,2.220446049250313e-16,0.6617406057505539,0.045668301240687104,0.9999999999999998,0.3881844484808231,0.8467057107235629,69.52381283172915,0.017860773885021813,0.3297739566954281,4.481958304857577,2.220446049250313e-16,,0,0,0,1,1
142,84,1684.472180362712,InstanceCMR,0.910197578724663,2.220446049250313e-16,0.8681282287814763,0.026766855360571065,0.9999999999999998,0.35340435219284144,0.9837541538144047,30.490267991074994,0.006584773539064507,0.40366704003745485,2.260273815333058,2.220446049250313e-16,,0,0,0,1,1
143,84,1306.5413384428066,InstanceCMR,0.887538539555871,2.220446049250313e-16,0.7696850648547129,0.013385327050962122,0.9999999999999998,0.23691724812205103,3.1441115963980333,54.42258993383939,0.023710145338290335,0.3148521632849639,1.774271808186994,0.040250743671711074,,0,0,0,1,1
144,84,1817.7729148595986,InstanceCMR,0.9388010802640041,0.04079131057063812,0.8950683014794778,0.031133437260745512,0.8843671818756972,0.5080955930245102,0.9254428116209432,39.16668074376784,0.008196806285451204,0.3381824428845128,2.5839198675797883,0.1662657458509674,,0,0,0,1,1
145,84,1755.0832074633531,InstanceCMR,0.893206006639691,2.220446049250313e-16,0.838785706866203,0.044875482839298916,0.9999999999999998,0.3524210431390062,1.1845172742211867,32.43947272269719,0.0131676712761106,0.301118390416737,3.094934409639365,1.1163010919852617e-08,,0,0,0,1,1
146,84,1400.6005280483494,InstanceCMR,0.892424903304943,2.220446049250313e-16,0.8203623406128948,0.019300936667831968,0.9999999999999998,0.3352633056327084,1.2585189667996395,13.687132938964153,0.026628582046629535,0.26184387626397587,2.16773121009819,2.220446049250313e-16,,0,0,0,1,1
147,84,1977.23028773829,InstanceCMR,0.8594836353752983,0.07417853610406709,0.8757768399682886,0.03712694878811948,0.9999948527150101,0.6235587761517798,1.1345595260344692,83.12520629058446,0.002961867174948059,0.36316354374493404,3.1190862168323306,6.910637343083123e-09,,0,0,0,1,1
148,84,1708.921598375117,InstanceCMR,0.9159516363597233,2.220446049250313e-16,0.8476268562140462,0.022545445415148378,0.9999999999999998,0.47352479819889143,0.6414381014352402,51.68416083976872,0.010791618867674225,0.3133666373286431,2.152644301925538,0.0018160676591106397,,0,0,0,1,1
149,84,1927.638873857298,InstanceCMR,0.9329999167065343,2.220446049250313e-16,0.8515041478156532,0.018332302557286875,0.9999999999999998,0.34796774770721767,2.237527043130382,74.93775012741044,0.0014624684248298494,0.4263524336864525,2.2425286505713014,0.01683933935579783,,0,0,0,1,1
